game_date,visitor_team,visitor_goals,home_team,home_goals,attendance,game_lenght,game_decided,seasonality
2008-11-09,Calgary Flames,1,Chicago Blackhawks,6,"21,169",NaN,NaN,0
2008-11-09,Edmonton Oilers,2,New Jersey Devils,1,"14,193",NaN,NaN,0
2008-11-09,San Jose Sharks,2,Phoenix Coyotes,4,"15,056",NaN,NaN,0
2008-11-10,Edmonton Oilers,3,New York Rangers,2,"18,200",NaN,SO,0
2008-11-10,Tampa Bay Lightning,2,Washington Capitals,4,"17,932",NaN,NaN,0
2008-11-11,Toronto Maple Leafs,3,Calgary Flames,4,"19,289",NaN,NaN,0
2008-11-11,Pittsburgh Penguins,7,Detroit Red Wings,6,"20,066",NaN,OT,0
2008-11-11,Dallas Stars,2,Los Angeles Kings,3,"13,823",NaN,SO,0
2008-11-11,Ottawa Senators,0,Montreal Canadiens,4,"21,273",NaN,NaN,0
2008-11-11,Philadelphia Flyers,3,New York Islanders,1,"13,447",NaN,NaN,0
2008-11-11,Nashville Predators,4,San Jose Sharks,3,"17,496",NaN,OT,0
2008-11-12,St. Louis Blues,3,Buffalo Sabres,4,"18,690",NaN,NaN,0
2008-11-12,Washington Capitals,5,Carolina Hurricanes,1,"14,261",NaN,NaN,0
2008-11-12,Phoenix Coyotes,5,Columbus Blue Jackets,2,"11,350",NaN,NaN,0
2008-11-12,Boston Bruins,2,Chicago Blackhawks,1,"22,092",NaN,SO,0
2008-11-12,Tampa Bay Lightning,0,Florida Panthers,4,"12,104",NaN,NaN,0
2008-11-12,New York Rangers,5,New Jersey Devils,2,"17,625",NaN,NaN,0
2008-11-12,Colorado Avalanche,2,Vancouver Canucks,1,"18,630",NaN,SO,0
2008-11-13,Montreal Canadiens,1,Boston Bruins,6,"16,816",NaN,NaN,0
2008-11-13,Los Angeles Kings,3,Dallas Stars,2,"17,675",NaN,NaN,0
2008-11-13,Toronto Maple Leafs,5,Edmonton Oilers,2,"16,839",NaN,NaN,0
2008-11-13,Phoenix Coyotes,0,Minnesota Wild,4,"18,568",NaN,NaN,0
2008-11-13,New York Islanders,3,Ottawa Senators,1,"19,061",NaN,NaN,0
2008-11-13,Philadelphia Flyers,4,Pittsburgh Penguins,5,"17,132",NaN,SO,0
2008-11-13,Calgary Flames,1,San Jose Sharks,6,"17,496",NaN,NaN,0
2008-11-13,Detroit Red Wings,4,Tampa Bay Lightning,3,"20,544",NaN,NaN,0
2008-11-14,Nashville Predators,4,Anaheim Ducks,3,"16,485",NaN,OT,0
2008-11-14,Carolina Hurricanes,2,Atlanta Thrashers,3,"16,128",NaN,NaN,0
2008-11-14,Columbus Blue Jackets,6,Buffalo Sabres,1,"18,690",NaN,NaN,0
2008-11-14,St. Louis Blues,4,Chicago Blackhawks,3,"22,260",NaN,OT,0
2008-11-14,Detroit Red Wings,3,Florida Panthers,2,"18,637",NaN,NaN,0
2008-11-14,New Jersey Devils,1,Washington Capitals,3,"18,277",NaN,NaN,0
2008-11-15,Colorado Avalanche,3,Edmonton Oilers,2,"16,839",NaN,SO,0
2008-11-15,Nashville Predators,3,Los Angeles Kings,1,"14,135",NaN,NaN,0
2008-11-15,Columbus Blue Jackets,2,Minnesota Wild,3,"18,568",NaN,SO,0
2008-11-15,Philadelphia Flyers,2,Montreal Canadiens,1,"21,273",NaN,NaN,0
2008-11-15,Washington Capitals,5,New Jersey Devils,6,"17,051",NaN,SO,0
2008-11-15,Ottawa Senators,2,New York Islanders,3,"13,722",NaN,NaN,0
2008-11-15,Boston Bruins,2,New York Rangers,3,"18,200",NaN,SO,0
2008-11-15,Dallas Stars,3,Phoenix Coyotes,2,"15,508",NaN,NaN,0
2008-11-15,Buffalo Sabres,2,Pittsburgh Penguins,5,"17,132",NaN,NaN,0
2008-11-15,Toronto Maple Leafs,2,Vancouver Canucks,4,"18,630",NaN,NaN,0
2008-11-16,Los Angeles Kings,0,Anaheim Ducks,2,"17,174",NaN,NaN,0
2008-11-16,Tampa Bay Lightning,2,Carolina Hurricanes,3,"13,781",NaN,SO,0
2008-11-16,San Jose Sharks,6,Chicago Blackhawks,5,"21,181",NaN,NaN,0
2008-11-16,Atlanta Thrashers,3,Philadelphia Flyers,4,"19,437",NaN,NaN,0
2008-11-16,Montreal Canadiens,3,St. Louis Blues,2,"19,150",NaN,SO,0
2008-11-17,Edmonton Oilers,0,Detroit Red Wings,4,"18,934",NaN,NaN,0
2008-11-17,San Jose Sharks,4,Nashville Predators,1,"13,312",NaN,NaN,0
2008-11-17,Vancouver Canucks,1,New York Islanders,2,"11,299",NaN,SO,0
2008-11-17,Ottawa Senators,1,New York Rangers,2,"18,200",NaN,SO,0
2008-11-17,Boston Bruins,3,Toronto Maple Leafs,2,"19,410",NaN,NaN,0
2008-11-18,Montreal Canadiens,1,Carolina Hurricanes,2,"12,164",NaN,NaN,0
2008-11-18,Edmonton Oilers,7,Columbus Blue Jackets,2,"12,689",NaN,NaN,0
2008-11-18,Colorado Avalanche,1,Calgary Flames,4,"19,289",NaN,NaN,0
2008-11-18,Chicago Blackhawks,3,Phoenix Coyotes,2,"14,682",NaN,SO,0
2008-11-18,Minnesota Wild,2,Pittsburgh Penguins,1,"16,971",NaN,SO,0
2008-11-18,Florida Panthers,4,Tampa Bay Lightning,3,"16,176",NaN,SO,0
2008-11-19,Washington Capitals,6,Anaheim Ducks,4,"16,076",NaN,NaN,0
2008-11-19,Buffalo Sabres,4,Boston Bruins,7,"15,623",NaN,NaN,0
2008-11-19,Vancouver Canucks,6,New York Rangers,3,"18,200",NaN,NaN,0
2008-11-20,Pittsburgh Penguins,3,Atlanta Thrashers,2,"13,391",NaN,NaN,0
2008-11-20,Calgary Flames,1,Colorado Avalanche,0,"14,536",NaN,NaN,0
2008-11-20,Chicago Blackhawks,6,Dallas Stars,3,"18,027",NaN,NaN,0
2008-11-20,Detroit Red Wings,4,Edmonton Oilers,3,"16,839",NaN,NaN,0
2008-11-20,Washington Capitals,2,Los Angeles Kings,5,"17,428",NaN,NaN,0
2008-11-20,Vancouver Canucks,3,Minnesota Wild,2,"18,568",NaN,NaN,0
2008-11-20,Florida Panthers,1,New Jersey Devils,3,"14,291",NaN,NaN,0
2008-11-20,Montreal Canadiens,3,Ottawa Senators,2,"20,475",NaN,SO,0
2008-11-21,Florida Panthers,2,Boston Bruins,4,"16,878",NaN,NaN,0
2008-11-21,Philadelphia Flyers,3,Buffalo Sabres,0,"18,256",NaN,NaN,0
2008-11-21,Phoenix Coyotes,2,Carolina Hurricanes,5,"14,848",NaN,NaN,0
2008-11-21,New York Islanders,2,New Jersey Devils,5,"17,138",NaN,NaN,0
2008-11-21,Anaheim Ducks,2,St. Louis Blues,3,"19,150",NaN,OT,0
2008-11-21,Nashville Predators,1,Tampa Bay Lightning,4,"16,444",NaN,NaN,0
2008-11-22,Columbus Blue Jackets,2,Atlanta Thrashers,0,"15,561",NaN,NaN,0
2008-11-22,New York Islanders,4,Buffalo Sabres,2,"18,529",NaN,NaN,0
2008-11-22,Detroit Red Wings,5,Calgary Flames,2,"19,289",NaN,NaN,0
2008-11-22,Anaheim Ducks,2,Dallas Stars,1,"17,734",NaN,SO,0
2008-11-22,Colorado Avalanche,4,Los Angeles Kings,3,"18,118",NaN,SO,0
2008-11-22,St. Louis Blues,2,Minnesota Wild,1,"18,568",NaN,NaN,0
2008-11-22,Boston Bruins,3,Montreal Canadiens,2,"21,273",NaN,SO,0
2008-11-22,New York Rangers,1,Ottawa Senators,4,"19,619",NaN,NaN,0
2008-11-22,Phoenix Coyotes,3,Philadelphia Flyers,4,"19,520",NaN,OT,0
2008-11-22,Vancouver Canucks,3,Pittsburgh Penguins,1,"17,040",NaN,NaN,0
2008-11-22,Washington Capitals,2,San Jose Sharks,7,"17,496",NaN,NaN,0
2008-11-22,Chicago Blackhawks,5,Toronto Maple Leafs,4,"19,474",NaN,OT,0
2008-11-23,Nashville Predators,5,Carolina Hurricanes,2,"13,042",NaN,NaN,0
2008-11-23,New Jersey Devils,7,Tampa Bay Lightning,3,"14,222",NaN,NaN,0
2008-11-24,Colorado Avalanche,1,Anaheim Ducks,4,"16,632",NaN,NaN,0
2008-11-24,Carolina Hurricanes,2,Florida Panthers,3,"11,117",NaN,NaN,0
2008-11-24,Washington Capitals,3,Minnesota Wild,4,"18,568",NaN,NaN,0
2008-11-24,New York Islanders,4,Montreal Canadiens,3,"21,273",NaN,SO,0
2008-11-24,Phoenix Coyotes,1,New York Rangers,4,"18,200",NaN,NaN,0
2008-11-24,Dallas Stars,3,Philadelphia Flyers,4,"19,171",NaN,NaN,0
2008-11-24,Detroit Red Wings,2,Vancouver Canucks,3,"18,630",NaN,OT,0
2008-11-25,Los Angeles Kings,2,Calgary Flames,6,"19,289",NaN,NaN,0
2008-11-25,St. Louis Blues,1,Nashville Predators,0,"13,825",NaN,SO,0
2008-11-25,Atlanta Thrashers,6,Toronto Maple Leafs,3,"19,297",NaN,NaN,0
