game_date,visitor_team,visitor_goals,home_team,home_goals,attendance,game_lenght,game_decided,seasonality
1983-10-16,Minnesota North Stars,3,Chicago Black Hawks,4,NaN,NaN,NaN,0
1983-10-16,Calgary Flames,1,Edmonton Oilers,5,NaN,NaN,NaN,0
1983-10-16,Toronto Maple Leafs,4,New Jersey Devils,1,NaN,NaN,NaN,0
1983-10-16,Philadelphia Flyers,4,New York Rangers,5,NaN,NaN,NaN,0
1983-10-16,Quebec Nordiques,4,Washington Capitals,2,NaN,NaN,NaN,0
1983-10-18,Calgary Flames,4,New York Islanders,3,NaN,NaN,NaN,0
1983-10-18,Buffalo Sabres,3,Pittsburgh Penguins,1,NaN,NaN,NaN,0
1983-10-18,Boston Bruins,3,Quebec Nordiques,5,NaN,NaN,NaN,0
1983-10-19,New Jersey Devils,3,Chicago Black Hawks,6,NaN,NaN,NaN,0
1983-10-19,St. Louis Blues,2,Detroit Red Wings,4,NaN,NaN,NaN,0
1983-10-19,Washington Capitals,0,Hartford Whalers,3,NaN,NaN,NaN,0
1983-10-19,Calgary Flames,1,New York Rangers,3,NaN,NaN,NaN,0
1983-10-19,Quebec Nordiques,8,Toronto Maple Leafs,1,NaN,NaN,NaN,0
1983-10-19,Edmonton Oilers,10,Vancouver Canucks,7,NaN,NaN,NaN,0
1983-10-19,Montreal Canadiens,12,Winnipeg Jets,2,NaN,NaN,NaN,0
1983-10-20,Edmonton Oilers,2,Los Angeles Kings,7,NaN,NaN,NaN,0
1983-10-20,Montreal Canadiens,5,Minnesota North Stars,4,NaN,NaN,OT,0
1983-10-20,Boston Bruins,3,Philadelphia Flyers,3,NaN,NaN,OT,0
1983-10-21,New Jersey Devils,4,Vancouver Canucks,5,NaN,NaN,NaN,0
1983-10-22,Calgary Flames,1,Detroit Red Wings,4,NaN,NaN,NaN,0
1983-10-22,Vancouver Canucks,5,Edmonton Oilers,5,NaN,NaN,OT,0
1983-10-22,Buffalo Sabres,5,Hartford Whalers,2,NaN,NaN,NaN,0
1983-10-22,New Jersey Devils,3,Los Angeles Kings,8,NaN,NaN,NaN,0
1983-10-22,New York Rangers,3,New York Islanders,2,NaN,NaN,NaN,0
1983-10-22,Boston Bruins,6,Pittsburgh Penguins,1,NaN,NaN,NaN,0
1983-10-22,Minnesota North Stars,2,Quebec Nordiques,11,NaN,NaN,NaN,0
1983-10-22,Chicago Black Hawks,1,St. Louis Blues,2,NaN,NaN,NaN,0
1983-10-22,Montreal Canadiens,3,Toronto Maple Leafs,5,NaN,NaN,NaN,0
1983-10-22,Philadelphia Flyers,1,Washington Capitals,4,NaN,NaN,NaN,0
1983-10-23,Winnipeg Jets,2,Buffalo Sabres,5,NaN,NaN,NaN,0
1983-10-23,Calgary Flames,4,Chicago Black Hawks,7,NaN,NaN,NaN,0
1983-10-23,New York Islanders,5,New York Rangers,6,NaN,NaN,OT,0
1983-10-23,Toronto Maple Leafs,5,Philadelphia Flyers,8,NaN,NaN,NaN,0
1983-10-25,Boston Bruins,1,Chicago Black Hawks,5,NaN,NaN,NaN,0
1983-10-25,Hartford Whalers,8,Los Angeles Kings,5,NaN,NaN,NaN,0
1983-10-25,Minnesota North Stars,4,Montreal Canadiens,3,NaN,NaN,NaN,0
1983-10-25,Winnipeg Jets,4,New York Islanders,2,NaN,NaN,NaN,0
1983-10-25,Washington Capitals,1,Pittsburgh Penguins,0,NaN,NaN,NaN,0
1983-10-25,Philadelphia Flyers,4,Quebec Nordiques,2,NaN,NaN,NaN,0
1983-10-25,St. Louis Blues,1,Vancouver Canucks,7,NaN,NaN,NaN,0
1983-10-26,St. Louis Blues,4,Calgary Flames,5,NaN,NaN,NaN,0
1983-10-26,Buffalo Sabres,5,Detroit Red Wings,6,NaN,NaN,OT,0
1983-10-26,Washington Capitals,2,New Jersey Devils,0,NaN,NaN,NaN,0
1983-10-26,Winnipeg Jets,7,New York Rangers,5,NaN,NaN,NaN,0
1983-10-26,Edmonton Oilers,3,Toronto Maple Leafs,8,NaN,NaN,NaN,0
1983-10-27,Pittsburgh Penguins,4,Chicago Black Hawks,2,NaN,NaN,NaN,0
1983-10-27,Boston Bruins,8,Minnesota North Stars,1,NaN,NaN,NaN,0
1983-10-27,Quebec Nordiques,3,Philadelphia Flyers,4,NaN,NaN,NaN,0
1983-10-28,Los Angeles Kings,3,Buffalo Sabres,3,NaN,NaN,OT,0
1983-10-28,Winnipeg Jets,1,Calgary Flames,7,NaN,NaN,NaN,0
1983-10-28,Toronto Maple Leafs,5,New York Rangers,3,NaN,NaN,NaN,0
1983-10-28,Hartford Whalers,4,Vancouver Canucks,5,NaN,NaN,OT,0
1983-10-29,Quebec Nordiques,3,Detroit Red Wings,4,NaN,NaN,OT,0
1983-10-29,Washington Capitals,6,Minnesota North Stars,1,NaN,NaN,NaN,0
1983-10-29,Edmonton Oilers,3,Montreal Canadiens,1,NaN,NaN,NaN,0
1983-10-29,New Jersey Devils,3,New York Islanders,5,NaN,NaN,NaN,0
1983-10-29,Philadelphia Flyers,3,Pittsburgh Penguins,1,NaN,NaN,NaN,0
1983-10-29,Boston Bruins,3,St. Louis Blues,2,NaN,NaN,NaN,0
1983-10-29,Los Angeles Kings,5,Toronto Maple Leafs,5,NaN,NaN,OT,0
1983-10-30,Montreal Canadiens,4,Buffalo Sabres,5,NaN,NaN,NaN,0
1983-10-30,Hartford Whalers,1,Chicago Black Hawks,6,NaN,NaN,NaN,0
1983-10-30,Vancouver Canucks,3,Calgary Flames,4,NaN,NaN,OT,0
1983-10-30,Pittsburgh Penguins,5,New Jersey Devils,3,NaN,NaN,NaN,0
1983-10-30,Edmonton Oilers,5,New York Rangers,4,NaN,NaN,OT,0
1983-10-30,New York Islanders,6,Philadelphia Flyers,2,NaN,NaN,NaN,0
1983-10-30,Washington Capitals,7,Winnipeg Jets,3,NaN,NaN,NaN,0
1983-11-01,Hartford Whalers,2,Montreal Canadiens,6,NaN,NaN,NaN,0
1983-11-01,Vancouver Canucks,3,New York Islanders,6,NaN,NaN,NaN,0
1983-11-01,Los Angeles Kings,4,Quebec Nordiques,8,NaN,NaN,NaN,0
1983-11-01,Detroit Red Wings,3,St. Louis Blues,2,NaN,NaN,NaN,0
1983-11-02,New York Rangers,3,Buffalo Sabres,3,NaN,NaN,OT,0
1983-11-02,Washington Capitals,3,Edmonton Oilers,11,NaN,NaN,NaN,0
1983-11-02,New Jersey Devils,4,Hartford Whalers,5,NaN,NaN,NaN,0
1983-11-02,Toronto Maple Leafs,5,Minnesota North Stars,8,NaN,NaN,NaN,0
1983-11-02,Pittsburgh Penguins,6,Winnipeg Jets,3,NaN,NaN,NaN,0
1983-11-03,St. Louis Blues,5,Boston Bruins,9,NaN,NaN,NaN,0
1983-11-03,Pittsburgh Penguins,3,Calgary Flames,3,NaN,NaN,OT,0
1983-11-03,Chicago Black Hawks,4,Detroit Red Wings,7,NaN,NaN,NaN,0
1983-11-03,Quebec Nordiques,2,Montreal Canadiens,3,NaN,NaN,NaN,0
1983-11-03,Los Angeles Kings,6,Philadelphia Flyers,5,NaN,NaN,NaN,0
1983-11-04,New York Islanders,6,New Jersey Devils,1,NaN,NaN,NaN,0
1983-11-04,Toronto Maple Leafs,2,Winnipeg Jets,8,NaN,NaN,NaN,0
1983-11-04,Vancouver Canucks,4,Washington Capitals,5,NaN,NaN,OT,0
1983-11-05,Toronto Maple Leafs,3,Calgary Flames,5,NaN,NaN,NaN,0
1983-11-05,Vancouver Canucks,3,Detroit Red Wings,2,NaN,NaN,NaN,0
1983-11-05,Pittsburgh Penguins,3,Edmonton Oilers,7,NaN,NaN,NaN,0
1983-11-05,Los Angeles Kings,1,Hartford Whalers,2,NaN,NaN,NaN,0
1983-11-05,Chicago Black Hawks,5,Minnesota North Stars,10,NaN,NaN,NaN,0
1983-11-05,Boston Bruins,10,Montreal Canadiens,4,NaN,NaN,NaN,0
1983-11-05,Buffalo Sabres,0,New York Islanders,4,NaN,NaN,NaN,0
1983-11-05,New York Rangers,4,Quebec Nordiques,4,NaN,NaN,OT,0
1983-11-05,Philadelphia Flyers,6,St. Louis Blues,7,NaN,NaN,NaN,0
1983-11-06,Los Angeles Kings,3,Boston Bruins,7,NaN,NaN,NaN,0
1983-11-06,Quebec Nordiques,7,Buffalo Sabres,1,NaN,NaN,NaN,0
1983-11-06,Chicago Black Hawks,3,New Jersey Devils,6,NaN,NaN,NaN,0
1983-11-06,Hartford Whalers,2,Philadelphia Flyers,4,NaN,NaN,NaN,0
1983-11-06,Edmonton Oilers,8,Winnipeg Jets,5,NaN,NaN,NaN,0
1983-11-06,Detroit Red Wings,2,Washington Capitals,3,NaN,NaN,NaN,0
1983-11-08,Minnesota North Stars,4,Hartford Whalers,6,NaN,NaN,NaN,0
1983-11-08,St. Louis Blues,5,Los Angeles Kings,5,NaN,NaN,OT,0
1983-11-08,New York Rangers,5,New Jersey Devils,1,NaN,NaN,NaN,0
1983-11-08,Philadelphia Flyers,1,New York Islanders,4,NaN,NaN,NaN,0
1983-11-08,Calgary Flames,4,Pittsburgh Penguins,4,NaN,NaN,OT,0
1983-11-08,Edmonton Oilers,7,Quebec Nordiques,4,NaN,NaN,NaN,0
1983-11-09,Boston Bruins,1,Buffalo Sabres,3,NaN,NaN,NaN,0
1983-11-09,Montreal Canadiens,3,Chicago Black Hawks,0,NaN,NaN,NaN,0
1983-11-09,Minnesota North Stars,5,Detroit Red Wings,3,NaN,NaN,NaN,0
1983-11-09,Calgary Flames,3,New York Rangers,4,NaN,NaN,NaN,0
1983-11-09,New Jersey Devils,1,Toronto Maple Leafs,2,NaN,NaN,NaN,0
1983-11-09,Winnipeg Jets,7,Vancouver Canucks,2,NaN,NaN,NaN,0
1983-11-09,Edmonton Oilers,7,Washington Capitals,4,NaN,NaN,NaN,0
1983-11-10,St. Louis Blues,2,Los Angeles Kings,6,NaN,NaN,NaN,0
1983-11-11,Toronto Maple Leafs,1,Buffalo Sabres,3,NaN,NaN,NaN,0
1983-11-11,New York Islanders,6,Pittsburgh Penguins,5,NaN,NaN,NaN,0
1983-11-11,Winnipeg Jets,2,Vancouver Canucks,4,NaN,NaN,NaN,0
1983-11-12,Edmonton Oilers,7,Detroit Red Wings,3,NaN,NaN,NaN,0
1983-11-12,Chicago Black Hawks,1,Hartford Whalers,6,NaN,NaN,NaN,0
1983-11-12,Montreal Canadiens,4,Los Angeles Kings,6,NaN,NaN,NaN,0
1983-11-12,St. Louis Blues,2,Minnesota North Stars,5,NaN,NaN,NaN,0
1983-11-12,Calgary Flames,4,New Jersey Devils,3,NaN,NaN,OT,0
1983-11-12,Pittsburgh Penguins,4,New York Islanders,2,NaN,NaN,NaN,0
1983-11-12,Boston Bruins,6,Quebec Nordiques,4,NaN,NaN,NaN,0
1983-11-12,Philadelphia Flyers,5,Toronto Maple Leafs,3,NaN,NaN,NaN,0
1983-11-12,New York Rangers,4,Washington Capitals,7,NaN,NaN,NaN,0
1983-11-13,Washington Capitals,2,Boston Bruins,4,NaN,NaN,NaN,0
1983-11-13,Calgary Flames,2,Buffalo Sabres,11,NaN,NaN,NaN,0
1983-11-13,Edmonton Oilers,3,Chicago Black Hawks,5,NaN,NaN,NaN,0
1983-11-13,Detroit Red Wings,3,New York Rangers,6,NaN,NaN,NaN,0
1983-11-13,Montreal Canadiens,3,Vancouver Canucks,4,NaN,NaN,NaN,0
1983-11-13,Philadelphia Flyers,2,Winnipeg Jets,3,NaN,NaN,NaN,0
1983-11-15,New Jersey Devils,0,Minnesota North Stars,6,NaN,NaN,NaN,0
1983-11-15,Hartford Whalers,4,New York Islanders,6,NaN,NaN,NaN,0
1983-11-15,Detroit Red Wings,3,Quebec Nordiques,1,NaN,NaN,NaN,0
1983-11-15,Montreal Canadiens,5,St. Louis Blues,2,NaN,NaN,NaN,0
1983-11-16,St. Louis Blues,3,Chicago Black Hawks,4,NaN,NaN,NaN,0
1983-11-16,Vancouver Canucks,2,Los Angeles Kings,5,NaN,NaN,NaN,0
1983-11-16,Washington Capitals,1,New York Rangers,4,NaN,NaN,NaN,0
1983-11-16,Toronto Maple Leafs,3,Pittsburgh Penguins,2,NaN,NaN,NaN,0
1983-11-16,Buffalo Sabres,6,Winnipeg Jets,5,NaN,NaN,OT,0
1983-11-17,Toronto Maple Leafs,1,Boston Bruins,4,NaN,NaN,NaN,0
1983-11-17,New Jersey Devils,4,Calgary Flames,5,NaN,NaN,NaN,0
1983-11-17,Quebec Nordiques,4,Hartford Whalers,2,NaN,NaN,NaN,0
1983-11-17,Detroit Red Wings,2,Montreal Canadiens,4,NaN,NaN,NaN,0
1983-11-17,Minnesota North Stars,5,Philadelphia Flyers,5,NaN,NaN,OT,0
1983-11-18,Buffalo Sabres,0,Edmonton Oilers,7,NaN,NaN,NaN,0
1983-11-18,Los Angeles Kings,5,Vancouver Canucks,2,NaN,NaN,NaN,0
1983-11-18,New York Islanders,1,Washington Capitals,7,NaN,NaN,NaN,0
1983-11-19,New York Rangers,6,Boston Bruins,6,NaN,NaN,OT,0
1983-11-19,Buffalo Sabres,5,Calgary Flames,2,NaN,NaN,NaN,0
1983-11-19,New Jersey Devils,4,Edmonton Oilers,13,NaN,NaN,NaN,0
1983-11-19,Winnipeg Jets,7,Minnesota North Stars,8,NaN,NaN,OT,0
1983-11-19,Chicago Black Hawks,5,Montreal Canadiens,5,NaN,NaN,OT,0
1983-11-19,Washington Capitals,2,New York Islanders,6,NaN,NaN,NaN,0
1983-11-19,St. Louis Blues,4,Pittsburgh Penguins,4,NaN,NaN,OT,0
1983-11-19,Hartford Whalers,4,Quebec Nordiques,4,NaN,NaN,OT,0
1983-11-19,Detroit Red Wings,4,Toronto Maple Leafs,5,NaN,NaN,NaN,0
1983-11-20,Minnesota North Stars,4,Chicago Black Hawks,3,NaN,NaN,NaN,0
1983-11-20,Quebec Nordiques,5,New York Rangers,6,NaN,NaN,OT,0
1983-11-20,Pittsburgh Penguins,4,Philadelphia Flyers,5,NaN,NaN,OT,0
1983-11-20,Los Angeles Kings,3,Vancouver Canucks,8,NaN,NaN,NaN,0
1983-11-21,Los Angeles Kings,4,Calgary Flames,7,NaN,NaN,NaN,0
1983-11-21,Winnipeg Jets,6,Edmonton Oilers,7,NaN,NaN,NaN,0
1983-11-22,Boston Bruins,2,Montreal Canadiens,4,NaN,NaN,NaN,0
1983-11-22,Quebec Nordiques,2,New York Islanders,3,NaN,NaN,NaN,0
1983-11-22,Toronto Maple Leafs,4,St. Louis Blues,7,NaN,NaN,NaN,0
1983-11-23,St. Louis Blues,0,Detroit Red Wings,3,NaN,NaN,NaN,0
1983-11-23,Montreal Canadiens,4,Hartford Whalers,3,NaN,NaN,NaN,0
1983-11-23,Edmonton Oilers,7,Los Angeles Kings,3,NaN,NaN,NaN,0
1983-11-23,Toronto Maple Leafs,6,Minnesota North Stars,4,NaN,NaN,NaN,0
1983-11-23,Buffalo Sabres,6,New York Rangers,4,NaN,NaN,NaN,0
1983-11-23,New York Islanders,4,Philadelphia Flyers,2,NaN,NaN,NaN,0
1983-11-23,New Jersey Devils,1,Pittsburgh Penguins,4,NaN,NaN,NaN,0
1983-11-23,Vancouver Canucks,4,Winnipeg Jets,1,NaN,NaN,NaN,0
1983-11-23,Chicago Black Hawks,2,Washington Capitals,2,NaN,NaN,OT,0
1983-11-24,Quebec Nordiques,6,Boston Bruins,3,NaN,NaN,NaN,0
1983-11-24,Winnipeg Jets,4,Calgary Flames,4,NaN,NaN,OT,0
1983-11-25,Chicago Black Hawks,2,Buffalo Sabres,5,NaN,NaN,NaN,0
1983-11-25,Pittsburgh Penguins,2,Detroit Red Wings,5,NaN,NaN,NaN,0
1983-11-25,Edmonton Oilers,2,Minnesota North Stars,2,NaN,NaN,OT,0
1983-11-25,New York Rangers,1,Washington Capitals,3,NaN,NaN,NaN,0
1983-11-26,New Jersey Devils,2,Boston Bruins,6,NaN,NaN,NaN,0
1983-11-26,New York Rangers,3,Hartford Whalers,4,NaN,NaN,OT,0
1983-11-26,Calgary Flames,4,Los Angeles Kings,1,NaN,NaN,NaN,0
1983-11-26,Washington Capitals,5,Montreal Canadiens,2,NaN,NaN,NaN,0
1983-11-26,Chicago Black Hawks,3,New York Islanders,9,NaN,NaN,NaN,0
1983-11-26,Detroit Red Wings,7,Pittsburgh Penguins,4,NaN,NaN,NaN,0
1983-11-26,Buffalo Sabres,2,Quebec Nordiques,3,NaN,NaN,NaN,0
1983-11-26,Edmonton Oilers,6,St. Louis Blues,8,NaN,NaN,NaN,0
1983-11-26,Minnesota North Stars,7,Toronto Maple Leafs,6,NaN,NaN,OT,0
1983-11-26,Philadelphia Flyers,5,Vancouver Canucks,4,NaN,NaN,NaN,0
1983-11-28,Vancouver Canucks,3,New York Rangers,3,NaN,NaN,OT,0
1983-11-29,Philadelphia Flyers,8,Calgary Flames,5,NaN,NaN,NaN,0
1983-11-29,Winnipeg Jets,6,Los Angeles Kings,5,NaN,NaN,NaN,0
1983-11-29,Pittsburgh Penguins,4,Minnesota North Stars,6,NaN,NaN,NaN,0
1983-11-29,Buffalo Sabres,5,Montreal Canadiens,2,NaN,NaN,NaN,0
1983-11-29,Chicago Black Hawks,2,New Jersey Devils,3,NaN,NaN,NaN,0
1983-11-29,Washington Capitals,3,Quebec Nordiques,6,NaN,NaN,NaN,0
1983-11-29,New York Islanders,5,St. Louis Blues,5,NaN,NaN,OT,0
1983-11-30,Toronto Maple Leafs,5,Detroit Red Wings,3,NaN,NaN,NaN,0
1983-11-30,Philadelphia Flyers,3,Edmonton Oilers,3,NaN,NaN,OT,0
1983-11-30,Vancouver Canucks,6,Hartford Whalers,2,NaN,NaN,NaN,0
1983-11-30,Chicago Black Hawks,4,New York Rangers,0,NaN,NaN,NaN,0
1983-12-01,Vancouver Canucks,1,Boston Bruins,7,NaN,NaN,NaN,0
1983-12-01,New York Islanders,2,Calgary Flames,6,NaN,NaN,NaN,0
1983-12-01,Winnipeg Jets,6,Los Angeles Kings,5,NaN,NaN,OT,0
1983-12-01,Quebec Nordiques,6,Montreal Canadiens,3,NaN,NaN,NaN,0
1983-12-01,Minnesota North Stars,6,Pittsburgh Penguins,4,NaN,NaN,NaN,0
1983-12-01,New Jersey Devils,4,Washington Capitals,8,NaN,NaN,NaN,0
1983-12-02,St. Louis Blues,6,Buffalo Sabres,7,NaN,NaN,NaN,0
1983-12-02,Washington Capitals,2,New Jersey Devils,2,NaN,NaN,OT,0
1983-12-03,Minnesota North Stars,6,Boston Bruins,2,NaN,NaN,NaN,0
1983-12-03,New York Rangers,4,Detroit Red Wings,2,NaN,NaN,NaN,0
1983-12-03,Los Angeles Kings,3,Edmonton Oilers,7,NaN,NaN,NaN,0
1983-12-03,St. Louis Blues,2,Hartford Whalers,7,NaN,NaN,NaN,0
1983-12-03,Calgary Flames,2,Montreal Canadiens,4,NaN,NaN,NaN,0
1983-12-03,Philadelphia Flyers,6,Pittsburgh Penguins,3,NaN,NaN,NaN,0
1983-12-03,Chicago Black Hawks,2,Quebec Nordiques,3,NaN,NaN,NaN,0
1983-12-03,Vancouver Canucks,5,Toronto Maple Leafs,5,NaN,NaN,OT,0
1983-12-04,Montreal Canadiens,2,Buffalo Sabres,6,NaN,NaN,NaN,0
1983-12-04,New York Islanders,4,Edmonton Oilers,2,NaN,NaN,NaN,0
1983-12-04,Detroit Red Wings,0,New Jersey Devils,6,NaN,NaN,NaN,0
1983-12-04,Minnesota North Stars,4,New York Rangers,6,NaN,NaN,NaN,0
1983-12-04,Hartford Whalers,6,Philadelphia Flyers,5,NaN,NaN,NaN,0
1983-12-04,Los Angeles Kings,5,Winnipeg Jets,7,NaN,NaN,NaN,0
1983-12-04,Boston Bruins,4,Washington Capitals,1,NaN,NaN,NaN,0
1983-12-06,Hartford Whalers,1,Montreal Canadiens,4,NaN,NaN,NaN,0
1983-12-06,Boston Bruins,5,Pittsburgh Penguins,3,NaN,NaN,NaN,0
1983-12-06,Calgary Flames,1,Quebec Nordiques,8,NaN,NaN,NaN,0
1983-12-06,Buffalo Sabres,2,St. Louis Blues,8,NaN,NaN,NaN,0
1983-12-06,New York Islanders,5,Vancouver Canucks,2,NaN,NaN,NaN,0
1983-12-07,Buffalo Sabres,2,Chicago Black Hawks,4,NaN,NaN,NaN,0
1983-12-07,Vancouver Canucks,4,Edmonton Oilers,5,NaN,NaN,NaN,0
1983-12-07,New York Islanders,4,Los Angeles Kings,4,NaN,NaN,OT,0
1983-12-07,Detroit Red Wings,2,Minnesota North Stars,7,NaN,NaN,NaN,0
1983-12-07,Winnipeg Jets,3,New Jersey Devils,6,NaN,NaN,NaN,0
1983-12-07,Washington Capitals,5,New York Rangers,7,NaN,NaN,NaN,0
1983-12-07,St. Louis Blues,4,Toronto Maple Leafs,3,NaN,NaN,NaN,0
1983-12-08,Montreal Canadiens,2,Boston Bruins,6,NaN,NaN,NaN,0
1983-12-08,Toronto Maple Leafs,8,Hartford Whalers,6,NaN,NaN,NaN,0
1983-12-08,Chicago Black Hawks,2,Philadelphia Flyers,3,NaN,NaN,NaN,0
1983-12-08,Calgary Flames,3,Washington Capitals,4,NaN,NaN,NaN,0
1983-12-10,Buffalo Sabres,4,Boston Bruins,2,NaN,NaN,NaN,0
1983-12-10,Winnipeg Jets,5,Hartford Whalers,5,NaN,NaN,OT,0
1983-12-10,Quebec Nordiques,6,Los Angeles Kings,4,NaN,NaN,NaN,0
1983-12-10,New York Islanders,4,Minnesota North Stars,2,NaN,NaN,NaN,0
1983-12-10,Philadelphia Flyers,8,New Jersey Devils,2,NaN,NaN,NaN,0
1983-12-10,Detroit Red Wings,3,St. Louis Blues,8,NaN,NaN,NaN,0
1983-12-10,Calgary Flames,3,Toronto Maple Leafs,3,NaN,NaN,OT,0
1983-12-10,Edmonton Oilers,2,Vancouver Canucks,3,NaN,NaN,NaN,0
1983-12-10,Montreal Canadiens,0,Washington Capitals,2,NaN,NaN,NaN,0
1983-12-11,Winnipeg Jets,2,Boston Bruins,4,NaN,NaN,NaN,0
1983-12-11,Detroit Red Wings,2,Chicago Black Hawks,4,NaN,NaN,NaN,0
1983-12-11,Buffalo Sabres,6,Philadelphia Flyers,5,NaN,NaN,NaN,0
1983-12-11,Montreal Canadiens,3,Pittsburgh Penguins,3,NaN,NaN,OT,0
1983-12-12,New Jersey Devils,7,New York Rangers,3,NaN,NaN,NaN,0
1983-12-13,Los Angeles Kings,7,Detroit Red Wings,5,NaN,NaN,NaN,0
1983-12-13,Edmonton Oilers,5,New York Islanders,8,NaN,NaN,NaN,0
1983-12-13,Hartford Whalers,2,Pittsburgh Penguins,3,NaN,NaN,NaN,0
1983-12-13,Chicago Black Hawks,1,St. Louis Blues,4,NaN,NaN,NaN,0
1983-12-13,Quebec Nordiques,2,Vancouver Canucks,6,NaN,NaN,NaN,0
