game_date,visitor_team,visitor_goals,home_team,home_goals,attendance,game_lenght,game_decided,seasonality
1986-01-08,Boston Bruins,3,Montreal Canadiens,5,NaN,NaN,NaN,0
1986-01-08,Los Angeles Kings,3,Pittsburgh Penguins,7,NaN,NaN,NaN,0
1986-01-08,Edmonton Oilers,9,Toronto Maple Leafs,11,NaN,NaN,NaN,0
1986-01-09,St. Louis Blues,7,Boston Bruins,2,NaN,NaN,NaN,0
1986-01-09,Vancouver Canucks,4,Calgary Flames,5,NaN,NaN,OT,0
1986-01-09,Pittsburgh Penguins,0,New York Islanders,9,NaN,NaN,NaN,0
1986-01-09,Washington Capitals,0,Philadelphia Flyers,4,NaN,NaN,NaN,0
1986-01-10,Toronto Maple Leafs,7,Buffalo Sabres,9,NaN,NaN,NaN,0
1986-01-10,Chicago Black Hawks,9,Detroit Red Wings,4,NaN,NaN,NaN,0
1986-01-10,Los Angeles Kings,4,Minnesota North Stars,3,NaN,NaN,NaN,0
1986-01-10,Montreal Canadiens,4,New York Rangers,6,NaN,NaN,NaN,0
1986-01-10,Edmonton Oilers,3,Quebec Nordiques,5,NaN,NaN,NaN,0
1986-01-10,Hartford Whalers,4,Vancouver Canucks,3,NaN,NaN,NaN,0
1986-01-11,Winnipeg Jets,4,Boston Bruins,8,NaN,NaN,NaN,0
1986-01-11,Washington Capitals,3,Minnesota North Stars,5,NaN,NaN,NaN,0
1986-01-11,Edmonton Oilers,6,Montreal Canadiens,3,NaN,NaN,NaN,0
1986-01-11,Philadelphia Flyers,8,New Jersey Devils,4,NaN,NaN,NaN,0
1986-01-11,Detroit Red Wings,2,New York Islanders,8,NaN,NaN,NaN,0
1986-01-11,Buffalo Sabres,3,Pittsburgh Penguins,3,NaN,NaN,OT,0
1986-01-11,Los Angeles Kings,4,St. Louis Blues,4,NaN,NaN,OT,0
1986-01-11,Quebec Nordiques,5,Toronto Maple Leafs,1,NaN,NaN,NaN,0
1986-01-12,Hartford Whalers,2,Chicago Black Hawks,4,NaN,NaN,NaN,0
1986-01-12,St. Louis Blues,2,New York Rangers,2,NaN,NaN,OT,0
1986-01-12,Calgary Flames,0,Philadelphia Flyers,3,NaN,NaN,NaN,0
1986-01-13,Edmonton Oilers,5,Boston Bruins,3,NaN,NaN,NaN,0
1986-01-13,Detroit Red Wings,4,Toronto Maple Leafs,7,NaN,NaN,NaN,0
1986-01-14,Chicago Black Hawks,3,Minnesota North Stars,3,NaN,NaN,OT,0
1986-01-14,New Jersey Devils,2,Philadelphia Flyers,3,NaN,NaN,NaN,0
1986-01-14,Winnipeg Jets,5,Quebec Nordiques,4,NaN,NaN,NaN,0
1986-01-14,New York Rangers,2,Vancouver Canucks,1,NaN,NaN,NaN,0
1986-01-14,Calgary Flames,4,Washington Capitals,3,NaN,NaN,NaN,0
1986-01-15,Buffalo Sabres,2,Chicago Black Hawks,4,NaN,NaN,NaN,0
1986-01-15,New Jersey Devils,4,Detroit Red Wings,3,NaN,NaN,OT,0
1986-01-15,Edmonton Oilers,4,Hartford Whalers,1,NaN,NaN,NaN,0
1986-01-15,New York Rangers,4,Los Angeles Kings,3,NaN,NaN,NaN,0
1986-01-15,Winnipeg Jets,0,Montreal Canadiens,4,NaN,NaN,NaN,0
1986-01-15,New York Islanders,3,Pittsburgh Penguins,6,NaN,NaN,NaN,0
1986-01-15,Toronto Maple Leafs,1,St. Louis Blues,10,NaN,NaN,NaN,0
1986-01-16,Calgary Flames,2,Boston Bruins,3,NaN,NaN,NaN,0
1986-01-16,St. Louis Blues,3,Minnesota North Stars,4,NaN,NaN,NaN,0
1986-01-17,Montreal Canadiens,4,Buffalo Sabres,5,NaN,NaN,OT,0
1986-01-17,Quebec Nordiques,6,Hartford Whalers,11,NaN,NaN,NaN,0
1986-01-17,Washington Capitals,4,New Jersey Devils,3,NaN,NaN,NaN,0
1986-01-17,New York Islanders,4,Philadelphia Flyers,3,NaN,NaN,NaN,0
1986-01-17,Los Angeles Kings,9,Vancouver Canucks,7,NaN,NaN,NaN,0
1986-01-17,Chicago Black Hawks,1,Winnipeg Jets,5,NaN,NaN,NaN,0
1986-01-18,Calgary Flames,7,Detroit Red Wings,4,NaN,NaN,NaN,0
1986-01-18,New York Rangers,5,Edmonton Oilers,4,NaN,NaN,NaN,0
1986-01-18,Vancouver Canucks,4,Los Angeles Kings,4,NaN,NaN,OT,0
1986-01-18,New York Islanders,0,Montreal Canadiens,3,NaN,NaN,NaN,0
1986-01-18,Hartford Whalers,5,Quebec Nordiques,2,NaN,NaN,NaN,0
1986-01-18,Pittsburgh Penguins,5,St. Louis Blues,2,NaN,NaN,NaN,0
1986-01-18,Minnesota North Stars,5,Toronto Maple Leafs,2,NaN,NaN,NaN,0
1986-01-18,Philadelphia Flyers,2,Washington Capitals,5,NaN,NaN,NaN,0
1986-01-19,Detroit Red Wings,4,Chicago Black Hawks,6,NaN,NaN,NaN,0
1986-01-19,Buffalo Sabres,6,New Jersey Devils,3,NaN,NaN,NaN,0
1986-01-19,Minnesota North Stars,2,Pittsburgh Penguins,3,NaN,NaN,NaN,0
1986-01-19,Calgary Flames,9,Toronto Maple Leafs,5,NaN,NaN,NaN,0
1986-01-19,Boston Bruins,2,Winnipeg Jets,1,NaN,NaN,NaN,0
1986-01-20,Hartford Whalers,5,New York Rangers,0,NaN,NaN,NaN,0
1986-01-20,Montreal Canadiens,2,Quebec Nordiques,3,NaN,NaN,OT,0
1986-01-21,St. Louis Blues,3,Los Angeles Kings,6,NaN,NaN,NaN,0
1986-01-21,Philadelphia Flyers,3,New York Islanders,7,NaN,NaN,NaN,0
1986-01-21,New Jersey Devils,3,Vancouver Canucks,5,NaN,NaN,NaN,0
1986-01-21,Minnesota North Stars,5,Washington Capitals,7,NaN,NaN,NaN,0
1986-01-22,Winnipeg Jets,3,Buffalo Sabres,6,NaN,NaN,NaN,0
1986-01-22,Montreal Canadiens,3,Chicago Black Hawks,3,NaN,NaN,OT,0
1986-01-22,New Jersey Devils,6,Calgary Flames,6,NaN,NaN,OT,0
1986-01-22,Boston Bruins,5,Detroit Red Wings,6,NaN,NaN,OT,0
1986-01-22,Pittsburgh Penguins,7,Edmonton Oilers,4,NaN,NaN,NaN,0
1986-01-22,New York Rangers,4,Toronto Maple Leafs,2,NaN,NaN,NaN,0
1986-01-23,Winnipeg Jets,5,Boston Bruins,7,NaN,NaN,NaN,0
1986-01-23,Toronto Maple Leafs,1,Hartford Whalers,4,NaN,NaN,NaN,0
1986-01-23,St. Louis Blues,4,Los Angeles Kings,3,NaN,NaN,NaN,0
1986-01-23,Montreal Canadiens,5,Minnesota North Stars,2,NaN,NaN,NaN,0
1986-01-23,Quebec Nordiques,4,New York Rangers,0,NaN,NaN,NaN,0
1986-01-23,Detroit Red Wings,2,Philadelphia Flyers,5,NaN,NaN,NaN,0
1986-01-24,Chicago Black Hawks,5,Buffalo Sabres,3,NaN,NaN,NaN,0
1986-01-24,New Jersey Devils,6,Edmonton Oilers,7,NaN,NaN,OT,0
1986-01-24,Pittsburgh Penguins,3,Vancouver Canucks,4,NaN,NaN,NaN,0
1986-01-24,New York Islanders,7,Washington Capitals,5,NaN,NaN,NaN,0
1986-01-25,Detroit Red Wings,3,Boston Bruins,6,NaN,NaN,NaN,0
1986-01-25,Pittsburgh Penguins,2,Calgary Flames,5,NaN,NaN,NaN,0
1986-01-25,Los Angeles Kings,2,Edmonton Oilers,5,NaN,NaN,NaN,0
1986-01-25,Winnipeg Jets,2,Hartford Whalers,7,NaN,NaN,NaN,0
1986-01-25,Washington Capitals,6,Minnesota North Stars,3,NaN,NaN,NaN,0
1986-01-25,Toronto Maple Leafs,2,Montreal Canadiens,3,NaN,NaN,OT,0
1986-01-25,Chicago Black Hawks,3,New York Islanders,3,NaN,NaN,OT,0
1986-01-25,Buffalo Sabres,3,Quebec Nordiques,4,NaN,NaN,NaN,0
1986-01-25,Philadelphia Flyers,1,St. Louis Blues,0,NaN,NaN,NaN,0
1986-01-27,Hartford Whalers,3,Boston Bruins,6,NaN,NaN,NaN,0
1986-01-27,Edmonton Oilers,4,Chicago Black Hawks,3,NaN,NaN,NaN,0
1986-01-27,Los Angeles Kings,3,Calgary Flames,6,NaN,NaN,NaN,0
1986-01-27,New Jersey Devils,2,Minnesota North Stars,6,NaN,NaN,NaN,0
1986-01-27,Buffalo Sabres,1,Montreal Canadiens,4,NaN,NaN,NaN,0
1986-01-27,New York Rangers,6,Quebec Nordiques,6,NaN,NaN,OT,0
1986-01-28,Washington Capitals,0,Detroit Red Wings,7,NaN,NaN,NaN,0
1986-01-28,Toronto Maple Leafs,2,New York Islanders,9,NaN,NaN,NaN,0
1986-01-28,Philadelphia Flyers,2,Pittsburgh Penguins,2,NaN,NaN,OT,0
1986-01-29,New York Rangers,4,Chicago Black Hawks,5,NaN,NaN,NaN,0
1986-01-29,Boston Bruins,5,Hartford Whalers,4,NaN,NaN,OT,0
1986-01-29,Minnesota North Stars,3,Los Angeles Kings,4,NaN,NaN,NaN,0
1986-01-29,Quebec Nordiques,3,Montreal Canadiens,5,NaN,NaN,NaN,0
1986-01-29,Pittsburgh Penguins,4,New Jersey Devils,1,NaN,NaN,NaN,0
1986-01-29,Edmonton Oilers,5,St. Louis Blues,5,NaN,NaN,OT,0
1986-01-29,Washington Capitals,2,Toronto Maple Leafs,5,NaN,NaN,NaN,0
1986-01-29,Calgary Flames,4,Vancouver Canucks,4,NaN,NaN,OT,0
1986-01-29,Buffalo Sabres,3,Winnipeg Jets,5,NaN,NaN,NaN,0
1986-01-30,Philadelphia Flyers,4,New York Islanders,8,NaN,NaN,NaN,0
1986-01-31,New York Rangers,3,Buffalo Sabres,5,NaN,NaN,NaN,0
1986-01-31,St. Louis Blues,6,Detroit Red Wings,4,NaN,NaN,NaN,0
1986-01-31,Calgary Flames,4,Edmonton Oilers,7,NaN,NaN,NaN,0
1986-01-31,Minnesota North Stars,5,Vancouver Canucks,10,NaN,NaN,NaN,0
1986-02-01,Edmonton Oilers,4,Calgary Flames,4,NaN,NaN,OT,0
1986-02-01,New York Rangers,3,Hartford Whalers,1,NaN,NaN,NaN,0
1986-02-01,Boston Bruins,1,Montreal Canadiens,2,NaN,NaN,NaN,0
1986-02-01,Pittsburgh Penguins,3,New York Islanders,4,NaN,NaN,NaN,0
1986-02-01,Philadelphia Flyers,2,Quebec Nordiques,2,NaN,NaN,OT,0
1986-02-01,Detroit Red Wings,3,St. Louis Blues,4,NaN,NaN,NaN,0
1986-02-01,Chicago Black Hawks,7,Toronto Maple Leafs,4,NaN,NaN,NaN,0
1986-02-01,Los Angeles Kings,9,Winnipeg Jets,6,NaN,NaN,NaN,0
1986-02-01,New Jersey Devils,4,Washington Capitals,5,NaN,NaN,NaN,0
1986-02-02,Pittsburgh Penguins,2,Boston Bruins,3,NaN,NaN,NaN,0
1986-02-02,Quebec Nordiques,3,Buffalo Sabres,5,NaN,NaN,NaN,0
1986-02-02,Toronto Maple Leafs,4,Chicago Black Hawks,3,NaN,NaN,NaN,0
1986-02-02,Washington Capitals,5,Hartford Whalers,4,NaN,NaN,NaN,0
1986-02-02,New York Islanders,3,New Jersey Devils,2,NaN,NaN,OT,0
1986-02-02,Los Angeles Kings,3,Winnipeg Jets,6,NaN,NaN,NaN,0
1986-02-05,New York Islanders,2,Chicago Black Hawks,3,NaN,NaN,NaN,0
1986-02-05,Montreal Canadiens,2,Quebec Nordiques,3,NaN,NaN,NaN,0
1986-02-05,New York Rangers,3,St. Louis Blues,4,NaN,NaN,NaN,0
1986-02-06,Buffalo Sabres,8,Boston Bruins,6,NaN,NaN,NaN,0
1986-02-06,Los Angeles Kings,2,Calgary Flames,7,NaN,NaN,NaN,0
1986-02-06,Hartford Whalers,3,Detroit Red Wings,4,NaN,NaN,OT,0
1986-02-06,Toronto Maple Leafs,7,Minnesota North Stars,8,NaN,NaN,OT,0
1986-02-06,Edmonton Oilers,6,New Jersey Devils,4,NaN,NaN,NaN,0
1986-02-06,St. Louis Blues,3,Philadelphia Flyers,4,NaN,NaN,NaN,0
1986-02-07,Winnipeg Jets,2,Vancouver Canucks,5,NaN,NaN,NaN,0
1986-02-07,Montreal Canadiens,2,Washington Capitals,3,NaN,NaN,NaN,0
1986-02-08,New York Rangers,3,Boston Bruins,2,NaN,NaN,NaN,0
1986-02-08,Montreal Canadiens,5,Detroit Red Wings,3,NaN,NaN,NaN,0
1986-02-08,Buffalo Sabres,4,Hartford Whalers,2,NaN,NaN,NaN,0
1986-02-08,New York Islanders,4,Los Angeles Kings,3,NaN,NaN,NaN,0
1986-02-08,Minnesota North Stars,3,Philadelphia Flyers,3,NaN,NaN,OT,0
1986-02-08,New Jersey Devils,0,Pittsburgh Penguins,4,NaN,NaN,NaN,0
1986-02-08,Chicago Black Hawks,5,Quebec Nordiques,8,NaN,NaN,NaN,0
1986-02-08,St. Louis Blues,2,Toronto Maple Leafs,3,NaN,NaN,OT,0
1986-02-08,Edmonton Oilers,4,Washington Capitals,5,NaN,NaN,OT,0
1986-02-09,Quebec Nordiques,4,Boston Bruins,3,NaN,NaN,OT,0
1986-02-09,Edmonton Oilers,2,Buffalo Sabres,4,NaN,NaN,NaN,0
1986-02-09,Philadelphia Flyers,2,Chicago Black Hawks,2,NaN,NaN,OT,0
1986-02-09,New Jersey Devils,6,Hartford Whalers,3,NaN,NaN,NaN,0
1986-02-09,Calgary Flames,7,Los Angeles Kings,3,NaN,NaN,NaN,0
1986-02-09,Winnipeg Jets,3,Vancouver Canucks,3,NaN,NaN,OT,0
1986-02-10,Minnesota North Stars,4,Montreal Canadiens,3,NaN,NaN,OT,0
1986-02-11,Boston Bruins,4,Chicago Black Hawks,5,NaN,NaN,NaN,0
1986-02-11,Edmonton Oilers,3,Detroit Red Wings,2,NaN,NaN,NaN,0
1986-02-11,Vancouver Canucks,0,New York Islanders,1,NaN,NaN,NaN,0
1986-02-11,Hartford Whalers,4,St. Louis Blues,4,NaN,NaN,OT,0
1986-02-11,Minnesota North Stars,4,Toronto Maple Leafs,2,NaN,NaN,NaN,0
1986-02-12,Philadelphia Flyers,4,Buffalo Sabres,0,NaN,NaN,NaN,0
1986-02-12,Winnipeg Jets,2,Calgary Flames,4,NaN,NaN,NaN,0
1986-02-12,Quebec Nordiques,5,Los Angeles Kings,2,NaN,NaN,NaN,0
1986-02-12,Vancouver Canucks,2,New York Rangers,5,NaN,NaN,NaN,0
1986-02-12,Washington Capitals,1,Pittsburgh Penguins,8,NaN,NaN,NaN,0
1986-02-13,Toronto Maple Leafs,4,Chicago Black Hawks,5,NaN,NaN,OT,0
1986-02-13,Montreal Canadiens,3,New Jersey Devils,4,NaN,NaN,NaN,0
1986-02-13,New York Islanders,3,Philadelphia Flyers,6,NaN,NaN,NaN,0
1986-02-13,Minnesota North Stars,3,St. Louis Blues,5,NaN,NaN,NaN,0
1986-02-14,Buffalo Sabres,3,Calgary Flames,3,NaN,NaN,OT,0
1986-02-14,New York Rangers,7,Detroit Red Wings,5,NaN,NaN,NaN,0
1986-02-14,Quebec Nordiques,2,Edmonton Oilers,8,NaN,NaN,NaN,0
1986-02-14,Hartford Whalers,4,Winnipeg Jets,5,NaN,NaN,NaN,0
1986-02-15,Washington Capitals,4,Los Angeles Kings,1,NaN,NaN,NaN,0
1986-02-15,Hartford Whalers,1,Minnesota North Stars,4,NaN,NaN,NaN,0
1986-02-15,Philadelphia Flyers,3,Montreal Canadiens,5,NaN,NaN,NaN,0
1986-02-15,New Jersey Devils,5,New York Islanders,6,NaN,NaN,NaN,0
1986-02-15,Vancouver Canucks,4,Pittsburgh Penguins,9,NaN,NaN,NaN,0
1986-02-15,Boston Bruins,1,St. Louis Blues,5,NaN,NaN,NaN,0
1986-02-15,Chicago Black Hawks,3,Toronto Maple Leafs,4,NaN,NaN,NaN,0
1986-02-16,St. Louis Blues,2,Chicago Black Hawks,4,NaN,NaN,NaN,0
1986-02-16,Quebec Nordiques,6,Calgary Flames,3,NaN,NaN,NaN,0
1986-02-16,Buffalo Sabres,5,Edmonton Oilers,7,NaN,NaN,NaN,0
1986-02-16,Boston Bruins,5,Minnesota North Stars,3,NaN,NaN,NaN,0
1986-02-16,Pittsburgh Penguins,5,New Jersey Devils,5,NaN,NaN,OT,0
1986-02-16,Detroit Red Wings,1,New York Rangers,3,NaN,NaN,NaN,0
1986-02-16,Vancouver Canucks,4,Toronto Maple Leafs,4,NaN,NaN,OT,0
1986-02-17,Los Angeles Kings,3,Montreal Canadiens,2,NaN,NaN,OT,0
1986-02-17,Winnipeg Jets,4,Philadelphia Flyers,8,NaN,NaN,NaN,0
1986-02-18,Boston Bruins,4,Calgary Flames,7,NaN,NaN,NaN,0
1986-02-18,Vancouver Canucks,4,Hartford Whalers,5,NaN,NaN,NaN,0
1986-02-18,Washington Capitals,5,New York Islanders,4,NaN,NaN,NaN,0
1986-02-18,Los Angeles Kings,5,Quebec Nordiques,4,NaN,NaN,NaN,0
1986-02-18,Detroit Red Wings,0,St. Louis Blues,5,NaN,NaN,NaN,0
1986-02-19,Hartford Whalers,6,Buffalo Sabres,4,NaN,NaN,NaN,0
1986-02-19,Minnesota North Stars,6,Chicago Black Hawks,5,NaN,NaN,NaN,0
1986-02-19,Toronto Maple Leafs,5,Edmonton Oilers,9,NaN,NaN,NaN,0
1986-02-19,Washington Capitals,4,Montreal Canadiens,4,NaN,NaN,OT,0
1986-02-19,Winnipeg Jets,2,Pittsburgh Penguins,5,NaN,NaN,NaN,0
1986-02-20,Toronto Maple Leafs,7,Calgary Flames,6,NaN,NaN,OT,0
1986-02-20,Quebec Nordiques,3,New Jersey Devils,4,NaN,NaN,OT,0
1986-02-20,St. Louis Blues,2,New York Rangers,3,NaN,NaN,NaN,0
1986-02-20,Los Angeles Kings,3,Philadelphia Flyers,5,NaN,NaN,NaN,0
1986-02-21,New York Islanders,1,Buffalo Sabres,5,NaN,NaN,NaN,0
1986-02-21,Pittsburgh Penguins,7,Detroit Red Wings,3,NaN,NaN,NaN,0
1986-02-21,Quebec Nordiques,2,Minnesota North Stars,5,NaN,NaN,NaN,0
1986-02-21,Calgary Flames,4,Vancouver Canucks,0,NaN,NaN,NaN,0
1986-02-21,Chicago Black Hawks,5,Winnipeg Jets,2,NaN,NaN,NaN,0
1986-02-22,Boston Bruins,6,Edmonton Oilers,5,NaN,NaN,OT,0
1986-02-22,Hartford Whalers,3,Montreal Canadiens,6,NaN,NaN,NaN,0
1986-02-22,Los Angeles Kings,5,New Jersey Devils,2,NaN,NaN,NaN,0
1986-02-22,Detroit Red Wings,2,New York Islanders,5,NaN,NaN,NaN,0
1986-02-22,Washington Capitals,1,Philadelphia Flyers,3,NaN,NaN,NaN,0
1986-02-22,St. Louis Blues,5,Pittsburgh Penguins,3,NaN,NaN,NaN,0
1986-02-23,Washington Capitals,1,Buffalo Sabres,4,NaN,NaN,NaN,0
1986-02-23,Calgary Flames,2,Chicago Black Hawks,6,NaN,NaN,NaN,0
1986-02-23,St. Louis Blues,8,Hartford Whalers,2,NaN,NaN,NaN,0
1986-02-23,Toronto Maple Leafs,3,Minnesota North Stars,4,NaN,NaN,NaN,0
1986-02-23,Boston Bruins,6,Vancouver Canucks,1,NaN,NaN,NaN,0
1986-02-23,Quebec Nordiques,2,Winnipeg Jets,4,NaN,NaN,NaN,0
1986-02-24,Montreal Canadiens,2,Edmonton Oilers,3,NaN,NaN,NaN,0
1986-02-24,Minnesota North Stars,1,New York Rangers,5,NaN,NaN,NaN,0
1986-02-24,Los Angeles Kings,5,Pittsburgh Penguins,6,NaN,NaN,OT,0
1986-02-25,Boston Bruins,7,Quebec Nordiques,4,NaN,NaN,NaN,0
1986-02-25,Calgary Flames,4,St. Louis Blues,1,NaN,NaN,NaN,0
1986-02-25,New York Rangers,3,Toronto Maple Leafs,7,NaN,NaN,NaN,0
1986-02-25,Detroit Red Wings,3,Washington Capitals,4,NaN,NaN,OT,0
1986-02-26,Minnesota North Stars,5,Hartford Whalers,2,NaN,NaN,NaN,0
1986-02-26,New York Islanders,2,New Jersey Devils,7,NaN,NaN,NaN,0
1986-02-26,Buffalo Sabres,2,Pittsburgh Penguins,5,NaN,NaN,NaN,0
1986-02-26,Montreal Canadiens,4,Vancouver Canucks,2,NaN,NaN,NaN,0
1986-02-26,Edmonton Oilers,8,Winnipeg Jets,2,NaN,NaN,NaN,0
1986-02-27,Washington Capitals,2,Boston Bruins,1,NaN,NaN,NaN,0
1986-02-27,Philadelphia Flyers,4,Calgary Flames,7,NaN,NaN,NaN,0
1986-02-27,Chicago Black Hawks,6,Los Angeles Kings,3,NaN,NaN,NaN,0
1986-02-27,Pittsburgh Penguins,3,New York Rangers,8,NaN,NaN,NaN,0
1986-02-28,Quebec Nordiques,6,Buffalo Sabres,2,NaN,NaN,NaN,0
1986-02-28,Toronto Maple Leafs,7,Detroit Red Wings,3,NaN,NaN,NaN,0
1986-02-28,Philadelphia Flyers,1,Vancouver Canucks,3,NaN,NaN,NaN,0
1986-02-28,New York Islanders,6,Winnipeg Jets,3,NaN,NaN,NaN,0
1986-03-01,New Jersey Devils,3,Boston Bruins,8,NaN,NaN,NaN,0
1986-03-01,Vancouver Canucks,2,Calgary Flames,3,NaN,NaN,NaN,0
1986-03-01,Montreal Canadiens,6,Los Angeles Kings,4,NaN,NaN,NaN,0
1986-03-01,New York Islanders,4,Minnesota North Stars,5,NaN,NaN,NaN,0
1986-03-01,Hartford Whalers,1,Pittsburgh Penguins,5,NaN,NaN,NaN,0
1986-03-01,Buffalo Sabres,8,Quebec Nordiques,4,NaN,NaN,NaN,0
1986-03-01,Chicago Black Hawks,3,St. Louis Blues,6,NaN,NaN,NaN,0
1986-03-01,Detroit Red Wings,6,Toronto Maple Leafs,4,NaN,NaN,NaN,0
1986-03-01,New York Rangers,0,Washington Capitals,4,NaN,NaN,NaN,0
1986-03-02,St. Louis Blues,4,Chicago Black Hawks,6,NaN,NaN,NaN,0
1986-03-02,Philadelphia Flyers,1,Edmonton Oilers,2,NaN,NaN,OT,0
1986-03-02,Boston Bruins,1,Hartford Whalers,4,NaN,NaN,NaN,0
1986-03-02,Calgary Flames,5,Los Angeles Kings,1,NaN,NaN,NaN,0
1986-03-02,Winnipeg Jets,4,New Jersey Devils,6,NaN,NaN,NaN,0
1986-03-02,Washington Capitals,4,New York Rangers,2,NaN,NaN,NaN,0
1986-03-03,Minnesota North Stars,8,Detroit Red Wings,5,NaN,NaN,NaN,0
1986-03-03,Winnipeg Jets,1,Toronto Maple Leafs,6,NaN,NaN,NaN,0
1986-03-04,Pittsburgh Penguins,3,Calgary Flames,6,NaN,NaN,NaN,0
1986-03-04,Montreal Canadiens,3,New York Islanders,6,NaN,NaN,NaN,0
1986-03-04,Buffalo Sabres,6,Philadelphia Flyers,4,NaN,NaN,NaN,0
1986-03-04,St. Louis Blues,6,Quebec Nordiques,3,NaN,NaN,NaN,0
1986-03-04,Edmonton Oilers,6,Vancouver Canucks,2,NaN,NaN,NaN,0
1986-03-04,New Jersey Devils,2,Washington Capitals,4,NaN,NaN,NaN,0
1986-03-05,Detroit Red Wings,8,Chicago Black Hawks,3,NaN,NaN,NaN,0
1986-03-05,Los Angeles Kings,3,Edmonton Oilers,6,NaN,NaN,NaN,0
1986-03-05,Buffalo Sabres,1,Hartford Whalers,5,NaN,NaN,NaN,0
1986-03-05,Toronto Maple Leafs,3,Minnesota North Stars,5,NaN,NaN,NaN,0
1986-03-05,New York Rangers,1,Winnipeg Jets,4,NaN,NaN,NaN,0
1986-03-06,Quebec Nordiques,5,Boston Bruins,4,NaN,NaN,OT,0
1986-03-06,New York Rangers,5,Calgary Flames,2,NaN,NaN,NaN,0
1986-03-06,St. Louis Blues,7,Montreal Canadiens,4,NaN,NaN,NaN,0
1986-03-06,Detroit Red Wings,2,New Jersey Devils,7,NaN,NaN,NaN,0
1986-03-06,Toronto Maple Leafs,4,Philadelphia Flyers,7,NaN,NaN,NaN,0
1986-03-06,Los Angeles Kings,5,Vancouver Canucks,5,NaN,NaN,OT,0
1986-03-07,Hartford Whalers,6,Buffalo Sabres,2,NaN,NaN,NaN,0
1986-03-07,Pittsburgh Penguins,3,Edmonton Oilers,5,NaN,NaN,NaN,0
1986-03-08,Quebec Nordiques,6,Hartford Whalers,3,NaN,NaN,NaN,0
1986-03-08,Winnipeg Jets,4,Minnesota North Stars,2,NaN,NaN,NaN,0
1986-03-08,Boston Bruins,3,Montreal Canadiens,8,NaN,NaN,NaN,0
1986-03-08,Philadelphia Flyers,3,New Jersey Devils,7,NaN,NaN,NaN,0
1986-03-08,Washington Capitals,6,New York Islanders,2,NaN,NaN,NaN,0
1986-03-08,Vancouver Canucks,3,St. Louis Blues,7,NaN,NaN,NaN,0
1986-03-08,Chicago Black Hawks,3,Toronto Maple Leafs,4,NaN,NaN,NaN,0
1986-03-09,New Jersey Devils,3,Buffalo Sabres,4,NaN,NaN,NaN,0
1986-03-09,St. Louis Blues,2,Chicago Black Hawks,4,NaN,NaN,NaN,0
1986-03-09,Calgary Flames,3,Detroit Red Wings,3,NaN,NaN,OT,0
1986-03-09,Edmonton Oilers,7,Los Angeles Kings,3,NaN,NaN,NaN,0
1986-03-09,Philadelphia Flyers,4,New York Rangers,1,NaN,NaN,NaN,0
1986-03-09,Pittsburgh Penguins,3,Winnipeg Jets,5,NaN,NaN,NaN,0
1986-03-09,New York Islanders,1,Washington Capitals,3,NaN,NaN,NaN,0
1986-03-10,Hartford Whalers,5,Montreal Canadiens,2,NaN,NaN,NaN,0
1986-03-11,Edmonton Oilers,0,Minnesota North Stars,4,NaN,NaN,NaN,0
1986-03-11,New York Rangers,6,New Jersey Devils,3,NaN,NaN,NaN,0
1986-03-11,Calgary Flames,4,New York Islanders,8,NaN,NaN,NaN,0
1986-03-11,Vancouver Canucks,1,Quebec Nordiques,1,NaN,NaN,OT,0
1986-03-11,Buffalo Sabres,2,St. Louis Blues,3,NaN,NaN,OT,0
1986-03-11,Pittsburgh Penguins,3,Washington Capitals,5,NaN,NaN,NaN,0
1986-03-12,Buffalo Sabres,7,Chicago Black Hawks,6,NaN,NaN,NaN,0
1986-03-12,Detroit Red Wings,3,Los Angeles Kings,0,NaN,NaN,NaN,0
1986-03-12,Vancouver Canucks,2,Montreal Canadiens,3,NaN,NaN,NaN,0
1986-03-12,Calgary Flames,3,New York Rangers,2,NaN,NaN,NaN,0
1986-03-12,Boston Bruins,5,Pittsburgh Penguins,2,NaN,NaN,NaN,0
1986-03-12,Edmonton Oilers,8,Winnipeg Jets,5,NaN,NaN,NaN,0
1986-03-13,Montreal Canadiens,2,Boston Bruins,3,NaN,NaN,NaN,0
1986-03-13,New York Islanders,3,Hartford Whalers,2,NaN,NaN,NaN,0
1986-03-13,Toronto Maple Leafs,7,New Jersey Devils,4,NaN,NaN,NaN,0
1986-03-13,Washington Capitals,0,Philadelphia Flyers,2,NaN,NaN,NaN,0
1986-03-13,Minnesota North Stars,3,St. Louis Blues,2,NaN,NaN,NaN,0
1986-03-14,Detroit Red Wings,3,Edmonton Oilers,12,NaN,NaN,NaN,0
1986-03-14,Calgary Flames,2,Quebec Nordiques,6,NaN,NaN,NaN,0
1986-03-15,Vancouver Canucks,1,Boston Bruins,1,NaN,NaN,OT,0
1986-03-15,Chicago Black Hawks,4,Hartford Whalers,11,NaN,NaN,NaN,0
1986-03-15,Buffalo Sabres,3,Los Angeles Kings,5,NaN,NaN,NaN,0
1986-03-15,Calgary Flames,5,Montreal Canadiens,3,NaN,NaN,NaN,0
1986-03-15,New Jersey Devils,1,New York Islanders,3,NaN,NaN,NaN,0
1986-03-15,New York Rangers,2,Pittsburgh Penguins,2,NaN,NaN,OT,0
1986-03-15,Minnesota North Stars,2,Quebec Nordiques,3,NaN,NaN,NaN,0
