game_date,visitor_team,visitor_goals,home_team,home_goals,attendance,game_lenght,game_decided,seasonality
1979-10-14,Toronto Maple Leafs,3,Philadelphia Flyers,4,NaN,NaN,NaN,0
1979-10-14,Colorado Rockies,2,Winnipeg Jets,4,NaN,NaN,NaN,0
1979-10-16,Atlanta Flames,1,New York Islanders,5,NaN,NaN,NaN,0
1979-10-16,Los Angeles Kings,6,Washington Capitals,8,NaN,NaN,NaN,0
1979-10-17,Hartford Whalers,1,Buffalo Sabres,3,NaN,NaN,NaN,0
1979-10-17,Montreal Canadiens,2,Chicago Black Hawks,3,NaN,NaN,NaN,0
1979-10-17,Los Angeles Kings,5,Pittsburgh Penguins,4,NaN,NaN,NaN,0
1979-10-17,Vancouver Canucks,5,St. Louis Blues,1,NaN,NaN,NaN,0
1979-10-17,Minnesota North Stars,2,Toronto Maple Leafs,6,NaN,NaN,NaN,0
1979-10-17,Detroit Red Wings,5,Winnipeg Jets,1,NaN,NaN,NaN,0
1979-10-18,New York Islanders,2,Boston Bruins,3,NaN,NaN,NaN,0
1979-10-18,Quebec Nordiques,5,Colorado Rockies,2,NaN,NaN,NaN,0
1979-10-18,Vancouver Canucks,3,New York Rangers,6,NaN,NaN,NaN,0
1979-10-18,Atlanta Flames,2,Philadelphia Flyers,6,NaN,NaN,NaN,0
1979-10-19,Quebec Nordiques,3,Edmonton Oilers,6,NaN,NaN,NaN,0
1979-10-19,Los Angeles Kings,3,Hartford Whalers,6,NaN,NaN,NaN,0
1979-10-19,Minnesota North Stars,2,Winnipeg Jets,3,NaN,NaN,NaN,0
1979-10-19,Toronto Maple Leafs,5,Washington Capitals,3,NaN,NaN,NaN,0
1979-10-20,Chicago Black Hawks,2,Atlanta Flames,2,NaN,NaN,NaN,0
1979-10-20,Los Angeles Kings,4,Boston Bruins,5,NaN,NaN,NaN,0
1979-10-20,Winnipeg Jets,1,Colorado Rockies,4,NaN,NaN,NaN,0
1979-10-20,Philadelphia Flyers,7,Detroit Red Wings,3,NaN,NaN,NaN,0
1979-10-20,New York Rangers,4,Montreal Canadiens,5,NaN,NaN,NaN,0
1979-10-20,Hartford Whalers,1,New York Islanders,6,NaN,NaN,NaN,0
1979-10-20,Washington Capitals,1,Pittsburgh Penguins,5,NaN,NaN,NaN,0
1979-10-20,Buffalo Sabres,2,St. Louis Blues,3,NaN,NaN,NaN,0
1979-10-20,Vancouver Canucks,0,Toronto Maple Leafs,2,NaN,NaN,NaN,0
1979-10-21,Vancouver Canucks,3,Buffalo Sabres,3,NaN,NaN,NaN,0
1979-10-21,Quebec Nordiques,3,Chicago Black Hawks,0,NaN,NaN,NaN,0
1979-10-21,Minnesota North Stars,5,Edmonton Oilers,5,NaN,NaN,NaN,0
1979-10-21,Pittsburgh Penguins,3,New York Rangers,6,NaN,NaN,NaN,0
1979-10-21,Montreal Canadiens,6,Philadelphia Flyers,6,NaN,NaN,NaN,0
1979-10-23,Montreal Canadiens,5,Atlanta Flames,3,NaN,NaN,NaN,0
1979-10-23,Los Angeles Kings,7,Colorado Rockies,4,NaN,NaN,NaN,0
1979-10-23,Edmonton Oilers,3,New York Islanders,3,NaN,NaN,NaN,0
1979-10-23,Boston Bruins,5,St. Louis Blues,5,NaN,NaN,NaN,0
1979-10-24,Pittsburgh Penguins,3,Buffalo Sabres,7,NaN,NaN,NaN,0
1979-10-24,Winnipeg Jets,0,Chicago Black Hawks,4,NaN,NaN,NaN,0
1979-10-24,Washington Capitals,3,Los Angeles Kings,5,NaN,NaN,NaN,0
1979-10-24,St. Louis Blues,2,Minnesota North Stars,5,NaN,NaN,NaN,0
1979-10-24,Edmonton Oilers,2,New York Rangers,10,NaN,NaN,NaN,0
1979-10-24,Hartford Whalers,2,Quebec Nordiques,2,NaN,NaN,NaN,0
1979-10-24,Toronto Maple Leafs,1,Vancouver Canucks,5,NaN,NaN,NaN,0
1979-10-25,Buffalo Sabres,0,Detroit Red Wings,4,NaN,NaN,NaN,0
1979-10-25,Pittsburgh Penguins,5,Montreal Canadiens,8,NaN,NaN,NaN,0
1979-10-25,New York Rangers,2,Philadelphia Flyers,5,NaN,NaN,NaN,0
1979-10-26,Edmonton Oilers,3,Atlanta Flames,7,NaN,NaN,NaN,0
1979-10-26,Toronto Maple Leafs,2,Colorado Rockies,2,NaN,NaN,NaN,0
1979-10-26,New York Islanders,2,Hartford Whalers,1,NaN,NaN,NaN,0
1979-10-26,Boston Bruins,2,Winnipeg Jets,3,NaN,NaN,NaN,0
1979-10-27,Toronto Maple Leafs,5,Los Angeles Kings,7,NaN,NaN,NaN,0
1979-10-27,New York Rangers,2,Minnesota North Stars,7,NaN,NaN,NaN,0
1979-10-27,Detroit Red Wings,2,Montreal Canadiens,3,NaN,NaN,NaN,0
1979-10-27,Chicago Black Hawks,4,New York Islanders,6,NaN,NaN,NaN,0
1979-10-27,Buffalo Sabres,3,Quebec Nordiques,0,NaN,NaN,NaN,0
1979-10-27,Atlanta Flames,3,St. Louis Blues,0,NaN,NaN,NaN,0
1979-10-27,Washington Capitals,3,Vancouver Canucks,5,NaN,NaN,NaN,0
1979-10-28,Colorado Rockies,2,Buffalo Sabres,4,NaN,NaN,NaN,0
1979-10-28,Boston Bruins,4,Chicago Black Hawks,1,NaN,NaN,NaN,0
1979-10-28,Washington Capitals,6,Edmonton Oilers,4,NaN,NaN,NaN,0
1979-10-28,Hartford Whalers,2,New York Rangers,2,NaN,NaN,NaN,0
1979-10-28,Detroit Red Wings,4,Philadelphia Flyers,5,NaN,NaN,NaN,0
1979-10-28,Montreal Canadiens,4,Quebec Nordiques,5,NaN,NaN,NaN,0
1979-10-28,St. Louis Blues,2,Winnipeg Jets,2,NaN,NaN,NaN,0
1979-10-30,Colorado Rockies,1,Atlanta Flames,3,NaN,NaN,NaN,0
1979-10-30,Boston Bruins,4,Los Angeles Kings,4,NaN,NaN,NaN,0
1979-10-30,Edmonton Oilers,1,St. Louis Blues,2,NaN,NaN,NaN,0
1979-10-30,Montreal Canadiens,2,Washington Capitals,2,NaN,NaN,NaN,0
1979-10-31,Buffalo Sabres,0,Chicago Black Hawks,0,NaN,NaN,NaN,0
1979-10-31,Minnesota North Stars,5,Detroit Red Wings,3,NaN,NaN,NaN,0
1979-10-31,Colorado Rockies,2,Pittsburgh Penguins,4,NaN,NaN,NaN,0
1979-10-31,Winnipeg Jets,5,Quebec Nordiques,2,NaN,NaN,NaN,0
1979-10-31,Hartford Whalers,4,Toronto Maple Leafs,2,NaN,NaN,NaN,0
1979-10-31,New York Islanders,2,Vancouver Canucks,2,NaN,NaN,NaN,0
1979-11-01,New York Rangers,2,Los Angeles Kings,4,NaN,NaN,NaN,0
1979-11-01,Minnesota North Stars,1,Montreal Canadiens,5,NaN,NaN,NaN,0
1979-11-01,St. Louis Blues,1,Philadelphia Flyers,3,NaN,NaN,NaN,0
1979-11-02,Quebec Nordiques,4,Atlanta Flames,4,NaN,NaN,NaN,0
1979-11-02,New York Islanders,5,Edmonton Oilers,7,NaN,NaN,NaN,0
1979-11-02,Toronto Maple Leafs,3,Hartford Whalers,5,NaN,NaN,NaN,0
1979-11-02,Boston Bruins,3,Vancouver Canucks,3,NaN,NaN,NaN,0
1979-11-02,Washington Capitals,1,Winnipeg Jets,1,NaN,NaN,NaN,0
1979-11-03,New York Rangers,2,Colorado Rockies,7,NaN,NaN,NaN,0
1979-11-03,Chicago Black Hawks,0,Detroit Red Wings,2,NaN,NaN,NaN,0
1979-11-03,Washington Capitals,1,Minnesota North Stars,7,NaN,NaN,NaN,0
1979-11-03,Philadelphia Flyers,5,Montreal Canadiens,3,NaN,NaN,NaN,0
1979-11-03,Atlanta Flames,3,Pittsburgh Penguins,3,NaN,NaN,NaN,0
1979-11-03,Los Angeles Kings,1,St. Louis Blues,4,NaN,NaN,NaN,0
1979-11-03,Buffalo Sabres,4,Toronto Maple Leafs,3,NaN,NaN,NaN,0
1979-11-04,Los Angeles Kings,5,Chicago Black Hawks,3,NaN,NaN,NaN,0
1979-11-04,Boston Bruins,2,Edmonton Oilers,1,NaN,NaN,NaN,0
1979-11-04,Buffalo Sabres,1,Philadelphia Flyers,3,NaN,NaN,NaN,0
1979-11-04,Detroit Red Wings,1,Quebec Nordiques,5,NaN,NaN,NaN,0
1979-11-04,New York Rangers,4,Vancouver Canucks,2,NaN,NaN,NaN,0
1979-11-04,New York Islanders,4,Winnipeg Jets,4,NaN,NaN,NaN,0
1979-11-05,Washington Capitals,0,Montreal Canadiens,2,NaN,NaN,NaN,0
1979-11-06,Winnipeg Jets,0,Atlanta Flames,8,NaN,NaN,NaN,0
1979-11-06,Hartford Whalers,7,Colorado Rockies,2,NaN,NaN,NaN,0
1979-11-06,Los Angeles Kings,1,New York Islanders,4,NaN,NaN,NaN,0
1979-11-06,Minnesota North Stars,7,Vancouver Canucks,7,NaN,NaN,NaN,0
1979-11-07,Edmonton Oilers,3,Detroit Red Wings,5,NaN,NaN,NaN,0
1979-11-07,Los Angeles Kings,4,New York Rangers,8,NaN,NaN,NaN,0
1979-11-07,Montreal Canadiens,3,Pittsburgh Penguins,3,NaN,NaN,NaN,0
1979-11-07,Philadelphia Flyers,4,Quebec Nordiques,3,NaN,NaN,NaN,0
1979-11-07,Toronto Maple Leafs,7,St. Louis Blues,4,NaN,NaN,NaN,0
1979-11-07,Winnipeg Jets,3,Washington Capitals,6,NaN,NaN,NaN,0
1979-11-08,Edmonton Oilers,2,Boston Bruins,4,NaN,NaN,NaN,0
1979-11-08,Chicago Black Hawks,3,Buffalo Sabres,3,NaN,NaN,NaN,0
1979-11-09,New York Islanders,2,Atlanta Flames,5,NaN,NaN,NaN,0
1979-11-09,Minnesota North Stars,6,Colorado Rockies,5,NaN,NaN,NaN,0
1979-11-09,Chicago Black Hawks,4,Hartford Whalers,2,NaN,NaN,NaN,0
1979-11-10,Vancouver Canucks,2,Detroit Red Wings,1,NaN,NaN,NaN,0
1979-11-10,Minnesota North Stars,6,Los Angeles Kings,6,NaN,NaN,NaN,0
1979-11-10,St. Louis Blues,5,Montreal Canadiens,3,NaN,NaN,NaN,0
1979-11-10,Philadelphia Flyers,5,New York Islanders,2,NaN,NaN,NaN,0
1979-11-10,Quebec Nordiques,4,New York Rangers,5,NaN,NaN,NaN,0
1979-11-10,Boston Bruins,6,Pittsburgh Penguins,1,NaN,NaN,NaN,0
1979-11-10,Toronto Maple Leafs,8,Winnipeg Jets,4,NaN,NaN,NaN,0
1979-11-10,Buffalo Sabres,5,Washington Capitals,3,NaN,NaN,NaN,0
1979-11-11,Atlanta Flames,3,Boston Bruins,6,NaN,NaN,NaN,0
1979-11-11,Colorado Rockies,5,Buffalo Sabres,3,NaN,NaN,NaN,0
1979-11-11,Hartford Whalers,5,Chicago Black Hawks,5,NaN,NaN,NaN,0
1979-11-11,Toronto Maple Leafs,6,Edmonton Oilers,3,NaN,NaN,NaN,0
1979-11-11,Pittsburgh Penguins,4,New York Rangers,1,NaN,NaN,NaN,0
1979-11-11,Vancouver Canucks,4,Philadelphia Flyers,5,NaN,NaN,NaN,0
1979-11-11,St. Louis Blues,1,Quebec Nordiques,4,NaN,NaN,NaN,0
1979-11-13,Vancouver Canucks,5,Atlanta Flames,3,NaN,NaN,NaN,0
1979-11-13,Colorado Rockies,1,Los Angeles Kings,4,NaN,NaN,NaN,0
1979-11-13,New York Rangers,5,New York Islanders,10,NaN,NaN,NaN,0
1979-11-13,Montreal Canadiens,5,St. Louis Blues,2,NaN,NaN,NaN,0
1979-11-13,Edmonton Oilers,5,Washington Capitals,3,NaN,NaN,NaN,0
1979-11-14,Vancouver Canucks,5,Chicago Black Hawks,2,NaN,NaN,NaN,0
1979-11-14,Quebec Nordiques,2,Minnesota North Stars,7,NaN,NaN,NaN,0
1979-11-14,Detroit Red Wings,2,New York Rangers,3,NaN,NaN,NaN,0
1979-11-14,St. Louis Blues,2,Toronto Maple Leafs,7,NaN,NaN,NaN,0
1979-11-14,Hartford Whalers,2,Winnipeg Jets,3,NaN,NaN,NaN,0
1979-11-15,Washington Capitals,2,Boston Bruins,3,NaN,NaN,NaN,0
1979-11-15,Atlanta Flames,1,Buffalo Sabres,5,NaN,NaN,NaN,0
1979-11-15,Montreal Canadiens,4,Colorado Rockies,1,NaN,NaN,NaN,0
1979-11-15,Pittsburgh Penguins,3,Los Angeles Kings,3,NaN,NaN,NaN,0
1979-11-15,Edmonton Oilers,3,Philadelphia Flyers,5,NaN,NaN,NaN,0
1979-11-16,New York Rangers,2,Atlanta Flames,4,NaN,NaN,NaN,0
1979-11-16,Pittsburgh Penguins,2,Vancouver Canucks,5,NaN,NaN,NaN,0
1979-11-16,Quebec Nordiques,3,Winnipeg Jets,2,NaN,NaN,NaN,0
1979-11-16,Detroit Red Wings,4,Washington Capitals,2,NaN,NaN,NaN,0
1979-11-17,Chicago Black Hawks,4,Colorado Rockies,1,NaN,NaN,NaN,0
1979-11-17,Edmonton Oilers,0,Hartford Whalers,4,NaN,NaN,NaN,0
1979-11-17,Montreal Canadiens,3,Los Angeles Kings,1,NaN,NaN,NaN,0
1979-11-17,Buffalo Sabres,4,Minnesota North Stars,2,NaN,NaN,NaN,0
1979-11-17,Detroit Red Wings,5,New York Islanders,4,NaN,NaN,NaN,0
1979-11-17,Philadelphia Flyers,3,St. Louis Blues,3,NaN,NaN,NaN,0
1979-11-17,Boston Bruins,2,Toronto Maple Leafs,0,NaN,NaN,NaN,0
1979-11-18,Hartford Whalers,4,Boston Bruins,5,NaN,NaN,NaN,0
1979-11-18,Edmonton Oilers,7,Buffalo Sabres,9,NaN,NaN,NaN,0
1979-11-18,Minnesota North Stars,3,Chicago Black Hawks,3,NaN,NaN,NaN,0
1979-11-18,St. Louis Blues,3,New York Rangers,5,NaN,NaN,NaN,0
1979-11-18,Toronto Maple Leafs,2,Quebec Nordiques,4,NaN,NaN,NaN,0
1979-11-18,Montreal Canadiens,2,Vancouver Canucks,5,NaN,NaN,NaN,0
1979-11-18,Pittsburgh Penguins,3,Winnipeg Jets,2,NaN,NaN,NaN,0
1979-11-18,Atlanta Flames,4,Washington Capitals,2,NaN,NaN,NaN,0
1979-11-20,Washington Capitals,3,Colorado Rockies,3,NaN,NaN,NaN,0
1979-11-20,Boston Bruins,5,Quebec Nordiques,3,NaN,NaN,NaN,0
1979-11-20,New York Islanders,3,St. Louis Blues,6,NaN,NaN,NaN,0
1979-11-20,Los Angeles Kings,5,Vancouver Canucks,1,NaN,NaN,NaN,0
1979-11-21,Detroit Red Wings,1,Atlanta Flames,4,NaN,NaN,NaN,0
1979-11-21,Washington Capitals,0,Chicago Black Hawks,4,NaN,NaN,NaN,0
1979-11-21,Buffalo Sabres,3,Hartford Whalers,5,NaN,NaN,NaN,0
1979-11-21,Philadelphia Flyers,6,Los Angeles Kings,4,NaN,NaN,NaN,0
1979-11-21,New York Islanders,1,Minnesota North Stars,3,NaN,NaN,NaN,0
1979-11-21,Winnipeg Jets,6,New York Rangers,4,NaN,NaN,NaN,0
1979-11-21,St. Louis Blues,2,Pittsburgh Penguins,5,NaN,NaN,NaN,0
1979-11-21,Edmonton Oilers,4,Toronto Maple Leafs,4,NaN,NaN,NaN,0
1979-11-22,Quebec Nordiques,4,Boston Bruins,7,NaN,NaN,NaN,0
1979-11-22,Winnipeg Jets,0,Montreal Canadiens,7,NaN,NaN,NaN,0
1979-11-23,Pittsburgh Penguins,1,Atlanta Flames,4,NaN,NaN,NaN,0
1979-11-23,Detroit Red Wings,2,Colorado Rockies,5,NaN,NaN,NaN,0
1979-11-23,Philadelphia Flyers,5,Vancouver Canucks,2,NaN,NaN,NaN,0
1979-11-24,Philadelphia Flyers,2,Edmonton Oilers,2,NaN,NaN,NaN,0
1979-11-24,Quebec Nordiques,4,Hartford Whalers,4,NaN,NaN,NaN,0
1979-11-24,New York Islanders,4,Los Angeles Kings,4,NaN,NaN,NaN,0
1979-11-24,Detroit Red Wings,3,Minnesota North Stars,3,NaN,NaN,NaN,0
1979-11-24,Boston Bruins,1,Montreal Canadiens,3,NaN,NaN,NaN,0
1979-11-24,New York Rangers,3,Pittsburgh Penguins,5,NaN,NaN,NaN,0
1979-11-24,Colorado Rockies,3,St. Louis Blues,4,NaN,NaN,NaN,0
1979-11-24,Chicago Black Hawks,2,Toronto Maple Leafs,1,NaN,NaN,NaN,0
1979-11-24,Vancouver Canucks,3,Winnipeg Jets,5,NaN,NaN,NaN,0
1979-11-24,Buffalo Sabres,6,Washington Capitals,1,NaN,NaN,NaN,0
1979-11-25,Montreal Canadiens,2,Boston Bruins,4,NaN,NaN,NaN,0
1979-11-25,Minnesota North Stars,2,Buffalo Sabres,6,NaN,NaN,NaN,0
1979-11-25,St. Louis Blues,3,Chicago Black Hawks,6,NaN,NaN,NaN,0
1979-11-25,Atlanta Flames,2,Hartford Whalers,4,NaN,NaN,NaN,0
1979-11-25,Toronto Maple Leafs,4,New York Rangers,3,NaN,NaN,NaN,0
1979-11-25,Washington Capitals,2,Quebec Nordiques,2,NaN,NaN,NaN,0
1979-11-27,Toronto Maple Leafs,5,Atlanta Flames,3,NaN,NaN,NaN,0
1979-11-27,Buffalo Sabres,5,Boston Bruins,2,NaN,NaN,NaN,0
1979-11-27,Montreal Canadiens,5,Detroit Red Wings,5,NaN,NaN,NaN,0
1979-11-27,Winnipeg Jets,3,Los Angeles Kings,5,NaN,NaN,NaN,0
1979-11-27,Hartford Whalers,2,Philadelphia Flyers,6,NaN,NaN,NaN,0
1979-11-27,Quebec Nordiques,2,St. Louis Blues,4,NaN,NaN,NaN,0
1979-11-28,New York Islanders,4,Colorado Rockies,7,NaN,NaN,NaN,0
1979-11-28,Chicago Black Hawks,2,Edmonton Oilers,4,NaN,NaN,NaN,0
1979-11-28,Minnesota North Stars,4,New York Rangers,4,NaN,NaN,NaN,0
1979-11-28,Quebec Nordiques,2,Pittsburgh Penguins,7,NaN,NaN,NaN,0
1979-11-28,Winnipeg Jets,2,Vancouver Canucks,4,NaN,NaN,NaN,0
1979-11-28,Toronto Maple Leafs,4,Washington Capitals,2,NaN,NaN,NaN,0
1979-11-29,New York Rangers,1,Buffalo Sabres,2,NaN,NaN,NaN,0
1979-11-29,St. Louis Blues,2,Montreal Canadiens,3,NaN,NaN,NaN,0
1979-11-29,Minnesota North Stars,4,Philadelphia Flyers,6,NaN,NaN,NaN,0
1979-11-30,New York Islanders,3,Edmonton Oilers,5,NaN,NaN,NaN,0
1979-11-30,Pittsburgh Penguins,5,Hartford Whalers,7,NaN,NaN,NaN,0
1979-11-30,Chicago Black Hawks,1,Vancouver Canucks,1,NaN,NaN,NaN,0
1979-12-01,Boston Bruins,3,Detroit Red Wings,6,NaN,NaN,NaN,0
1979-12-01,Chicago Black Hawks,0,Los Angeles Kings,7,NaN,NaN,NaN,0
1979-12-01,Winnipeg Jets,4,Minnesota North Stars,4,NaN,NaN,NaN,0
1979-12-01,Hartford Whalers,4,Montreal Canadiens,4,NaN,NaN,NaN,0
1979-12-01,Colorado Rockies,4,Pittsburgh Penguins,5,NaN,NaN,NaN,0
1979-12-01,New York Rangers,2,St. Louis Blues,0,NaN,NaN,NaN,0
1979-12-01,Philadelphia Flyers,4,Toronto Maple Leafs,4,NaN,NaN,NaN,0
1979-12-01,Quebec Nordiques,2,Washington Capitals,7,NaN,NaN,NaN,0
1979-12-02,Colorado Rockies,5,Boston Bruins,3,NaN,NaN,NaN,0
1979-12-02,Washington Capitals,0,Buffalo Sabres,2,NaN,NaN,NaN,0
1979-12-02,Detroit Red Wings,4,Philadelphia Flyers,4,NaN,NaN,NaN,0
1979-12-02,Vancouver Canucks,1,Quebec Nordiques,3,NaN,NaN,NaN,0
1979-12-02,New York Islanders,4,Winnipeg Jets,0,NaN,NaN,NaN,0
1979-12-03,Montreal Canadiens,3,New York Rangers,3,NaN,NaN,NaN,0
1979-12-04,Los Angeles Kings,6,Atlanta Flames,2,NaN,NaN,NaN,0
1979-12-04,Vancouver Canucks,5,New York Islanders,1,NaN,NaN,NaN,0
1979-12-04,Boston Bruins,2,Philadelphia Flyers,2,NaN,NaN,NaN,0
1979-12-04,Colorado Rockies,3,Quebec Nordiques,1,NaN,NaN,NaN,0
1979-12-04,Winnipeg Jets,4,St. Louis Blues,2,NaN,NaN,NaN,0
1979-12-04,Hartford Whalers,3,Washington Capitals,3,NaN,NaN,NaN,0
1979-12-05,Atlanta Flames,1,Buffalo Sabres,6,NaN,NaN,NaN,0
1979-12-05,Winnipeg Jets,4,Detroit Red Wings,6,NaN,NaN,NaN,0
1979-12-05,Edmonton Oilers,1,Minnesota North Stars,6,NaN,NaN,NaN,0
1979-12-05,Chicago Black Hawks,3,New York Rangers,3,NaN,NaN,NaN,0
1979-12-05,Vancouver Canucks,3,Pittsburgh Penguins,3,NaN,NaN,NaN,0
1979-12-05,Montreal Canadiens,2,Toronto Maple Leafs,3,NaN,NaN,NaN,0
1979-12-06,Boston Bruins,3,New York Islanders,4,NaN,NaN,NaN,0
1979-12-06,Los Angeles Kings,4,Philadelphia Flyers,9,NaN,NaN,NaN,0
1979-12-06,St. Louis Blues,2,Quebec Nordiques,5,NaN,NaN,NaN,0
1979-12-07,Buffalo Sabres,5,Colorado Rockies,3,NaN,NaN,NaN,0
1979-12-07,New York Rangers,7,Hartford Whalers,4,NaN,NaN,NaN,0
1979-12-07,Atlanta Flames,1,Minnesota North Stars,4,NaN,NaN,NaN,0
1979-12-07,Los Angeles Kings,2,Montreal Canadiens,5,NaN,NaN,NaN,0
1979-12-07,New York Islanders,6,Toronto Maple Leafs,1,NaN,NaN,NaN,0
1979-12-07,Edmonton Oilers,3,Winnipeg Jets,8,NaN,NaN,NaN,0
1979-12-07,Pittsburgh Penguins,5,Washington Capitals,3,NaN,NaN,NaN,0
1979-12-08,Vancouver Canucks,1,Detroit Red Wings,5,NaN,NaN,NaN,0
1979-12-08,Chicago Black Hawks,3,Pittsburgh Penguins,3,NaN,NaN,NaN,0
1979-12-08,Washington Capitals,1,St. Louis Blues,5,NaN,NaN,NaN,0
1979-12-09,Vancouver Canucks,3,Boston Bruins,5,NaN,NaN,NaN,0
1979-12-09,Hartford Whalers,0,Edmonton Oilers,3,NaN,NaN,NaN,0
1979-12-09,Colorado Rockies,7,Montreal Canadiens,5,NaN,NaN,NaN,0
1979-12-09,New York Islanders,4,New York Rangers,5,NaN,NaN,NaN,0
1979-12-09,Chicago Black Hawks,4,Philadelphia Flyers,4,NaN,NaN,NaN,0
1979-12-09,Los Angeles Kings,2,Quebec Nordiques,3,NaN,NaN,NaN,0
1979-12-09,Atlanta Flames,5,Winnipeg Jets,4,NaN,NaN,NaN,0
1979-12-10,Detroit Red Wings,0,Buffalo Sabres,4,NaN,NaN,NaN,0
1979-12-11,New York Rangers,2,Detroit Red Wings,1,NaN,NaN,NaN,0
1979-12-11,Montreal Canadiens,1,New York Islanders,4,NaN,NaN,NaN,0
1979-12-11,Pittsburgh Penguins,3,St. Louis Blues,3,NaN,NaN,NaN,0
1979-12-11,Hartford Whalers,3,Vancouver Canucks,5,NaN,NaN,NaN,0
1979-12-12,New York Rangers,5,Chicago Black Hawks,2,NaN,NaN,NaN,0
1979-12-12,Atlanta Flames,5,Edmonton Oilers,5,NaN,NaN,NaN,0
1979-12-12,Hartford Whalers,4,Los Angeles Kings,7,NaN,NaN,NaN,0
1979-12-12,New York Islanders,3,Pittsburgh Penguins,3,NaN,NaN,NaN,0
1979-12-12,Winnipeg Jets,0,Quebec Nordiques,5,NaN,NaN,NaN,0
1979-12-12,Colorado Rockies,3,Toronto Maple Leafs,5,NaN,NaN,NaN,0
1979-12-12,Minnesota North Stars,5,Washington Capitals,4,NaN,NaN,NaN,0
1979-12-13,Detroit Red Wings,6,Boston Bruins,6,NaN,NaN,NaN,0
1979-12-13,Chicago Black Hawks,2,Buffalo Sabres,5,NaN,NaN,NaN,0
1979-12-13,Quebec Nordiques,4,Philadelphia Flyers,6,NaN,NaN,NaN,0
1979-12-14,Minnesota North Stars,2,Atlanta Flames,3,NaN,NaN,NaN,0
1979-12-14,Montreal Canadiens,3,Edmonton Oilers,5,NaN,NaN,NaN,0
1979-12-14,Colorado Rockies,3,Vancouver Canucks,5,NaN,NaN,NaN,0
1979-12-15,Chicago Black Hawks,2,Boston Bruins,1,NaN,NaN,NaN,0
1979-12-15,Hartford Whalers,5,Colorado Rockies,6,NaN,NaN,NaN,0
1979-12-15,Quebec Nordiques,4,Detroit Red Wings,4,NaN,NaN,NaN,0
1979-12-15,Vancouver Canucks,3,Los Angeles Kings,4,NaN,NaN,NaN,0
1979-12-15,Pittsburgh Penguins,3,New York Islanders,3,NaN,NaN,NaN,0
1979-12-15,Buffalo Sabres,2,Philadelphia Flyers,3,NaN,NaN,NaN,0
1979-12-15,Minnesota North Stars,3,St. Louis Blues,1,NaN,NaN,NaN,0
1979-12-15,Atlanta Flames,1,Toronto Maple Leafs,8,NaN,NaN,NaN,0
1979-12-15,Montreal Canadiens,2,Winnipeg Jets,6,NaN,NaN,NaN,0
1979-12-15,New York Rangers,4,Washington Capitals,5,NaN,NaN,NaN,0
1979-12-16,Boston Bruins,5,Buffalo Sabres,1,NaN,NaN,NaN,0
1979-12-16,Detroit Red Wings,3,Chicago Black Hawks,7,NaN,NaN,NaN,0
