game_date,visitor_team,visitor_goals,home_team,home_goals,attendance,game_lenght,game_decided,seasonality
1980-10-12,New York Islanders,2,Washington Capitals,1,NaN,NaN,NaN,0
1980-10-14,Los Angeles Kings,2,Calgary Flames,4,NaN,NaN,NaN,0
1980-10-14,Quebec Nordiques,1,Colorado Rockies,4,NaN,NaN,NaN,0
1980-10-14,St. Louis Blues,5,New York Islanders,5,NaN,NaN,NaN,0
1980-10-15,Edmonton Oilers,0,Buffalo Sabres,2,NaN,NaN,NaN,0
1980-10-15,Vancouver Canucks,2,Chicago Black Hawks,4,NaN,NaN,NaN,0
1980-10-15,Boston Bruins,2,Minnesota North Stars,3,NaN,NaN,NaN,0
1980-10-15,St. Louis Blues,2,New York Rangers,1,NaN,NaN,NaN,0
1980-10-15,Hartford Whalers,5,Pittsburgh Penguins,2,NaN,NaN,NaN,0
1980-10-15,Detroit Red Wings,4,Toronto Maple Leafs,6,NaN,NaN,NaN,0
1980-10-15,Montreal Canadiens,3,Washington Capitals,3,NaN,NaN,NaN,0
1980-10-16,Boston Bruins,1,Calgary Flames,2,NaN,NaN,NaN,0
1980-10-16,New York Islanders,6,Detroit Red Wings,4,NaN,NaN,NaN,0
1980-10-16,Quebec Nordiques,4,Los Angeles Kings,6,NaN,NaN,NaN,0
1980-10-16,Vancouver Canucks,5,Philadelphia Flyers,2,NaN,NaN,NaN,0
1980-10-17,Minnesota North Stars,5,Colorado Rockies,5,NaN,NaN,NaN,0
1980-10-17,Chicago Black Hawks,2,Winnipeg Jets,6,NaN,NaN,NaN,0
1980-10-18,Minnesota North Stars,2,Calgary Flames,6,NaN,NaN,NaN,0
1980-10-18,Detroit Red Wings,2,Hartford Whalers,4,NaN,NaN,NaN,0
1980-10-18,Colorado Rockies,3,Los Angeles Kings,4,NaN,NaN,NaN,0
1980-10-18,Vancouver Canucks,1,Montreal Canadiens,4,NaN,NaN,NaN,0
1980-10-18,Edmonton Oilers,5,New York Islanders,5,NaN,NaN,NaN,0
1980-10-18,Buffalo Sabres,4,Pittsburgh Penguins,2,NaN,NaN,NaN,0
1980-10-18,Boston Bruins,2,St. Louis Blues,3,NaN,NaN,NaN,0
1980-10-18,Philadelphia Flyers,2,Toronto Maple Leafs,6,NaN,NaN,NaN,0
1980-10-18,New York Rangers,2,Washington Capitals,8,NaN,NaN,NaN,0
1980-10-19,Toronto Maple Leafs,4,Buffalo Sabres,2,NaN,NaN,NaN,0
1980-10-19,Washington Capitals,4,Chicago Black Hawks,8,NaN,NaN,NaN,0
1980-10-19,New York Islanders,3,Hartford Whalers,3,NaN,NaN,NaN,0
1980-10-19,Edmonton Oilers,4,New York Rangers,2,NaN,NaN,NaN,0
1980-10-19,Montreal Canadiens,1,Philadelphia Flyers,2,NaN,NaN,NaN,0
1980-10-19,Quebec Nordiques,4,Winnipeg Jets,4,NaN,NaN,NaN,0
1980-10-21,Vancouver Canucks,6,New York Islanders,3,NaN,NaN,NaN,0
1980-10-21,Montreal Canadiens,3,St. Louis Blues,4,NaN,NaN,NaN,0
1980-10-21,Pittsburgh Penguins,5,Toronto Maple Leafs,8,NaN,NaN,NaN,0
1980-10-21,Chicago Black Hawks,0,Washington Capitals,2,NaN,NaN,NaN,0
1980-10-22,Winnipeg Jets,4,Buffalo Sabres,7,NaN,NaN,NaN,0
1980-10-22,Calgary Flames,3,Edmonton Oilers,5,NaN,NaN,NaN,0
1980-10-22,Colorado Rockies,0,Hartford Whalers,3,NaN,NaN,NaN,0
1980-10-22,Boston Bruins,0,Los Angeles Kings,4,NaN,NaN,NaN,0
1980-10-22,Quebec Nordiques,2,Minnesota North Stars,4,NaN,NaN,NaN,0
1980-10-22,Vancouver Canucks,2,New York Rangers,3,NaN,NaN,NaN,0
1980-10-22,St. Louis Blues,3,Pittsburgh Penguins,9,NaN,NaN,NaN,0
1980-10-23,Montreal Canadiens,7,Chicago Black Hawks,2,NaN,NaN,NaN,0
1980-10-23,Toronto Maple Leafs,5,Calgary Flames,4,NaN,NaN,NaN,0
1980-10-23,Colorado Rockies,1,Detroit Red Wings,5,NaN,NaN,NaN,0
1980-10-23,New York Islanders,2,Philadelphia Flyers,4,NaN,NaN,NaN,0
1980-10-24,Minnesota North Stars,4,Edmonton Oilers,2,NaN,NaN,NaN,0
1980-10-24,Boston Bruins,2,Vancouver Canucks,3,NaN,NaN,NaN,0
1980-10-24,St. Louis Blues,3,Washington Capitals,2,NaN,NaN,NaN,0
1980-10-25,Chicago Black Hawks,3,Colorado Rockies,5,NaN,NaN,NaN,0
1980-10-25,New York Rangers,2,Detroit Red Wings,4,NaN,NaN,NaN,0
1980-10-25,Quebec Nordiques,2,Hartford Whalers,4,NaN,NaN,NaN,0
1980-10-25,Toronto Maple Leafs,4,Los Angeles Kings,5,NaN,NaN,NaN,0
1980-10-25,Winnipeg Jets,1,Minnesota North Stars,4,NaN,NaN,NaN,0
1980-10-25,Buffalo Sabres,5,Montreal Canadiens,2,NaN,NaN,NaN,0
1980-10-25,Philadelphia Flyers,3,New York Islanders,1,NaN,NaN,NaN,0
1980-10-25,Calgary Flames,8,Pittsburgh Penguins,2,NaN,NaN,NaN,0
1980-10-25,Washington Capitals,3,St. Louis Blues,3,NaN,NaN,NaN,0
1980-10-26,New York Islanders,2,Buffalo Sabres,5,NaN,NaN,NaN,0
1980-10-26,Quebec Nordiques,4,Chicago Black Hawks,7,NaN,NaN,NaN,0
1980-10-26,Los Angeles Kings,4,Edmonton Oilers,4,NaN,NaN,NaN,0
1980-10-26,Detroit Red Wings,6,New York Rangers,7,NaN,NaN,NaN,0
1980-10-26,Hartford Whalers,1,Philadelphia Flyers,6,NaN,NaN,NaN,0
1980-10-26,Toronto Maple Leafs,5,Vancouver Canucks,8,NaN,NaN,NaN,0
1980-10-26,Boston Bruins,7,Winnipeg Jets,7,NaN,NaN,NaN,0
1980-10-28,Los Angeles Kings,8,Colorado Rockies,4,NaN,NaN,NaN,0
1980-10-28,Chicago Black Hawks,2,Detroit Red Wings,2,NaN,NaN,NaN,0
1980-10-28,Montreal Canadiens,4,New York Islanders,6,NaN,NaN,NaN,0
1980-10-28,Calgary Flames,0,Philadelphia Flyers,8,NaN,NaN,NaN,0
1980-10-28,New York Rangers,4,St. Louis Blues,5,NaN,NaN,NaN,0
1980-10-29,Pittsburgh Penguins,1,Buffalo Sabres,1,NaN,NaN,NaN,0
1980-10-29,Winnipeg Jets,4,Chicago Black Hawks,8,NaN,NaN,NaN,0
1980-10-29,Toronto Maple Leafs,4,Edmonton Oilers,4,NaN,NaN,NaN,0
1980-10-29,Detroit Red Wings,3,Hartford Whalers,5,NaN,NaN,NaN,0
1980-10-29,Washington Capitals,2,Los Angeles Kings,4,NaN,NaN,NaN,0
1980-10-29,St. Louis Blues,2,Minnesota North Stars,2,NaN,NaN,NaN,0
1980-10-29,Vancouver Canucks,3,Quebec Nordiques,3,NaN,NaN,NaN,0
1980-10-30,Calgary Flames,3,Boston Bruins,1,NaN,NaN,NaN,0
1980-10-30,Washington Capitals,5,Colorado Rockies,5,NaN,NaN,NaN,0
1980-10-30,Hartford Whalers,2,Montreal Canadiens,8,NaN,NaN,NaN,0
1980-10-30,New York Rangers,3,Philadelphia Flyers,3,NaN,NaN,NaN,0
1980-10-31,Pittsburgh Penguins,6,Winnipeg Jets,5,NaN,NaN,NaN,0
1980-11-01,Buffalo Sabres,4,Detroit Red Wings,2,NaN,NaN,NaN,0
1980-11-01,Washington Capitals,2,Edmonton Oilers,2,NaN,NaN,NaN,0
1980-11-01,Vancouver Canucks,4,Hartford Whalers,4,NaN,NaN,NaN,0
1980-11-01,Pittsburgh Penguins,3,Minnesota North Stars,6,NaN,NaN,NaN,0
1980-11-01,New York Rangers,4,Montreal Canadiens,7,NaN,NaN,NaN,0
1980-11-01,Los Angeles Kings,7,New York Islanders,3,NaN,NaN,NaN,0
1980-11-01,Philadelphia Flyers,3,Quebec Nordiques,3,NaN,NaN,NaN,0
1980-11-01,Calgary Flames,3,St. Louis Blues,2,NaN,NaN,NaN,0
1980-11-01,Colorado Rockies,5,Toronto Maple Leafs,4,NaN,NaN,NaN,0
1980-11-02,Vancouver Canucks,3,Buffalo Sabres,4,NaN,NaN,NaN,0
1980-11-02,St. Louis Blues,5,Chicago Black Hawks,3,NaN,NaN,NaN,0
1980-11-02,Calgary Flames,3,Minnesota North Stars,8,NaN,NaN,NaN,0
1980-11-02,Los Angeles Kings,6,New York Rangers,3,NaN,NaN,NaN,0
1980-11-02,Boston Bruins,2,Philadelphia Flyers,4,NaN,NaN,NaN,0
1980-11-02,Colorado Rockies,5,Quebec Nordiques,4,NaN,NaN,NaN,0
1980-11-02,Washington Capitals,4,Winnipeg Jets,4,NaN,NaN,NaN,0
1980-11-03,Pittsburgh Penguins,4,Edmonton Oilers,4,NaN,NaN,NaN,0
1980-11-04,Quebec Nordiques,4,Montreal Canadiens,5,NaN,NaN,NaN,0
1980-11-04,Detroit Red Wings,4,New York Islanders,6,NaN,NaN,NaN,0
1980-11-05,Colorado Rockies,3,Buffalo Sabres,5,NaN,NaN,NaN,0
1980-11-05,New York Rangers,3,Chicago Black Hawks,3,NaN,NaN,NaN,0
1980-11-05,Toronto Maple Leafs,2,Pittsburgh Penguins,1,NaN,NaN,NaN,0
1980-11-05,Hartford Whalers,1,St. Louis Blues,6,NaN,NaN,NaN,0
1980-11-05,Edmonton Oilers,3,Vancouver Canucks,4,NaN,NaN,NaN,0
1980-11-05,Calgary Flames,5,Winnipeg Jets,5,NaN,NaN,NaN,0
1980-11-05,Los Angeles Kings,5,Washington Capitals,3,NaN,NaN,NaN,0
1980-11-06,New York Islanders,4,Boston Bruins,2,NaN,NaN,NaN,0
1980-11-06,Hartford Whalers,3,Colorado Rockies,3,NaN,NaN,NaN,0
1980-11-06,Montreal Canadiens,2,Detroit Red Wings,3,NaN,NaN,NaN,0
1980-11-06,Los Angeles Kings,2,Philadelphia Flyers,8,NaN,NaN,NaN,0
1980-11-07,Minnesota North Stars,2,Vancouver Canucks,3,NaN,NaN,NaN,0
1980-11-07,Edmonton Oilers,4,Winnipeg Jets,2,NaN,NaN,NaN,0
1980-11-08,St. Louis Blues,2,Calgary Flames,4,NaN,NaN,NaN,0
1980-11-08,Toronto Maple Leafs,3,Colorado Rockies,3,NaN,NaN,NaN,0
1980-11-08,Philadelphia Flyers,5,Hartford Whalers,4,NaN,NaN,NaN,0
1980-11-08,Los Angeles Kings,0,Montreal Canadiens,3,NaN,NaN,NaN,0
1980-11-08,Chicago Black Hawks,3,New York Islanders,7,NaN,NaN,NaN,0
1980-11-08,Detroit Red Wings,3,Pittsburgh Penguins,5,NaN,NaN,NaN,0
1980-11-08,New York Rangers,4,Vancouver Canucks,6,NaN,NaN,NaN,0
1980-11-08,Buffalo Sabres,3,Washington Capitals,3,NaN,NaN,NaN,0
1980-11-09,Pittsburgh Penguins,4,Boston Bruins,7,NaN,NaN,NaN,0
1980-11-09,Washington Capitals,3,Buffalo Sabres,3,NaN,NaN,NaN,0
1980-11-09,Minnesota North Stars,7,Chicago Black Hawks,1,NaN,NaN,NaN,0
1980-11-09,St. Louis Blues,6,Edmonton Oilers,4,NaN,NaN,NaN,0
1980-11-09,Quebec Nordiques,1,Philadelphia Flyers,3,NaN,NaN,NaN,0
1980-11-09,Toronto Maple Leafs,7,Winnipeg Jets,4,NaN,NaN,NaN,0
1980-11-10,New York Rangers,1,Los Angeles Kings,4,NaN,NaN,NaN,0
1980-11-11,New York Rangers,3,Calgary Flames,7,NaN,NaN,NaN,0
1980-11-11,Montreal Canadiens,8,Colorado Rockies,2,NaN,NaN,NaN,0
1980-11-11,Boston Bruins,4,Detroit Red Wings,4,NaN,NaN,NaN,0
1980-11-11,Minnesota North Stars,6,New York Islanders,6,NaN,NaN,NaN,0
1980-11-11,Chicago Black Hawks,6,Quebec Nordiques,6,NaN,NaN,NaN,0
1980-11-11,St. Louis Blues,8,Vancouver Canucks,2,NaN,NaN,NaN,0
1980-11-12,Detroit Red Wings,4,Buffalo Sabres,4,NaN,NaN,NaN,0
1980-11-12,Minnesota North Stars,5,Hartford Whalers,1,NaN,NaN,NaN,0
1980-11-12,Montreal Canadiens,8,Los Angeles Kings,4,NaN,NaN,NaN,0
1980-11-12,Washington Capitals,3,Pittsburgh Penguins,1,NaN,NaN,NaN,0
1980-11-12,Winnipeg Jets,1,Quebec Nordiques,5,NaN,NaN,NaN,0
1980-11-12,New York Islanders,4,Toronto Maple Leafs,2,NaN,NaN,NaN,0
1980-11-13,Winnipeg Jets,5,Boston Bruins,5,NaN,NaN,NaN,0
1980-11-13,Chicago Black Hawks,4,Calgary Flames,4,NaN,NaN,NaN,0
1980-11-13,Edmonton Oilers,1,Philadelphia Flyers,8,NaN,NaN,NaN,0
1980-11-14,St. Louis Blues,1,Colorado Rockies,5,NaN,NaN,NaN,0
1980-11-14,Pittsburgh Penguins,3,New York Rangers,3,NaN,NaN,NaN,0
1980-11-14,Montreal Canadiens,3,Vancouver Canucks,3,NaN,NaN,NaN,0
1980-11-15,Washington Capitals,8,Hartford Whalers,4,NaN,NaN,NaN,0
1980-11-15,St. Louis Blues,5,Los Angeles Kings,3,NaN,NaN,NaN,0
1980-11-15,Chicago Black Hawks,2,Minnesota North Stars,5,NaN,NaN,NaN,0
1980-11-15,Buffalo Sabres,1,New York Islanders,4,NaN,NaN,NaN,0
1980-11-15,Detroit Red Wings,2,Philadelphia Flyers,5,NaN,NaN,NaN,0
1980-11-15,Boston Bruins,7,Pittsburgh Penguins,4,NaN,NaN,NaN,0
1980-11-15,Edmonton Oilers,2,Toronto Maple Leafs,4,NaN,NaN,NaN,0
1980-11-16,Philadelphia Flyers,0,Boston Bruins,1,NaN,NaN,NaN,0
1980-11-16,Quebec Nordiques,1,Buffalo Sabres,8,NaN,NaN,NaN,0
1980-11-16,Edmonton Oilers,5,Chicago Black Hawks,4,NaN,NaN,NaN,0
1980-11-16,Colorado Rockies,4,Calgary Flames,3,NaN,NaN,NaN,0
1980-11-16,Hartford Whalers,3,New York Rangers,7,NaN,NaN,NaN,0
1980-11-16,Los Angeles Kings,3,Vancouver Canucks,2,NaN,NaN,NaN,0
1980-11-16,Montreal Canadiens,5,Winnipeg Jets,1,NaN,NaN,NaN,0
1980-11-17,New York Islanders,2,Minnesota North Stars,1,NaN,NaN,NaN,0
1980-11-18,Washington Capitals,2,Quebec Nordiques,6,NaN,NaN,NaN,0
1980-11-18,New York Islanders,7,St. Louis Blues,2,NaN,NaN,NaN,0
1980-11-18,Winnipeg Jets,1,Vancouver Canucks,6,NaN,NaN,NaN,0
1980-11-19,Buffalo Sabres,2,Chicago Black Hawks,5,NaN,NaN,NaN,0
1980-11-19,Vancouver Canucks,6,Edmonton Oilers,4,NaN,NaN,NaN,0
1980-11-19,Winnipeg Jets,2,Los Angeles Kings,7,NaN,NaN,NaN,0
1980-11-19,Philadelphia Flyers,5,New York Rangers,1,NaN,NaN,NaN,0
1980-11-19,Minnesota North Stars,3,Pittsburgh Penguins,2,NaN,NaN,NaN,0
1980-11-19,Detroit Red Wings,1,Quebec Nordiques,2,NaN,NaN,NaN,0
1980-11-19,Montreal Canadiens,5,Toronto Maple Leafs,4,NaN,NaN,NaN,0
1980-11-20,Colorado Rockies,2,Boston Bruins,4,NaN,NaN,NaN,0
1980-11-20,Detroit Red Wings,3,Montreal Canadiens,7,NaN,NaN,NaN,0
1980-11-20,Hartford Whalers,0,New York Islanders,5,NaN,NaN,NaN,0
1980-11-20,Minnesota North Stars,1,Philadelphia Flyers,1,NaN,NaN,NaN,0
1980-11-20,Calgary Flames,2,Washington Capitals,4,NaN,NaN,NaN,0
1980-11-21,Buffalo Sabres,4,Winnipeg Jets,2,NaN,NaN,NaN,0
1980-11-22,Vancouver Canucks,3,Hartford Whalers,4,NaN,NaN,NaN,0
1980-11-22,Chicago Black Hawks,6,Minnesota North Stars,2,NaN,NaN,NaN,0
1980-11-22,Philadelphia Flyers,3,Montreal Canadiens,7,NaN,NaN,NaN,0
1980-11-22,New York Rangers,4,New York Islanders,6,NaN,NaN,NaN,0
1980-11-22,Colorado Rockies,2,Pittsburgh Penguins,4,NaN,NaN,NaN,0
1980-11-22,Calgary Flames,3,Quebec Nordiques,3,NaN,NaN,NaN,0
1980-11-22,Detroit Red Wings,2,St. Louis Blues,6,NaN,NaN,NaN,0
1980-11-22,Los Angeles Kings,5,Toronto Maple Leafs,2,NaN,NaN,NaN,0
1980-11-22,Boston Bruins,2,Washington Capitals,2,NaN,NaN,NaN,0
1980-11-23,Toronto Maple Leafs,5,Boston Bruins,5,NaN,NaN,NaN,0
1980-11-23,Hartford Whalers,3,Chicago Black Hawks,11,NaN,NaN,NaN,0
1980-11-23,Buffalo Sabres,3,Edmonton Oilers,6,NaN,NaN,NaN,0
1980-11-23,Vancouver Canucks,2,New York Rangers,2,NaN,NaN,NaN,0
1980-11-23,Winnipeg Jets,1,Philadelphia Flyers,3,NaN,NaN,NaN,0
1980-11-24,Los Angeles Kings,4,Quebec Nordiques,3,NaN,NaN,NaN,0
1980-11-25,Edmonton Oilers,3,Colorado Rockies,4,NaN,NaN,NaN,0
1980-11-25,Calgary Flames,5,Montreal Canadiens,4,NaN,NaN,NaN,0
1980-11-25,Winnipeg Jets,4,New York Islanders,4,NaN,NaN,NaN,0
1980-11-25,Buffalo Sabres,3,St. Louis Blues,5,NaN,NaN,NaN,0
1980-11-26,Washington Capitals,7,Detroit Red Wings,7,NaN,NaN,NaN,0
1980-11-26,Chicago Black Hawks,3,Edmonton Oilers,10,NaN,NaN,NaN,0
1980-11-26,Winnipeg Jets,4,Hartford Whalers,8,NaN,NaN,NaN,0
1980-11-26,Philadelphia Flyers,4,Los Angeles Kings,2,NaN,NaN,NaN,0
1980-11-26,Boston Bruins,4,New York Rangers,6,NaN,NaN,NaN,0
1980-11-26,Vancouver Canucks,7,Pittsburgh Penguins,4,NaN,NaN,NaN,0
1980-11-26,Minnesota North Stars,2,Quebec Nordiques,5,NaN,NaN,NaN,0
1980-11-26,St. Louis Blues,6,Toronto Maple Leafs,4,NaN,NaN,NaN,0
1980-11-27,Pittsburgh Penguins,3,Boston Bruins,3,NaN,NaN,NaN,0
1980-11-27,Calgary Flames,3,Buffalo Sabres,6,NaN,NaN,NaN,0
1980-11-27,New York Islanders,4,Montreal Canadiens,3,NaN,NaN,NaN,0
1980-11-28,Philadelphia Flyers,7,Colorado Rockies,4,NaN,NaN,NaN,0
1980-11-28,Edmonton Oilers,4,Hartford Whalers,6,NaN,NaN,NaN,0
1980-11-28,Chicago Black Hawks,4,Vancouver Canucks,6,NaN,NaN,NaN,0
1980-11-28,St. Louis Blues,1,Winnipeg Jets,1,NaN,NaN,NaN,0
1980-11-28,Toronto Maple Leafs,2,Washington Capitals,6,NaN,NaN,NaN,0
1980-11-29,Edmonton Oilers,3,Boston Bruins,6,NaN,NaN,NaN,0
1980-11-29,Buffalo Sabres,5,Hartford Whalers,2,NaN,NaN,NaN,0
1980-11-29,Chicago Black Hawks,2,Los Angeles Kings,5,NaN,NaN,NaN,0
1980-11-29,Minnesota North Stars,4,Montreal Canadiens,2,NaN,NaN,NaN,0
1980-11-29,Detroit Red Wings,1,New York Islanders,5,NaN,NaN,NaN,0
1980-11-29,New York Rangers,4,Pittsburgh Penguins,2,NaN,NaN,NaN,0
1980-11-29,Calgary Flames,3,St. Louis Blues,9,NaN,NaN,NaN,0
1980-11-29,Washington Capitals,7,Toronto Maple Leafs,3,NaN,NaN,NaN,0
1980-11-29,Philadelphia Flyers,3,Vancouver Canucks,3,NaN,NaN,NaN,0
1980-11-30,Colorado Rockies,1,Buffalo Sabres,4,NaN,NaN,NaN,0
1980-11-30,New York Islanders,7,Quebec Nordiques,3,NaN,NaN,NaN,0
1980-11-30,Calgary Flames,4,Winnipeg Jets,1,NaN,NaN,NaN,0
1980-12-01,Minnesota North Stars,5,New York Rangers,3,NaN,NaN,NaN,0
1980-12-02,Detroit Red Wings,3,Boston Bruins,5,NaN,NaN,NaN,0
1980-12-02,Hartford Whalers,2,Los Angeles Kings,5,NaN,NaN,NaN,0
1980-12-02,Colorado Rockies,1,New York Islanders,5,NaN,NaN,NaN,0
1980-12-02,Quebec Nordiques,2,St. Louis Blues,5,NaN,NaN,NaN,0
1980-12-03,Montreal Canadiens,6,Buffalo Sabres,5,NaN,NaN,NaN,0
1980-12-03,Pittsburgh Penguins,4,Toronto Maple Leafs,4,NaN,NaN,NaN,0
1980-12-03,Hartford Whalers,4,Vancouver Canucks,4,NaN,NaN,NaN,0
1980-12-03,New York Rangers,4,Winnipeg Jets,3,NaN,NaN,NaN,0
1980-12-03,Minnesota North Stars,3,Washington Capitals,3,NaN,NaN,NaN,0
1980-12-04,Winnipeg Jets,1,Calgary Flames,3,NaN,NaN,NaN,0
1980-12-04,New York Islanders,3,Colorado Rockies,4,NaN,NaN,NaN,0
1980-12-04,Quebec Nordiques,4,Detroit Red Wings,1,NaN,NaN,NaN,0
1980-12-04,Vancouver Canucks,1,Los Angeles Kings,3,NaN,NaN,NaN,0
1980-12-04,Pittsburgh Penguins,3,Montreal Canadiens,2,NaN,NaN,NaN,0
1980-12-04,Chicago Black Hawks,5,Philadelphia Flyers,7,NaN,NaN,NaN,0
1980-12-05,New York Rangers,5,Edmonton Oilers,1,NaN,NaN,NaN,0
1980-12-06,Hartford Whalers,5,Calgary Flames,3,NaN,NaN,NaN,0
1980-12-06,Philadelphia Flyers,2,Detroit Red Wings,4,NaN,NaN,NaN,0
1980-12-06,New York Islanders,3,Los Angeles Kings,5,NaN,NaN,NaN,0
1980-12-06,Buffalo Sabres,3,Minnesota North Stars,3,NaN,NaN,NaN,0
1980-12-06,Boston Bruins,1,Montreal Canadiens,4,NaN,NaN,NaN,0
1980-12-06,Chicago Black Hawks,4,Pittsburgh Penguins,6,NaN,NaN,NaN,0
1980-12-06,Winnipeg Jets,2,St. Louis Blues,5,NaN,NaN,NaN,0
1980-12-06,Quebec Nordiques,2,Toronto Maple Leafs,5,NaN,NaN,NaN,0
1980-12-06,Colorado Rockies,6,Washington Capitals,8,NaN,NaN,NaN,0
1980-12-07,Washington Capitals,3,Boston Bruins,7,NaN,NaN,NaN,0
1980-12-07,Pittsburgh Penguins,1,Buffalo Sabres,10,NaN,NaN,NaN,0
1980-12-07,Hartford Whalers,4,Edmonton Oilers,6,NaN,NaN,NaN,0
1980-12-07,Detroit Red Wings,1,Minnesota North Stars,1,NaN,NaN,NaN,0
1980-12-07,Chicago Black Hawks,4,New York Rangers,5,NaN,NaN,NaN,0
1980-12-07,Colorado Rockies,2,Philadelphia Flyers,4,NaN,NaN,NaN,0
1980-12-07,Toronto Maple Leafs,4,Quebec Nordiques,4,NaN,NaN,NaN,0
1980-12-07,New York Islanders,5,Vancouver Canucks,3,NaN,NaN,NaN,0
1980-12-08,Calgary Flames,4,Los Angeles Kings,2,NaN,NaN,NaN,0
1980-12-09,Buffalo Sabres,4,Colorado Rockies,4,NaN,NaN,NaN,0
1980-12-09,Minnesota North Stars,1,St. Louis Blues,4,NaN,NaN,NaN,0
1980-12-09,Vancouver Canucks,4,Washington Capitals,2,NaN,NaN,NaN,0
1980-12-10,Philadelphia Flyers,2,Chicago Black Hawks,2,NaN,NaN,NaN,0
1980-12-10,New York Islanders,3,Edmonton Oilers,2,NaN,NaN,NaN,0
1980-12-10,Los Angeles Kings,7,Minnesota North Stars,2,NaN,NaN,NaN,0
1980-12-10,Washington Capitals,2,New York Rangers,6,NaN,NaN,NaN,0
1980-12-10,Montreal Canadiens,3,Pittsburgh Penguins,4,NaN,NaN,NaN,0
1980-12-10,Boston Bruins,6,Quebec Nordiques,4,NaN,NaN,NaN,0
1980-12-10,Vancouver Canucks,8,Toronto Maple Leafs,5,NaN,NaN,NaN,0
1980-12-10,Hartford Whalers,8,Winnipeg Jets,5,NaN,NaN,NaN,0
1980-12-11,Quebec Nordiques,5,Boston Bruins,3,NaN,NaN,NaN,0
1980-12-11,Buffalo Sabres,4,Calgary Flames,8,NaN,NaN,NaN,0
1980-12-11,Los Angeles Kings,2,Detroit Red Wings,1,NaN,NaN,NaN,0
1980-12-11,Toronto Maple Leafs,2,Montreal Canadiens,5,NaN,NaN,NaN,0
1980-12-11,Chicago Black Hawks,5,St. Louis Blues,2,NaN,NaN,NaN,0
1980-12-12,New York Rangers,4,Colorado Rockies,3,NaN,NaN,NaN,0
1980-12-12,Pittsburgh Penguins,6,Washington Capitals,2,NaN,NaN,NaN,0
1980-12-13,Vancouver Canucks,2,Boston Bruins,1,NaN,NaN,NaN,0
1980-12-13,New York Islanders,4,Calgary Flames,4,NaN,NaN,NaN,0
1980-12-13,Chicago Black Hawks,3,Detroit Red Wings,7,NaN,NaN,NaN,0
1980-12-13,Los Angeles Kings,5,Hartford Whalers,5,NaN,NaN,NaN,0
1980-12-13,Winnipeg Jets,3,Minnesota North Stars,4,NaN,NaN,NaN,0
1980-12-13,Edmonton Oilers,1,Montreal Canadiens,4,NaN,NaN,NaN,0
1980-12-13,Philadelphia Flyers,6,Pittsburgh Penguins,5,NaN,NaN,NaN,0
1980-12-13,Colorado Rockies,4,St. Louis Blues,9,NaN,NaN,NaN,0
1980-12-13,Buffalo Sabres,5,Toronto Maple Leafs,4,NaN,NaN,NaN,0
1980-12-14,Los Angeles Kings,1,Boston Bruins,7,NaN,NaN,NaN,0
1980-12-14,Vancouver Canucks,2,Buffalo Sabres,2,NaN,NaN,NaN,0
1980-12-14,New York Rangers,1,Chicago Black Hawks,2,NaN,NaN,NaN,0
1980-12-14,St. Louis Blues,4,Philadelphia Flyers,5,NaN,NaN,NaN,0
