game_date,visitor_team,visitor_goals,home_team,home_goals,attendance,game_lenght,game_decided,seasonality
2010-11-24,Pittsburgh Penguins,1,Buffalo Sabres,0,"18,250",NaN,NaN,0
2010-11-24,Washington Capitals,3,Carolina Hurricanes,2,"15,200",NaN,NaN,0
2010-11-24,Boston Bruins,3,Florida Panthers,1,"16,712",NaN,NaN,0
2010-11-24,Philadelphia Flyers,6,Minnesota Wild,1,"16,516",NaN,NaN,0
2010-11-24,Los Angeles Kings,1,Montreal Canadiens,4,"21,273",NaN,NaN,0
2010-11-24,Calgary Flames,1,New Jersey Devils,2,"13,202",NaN,SO,0
2010-11-24,St. Louis Blues,2,Nashville Predators,1,"16,603",NaN,SO,0
2010-11-24,Columbus Blue Jackets,4,New York Islanders,3,"8,652",NaN,OT,0
2010-11-24,Dallas Stars,2,Ottawa Senators,1,"16,281",NaN,NaN,0
2010-11-24,Chicago Blackhawks,2,San Jose Sharks,5,"17,562",NaN,NaN,0
2010-11-24,New York Rangers,3,Tampa Bay Lightning,5,"17,806",NaN,NaN,0
2010-11-24,Colorado Avalanche,2,Vancouver Canucks,4,"18,860",NaN,NaN,0
2010-11-25,Colorado Avalanche,2,Edmonton Oilers,3,"16,839",NaN,NaN,0
2010-11-26,Chicago Blackhawks,4,Anaheim Ducks,1,"16,146",NaN,NaN,0
2010-11-26,Montreal Canadiens,0,Atlanta Thrashers,3,"13,068",NaN,NaN,0
2010-11-26,Carolina Hurricanes,3,Boston Bruins,0,"17,565",NaN,NaN,0
2010-11-26,Toronto Maple Leafs,1,Buffalo Sabres,3,"18,004",NaN,NaN,0
2010-11-26,Detroit Red Wings,2,Columbus Blue Jackets,1,"18,391",NaN,NaN,0
2010-11-26,St. Louis Blues,2,Dallas Stars,3,"16,675",NaN,NaN,0
2010-11-26,New York Rangers,3,Florida Panthers,0,"17,013",NaN,NaN,0
2010-11-26,Nashville Predators,2,Minnesota Wild,5,"17,814",NaN,NaN,0
2010-11-26,New Jersey Devils,0,New York Islanders,2,"10,897",NaN,NaN,0
2010-11-26,Calgary Flames,3,Philadelphia Flyers,2,"19,872",NaN,SO,0
2010-11-26,Ottawa Senators,1,Pittsburgh Penguins,2,"18,299",NaN,NaN,0
2010-11-26,San Jose Sharks,1,Vancouver Canucks,6,"18,860",NaN,NaN,0
2010-11-26,Tampa Bay Lightning,0,Washington Capitals,6,"18,398",NaN,NaN,0
2010-11-27,Minnesota Wild,4,Colorado Avalanche,7,"18,007",NaN,NaN,0
2010-11-27,San Jose Sharks,4,Edmonton Oilers,3,"16,839",NaN,NaN,0
2010-11-27,Chicago Blackhawks,2,Los Angeles Kings,1,"18,118",NaN,NaN,0
2010-11-27,Buffalo Sabres,1,Montreal Canadiens,3,"21,273",NaN,NaN,0
2010-11-27,Philadelphia Flyers,1,New Jersey Devils,2,"17,625",NaN,SO,0
2010-11-27,New York Rangers,2,Nashville Predators,1,"17,113",NaN,SO,0
2010-11-27,Toronto Maple Leafs,0,Ottawa Senators,3,"20,275",NaN,NaN,0
2010-11-27,Anaheim Ducks,6,Phoenix Coyotes,4,"12,708",NaN,NaN,0
2010-11-27,Calgary Flames,1,Pittsburgh Penguins,4,"18,317",NaN,NaN,0
2010-11-27,Dallas Stars,2,St. Louis Blues,1,"19,150",NaN,NaN,0
2010-11-27,Florida Panthers,4,Tampa Bay Lightning,3,"15,854",NaN,SO,0
2010-11-28,Boston Bruins,1,Atlanta Thrashers,4,"12,085",NaN,NaN,0
2010-11-28,Columbus Blue Jackets,2,Detroit Red Wings,4,"18,860",NaN,NaN,0
2010-11-28,Carolina Hurricanes,2,Washington Capitals,3,"18,398",NaN,SO,0
2010-11-29,Los Angeles Kings,0,Anaheim Ducks,2,"17,174",NaN,NaN,0
2010-11-29,Dallas Stars,4,Carolina Hurricanes,1,"15,382",NaN,NaN,0
2010-11-29,Minnesota Wild,0,Calgary Flames,3,"19,289",NaN,NaN,0
2010-11-29,Pittsburgh Penguins,3,New York Rangers,1,"18,200",NaN,NaN,0
2010-11-29,Edmonton Oilers,4,Ottawa Senators,1,"17,002",NaN,NaN,0
2010-11-30,St. Louis Blues,5,Chicago Blackhawks,7,"21,140",NaN,NaN,0
2010-11-30,Atlanta Thrashers,3,Colorado Avalanche,2,"12,131",NaN,OT,0
2010-11-30,Phoenix Coyotes,0,Nashville Predators,3,"14,333",NaN,NaN,0
2010-11-30,Detroit Red Wings,5,San Jose Sharks,3,"17,562",NaN,NaN,0
2010-11-30,Tampa Bay Lightning,4,Toronto Maple Leafs,3,"19,063",NaN,OT,0
2010-12-01,Florida Panthers,3,Anaheim Ducks,5,"12,504",NaN,NaN,0
2010-12-01,Nashville Predators,4,Columbus Blue Jackets,3,"9,892",NaN,SO,0
2010-12-01,Vancouver Canucks,7,Calgary Flames,2,"19,289",NaN,NaN,0
2010-12-01,Phoenix Coyotes,4,Minnesota Wild,2,"17,101",NaN,NaN,0
2010-12-01,Edmonton Oilers,4,Montreal Canadiens,3,"21,273",NaN,OT,0
2010-12-01,Boston Bruins,3,Philadelphia Flyers,0,"19,684",NaN,NaN,0
2010-12-01,Washington Capitals,4,St. Louis Blues,1,"19,150",NaN,NaN,0
2010-12-02,Tampa Bay Lightning,1,Boston Bruins,8,"17,565",NaN,NaN,0
2010-12-02,Washington Capitals,1,Dallas Stars,2,"13,943",NaN,NaN,0
2010-12-02,Florida Panthers,2,Los Angeles Kings,3,"17,720",NaN,NaN,0
2010-12-02,Montreal Canadiens,5,New Jersey Devils,1,"11,434",NaN,NaN,0
2010-12-02,New York Rangers,6,New York Islanders,5,"13,742",NaN,NaN,0
2010-12-02,San Jose Sharks,4,Ottawa Senators,0,"18,017",NaN,NaN,0
2010-12-02,Atlanta Thrashers,2,Pittsburgh Penguins,3,"18,223",NaN,NaN,0
2010-12-02,Edmonton Oilers,5,Toronto Maple Leafs,0,"19,465",NaN,NaN,0
2010-12-03,Detroit Red Wings,4,Anaheim Ducks,0,"15,173",NaN,NaN,0
2010-12-03,Columbus Blue Jackets,0,Buffalo Sabres,5,"18,529",NaN,NaN,0
2010-12-03,Colorado Avalanche,1,Carolina Hurricanes,2,"16,277",NaN,OT,0
2010-12-03,Vancouver Canucks,3,Chicago Blackhawks,0,"21,737",NaN,NaN,0
2010-12-03,Calgary Flames,3,Minnesota Wild,2,"17,130",NaN,SO,0
2010-12-03,New York Islanders,0,New York Rangers,2,"18,200",NaN,NaN,0
2010-12-04,Pittsburgh Penguins,7,Columbus Blue Jackets,2,"19,143",NaN,NaN,0
2010-12-04,Minnesota Wild,3,Dallas Stars,4,"14,344",NaN,OT,0
2010-12-04,St. Louis Blues,1,Edmonton Oilers,2,"16,839",NaN,OT,0
2010-12-04,Detroit Red Wings,2,Los Angeles Kings,3,"18,118",NaN,OT,0
2010-12-04,San Jose Sharks,1,Montreal Canadiens,3,"21,273",NaN,NaN,0
2010-12-04,Carolina Hurricanes,2,Nashville Predators,5,"15,016",NaN,NaN,0
2010-12-04,Buffalo Sabres,1,Ottawa Senators,0,"16,364",NaN,SO,0
2010-12-04,New Jersey Devils,3,Philadelphia Flyers,5,"19,657",NaN,NaN,0
2010-12-04,Florida Panthers,2,Phoenix Coyotes,1,"10,334",NaN,SO,0
2010-12-04,Colorado Avalanche,5,Tampa Bay Lightning,6,"18,212",NaN,NaN,0
2010-12-04,Boston Bruins,2,Toronto Maple Leafs,3,"19,483",NaN,SO,0
2010-12-04,Atlanta Thrashers,3,Washington Capitals,1,"18,398",NaN,NaN,0
2010-12-05,Phoenix Coyotes,3,Anaheim Ducks,0,"14,062",NaN,NaN,0
2010-12-05,Calgary Flames,2,Chicago Blackhawks,4,"21,112",NaN,NaN,0
2010-12-05,Philadelphia Flyers,3,New York Islanders,2,"7,773",NaN,NaN,0
2010-12-05,Ottawa Senators,3,New York Rangers,1,"18,200",NaN,NaN,0
2010-12-05,St. Louis Blues,3,Vancouver Canucks,2,"18,860",NaN,NaN,0
2010-12-06,Nashville Predators,2,Atlanta Thrashers,3,"10,024",NaN,OT,0
2010-12-06,Dallas Stars,2,Columbus Blue Jackets,3,"10,932",NaN,SO,0
2010-12-06,San Jose Sharks,5,Detroit Red Wings,2,"19,010",NaN,NaN,0
2010-12-06,New Jersey Devils,1,Pittsburgh Penguins,2,"18,185",NaN,NaN,0
2010-12-06,Toronto Maple Leafs,5,Washington Capitals,4,"18,398",NaN,SO,0
2010-12-07,Buffalo Sabres,2,Boston Bruins,3,"17,565",NaN,OT,0
2010-12-07,Tampa Bay Lightning,2,Calgary Flames,4,"19,289",NaN,NaN,0
2010-12-07,Anaheim Ducks,3,Edmonton Oilers,2,"16,839",NaN,SO,0
2010-12-07,Colorado Avalanche,3,Florida Panthers,4,"12,791",NaN,OT,0
2010-12-07,Ottawa Senators,1,Montreal Canadiens,4,"21,273",NaN,NaN,0
2010-12-08,Dallas Stars,3,Chicago Blackhawks,5,"21,184",NaN,NaN,0
2010-12-08,Nashville Predators,3,Detroit Red Wings,2,"17,359",NaN,NaN,0
2010-12-08,San Jose Sharks,5,Philadelphia Flyers,4,"19,801",NaN,SO,0
2010-12-08,Toronto Maple Leafs,2,Pittsburgh Penguins,5,"18,158",NaN,NaN,0
2010-12-08,Anaheim Ducks,4,Vancouver Canucks,5,"18,860",NaN,SO,0
2010-12-09,New York Islanders,2,Boston Bruins,5,"17,565",NaN,NaN,0
2010-12-09,San Jose Sharks,3,Buffalo Sabres,6,"18,017",NaN,NaN,0
2010-12-09,Calgary Flames,1,Los Angeles Kings,2,"18,118",NaN,NaN,0
2010-12-09,New York Rangers,5,Ottawa Senators,3,"16,324",NaN,NaN,0
2010-12-09,Minnesota Wild,3,Phoenix Coyotes,2,"7,749",NaN,NaN,0
2010-12-09,Columbus Blue Jackets,1,St. Louis Blues,4,"19,150",NaN,NaN,0
2010-12-09,Philadelphia Flyers,4,Toronto Maple Leafs,1,"19,365",NaN,NaN,0
2010-12-09,Florida Panthers,3,Washington Capitals,0,"18,398",NaN,NaN,0
2010-12-10,Calgary Flames,2,Anaheim Ducks,3,"13,775",NaN,SO,0
2010-12-10,Colorado Avalanche,4,Atlanta Thrashers,2,"14,034",NaN,NaN,0
2010-12-10,Carolina Hurricanes,1,Dallas Stars,2,"13,012",NaN,SO,0
2010-12-10,Montreal Canadiens,2,Detroit Red Wings,4,"20,066",NaN,NaN,0
2010-12-10,Tampa Bay Lightning,3,Edmonton Oilers,4,"16,839",NaN,SO,0
2010-12-10,New Jersey Devils,2,Ottawa Senators,3,"16,471",NaN,NaN,0
2010-12-11,Philadelphia Flyers,2,Boston Bruins,1,"17,565",NaN,OT,0
2010-12-11,Pittsburgh Penguins,5,Buffalo Sabres,2,"18,690",NaN,NaN,0
2010-12-11,New York Rangers,1,Columbus Blue Jackets,3,"15,780",NaN,NaN,0
2010-12-11,Minnesota Wild,3,Los Angeles Kings,2,"18,118",NaN,OT,0
2010-12-11,Detroit Red Wings,4,New Jersey Devils,1,"17,625",NaN,NaN,0
2010-12-11,Florida Panthers,0,Nashville Predators,3,"16,128",NaN,NaN,0
2010-12-11,Atlanta Thrashers,5,New York Islanders,4,"10,056",NaN,NaN,0
2010-12-11,Dallas Stars,2,Phoenix Coyotes,5,"11,410",NaN,NaN,0
2010-12-11,Chicago Blackhawks,1,San Jose Sharks,2,"17,562",NaN,OT,0
2010-12-11,Carolina Hurricanes,2,St. Louis Blues,1,"19,150",NaN,SO,0
2010-12-11,Montreal Canadiens,1,Toronto Maple Leafs,3,"19,656",NaN,NaN,0
2010-12-11,Tampa Bay Lightning,5,Vancouver Canucks,4,"18,860",NaN,OT,0
2010-12-11,Colorado Avalanche,3,Washington Capitals,2,"18,398",NaN,NaN,0
2010-12-12,Minnesota Wild,2,Anaheim Ducks,6,"14,338",NaN,NaN,0
2010-12-12,Vancouver Canucks,2,Edmonton Oilers,1,"16,839",NaN,NaN,0
2010-12-12,Washington Capitals,0,New York Rangers,7,"18,200",NaN,NaN,0
2010-12-13,Columbus Blue Jackets,2,Calgary Flames,3,"19,289",NaN,OT,0
2010-12-13,Chicago Blackhawks,5,Colorado Avalanche,7,"15,924",NaN,NaN,0
2010-12-13,Los Angeles Kings,5,Detroit Red Wings,0,"17,810",NaN,NaN,0
2010-12-13,New York Islanders,0,Nashville Predators,5,"14,314",NaN,NaN,0
2010-12-13,Atlanta Thrashers,4,Ottawa Senators,3,"18,184",NaN,OT,0
2010-12-13,Dallas Stars,3,San Jose Sharks,2,"17,562",NaN,SO,0
2010-12-14,Toronto Maple Leafs,4,Edmonton Oilers,1,"16,839",NaN,NaN,0
2010-12-14,Pittsburgh Penguins,2,Philadelphia Flyers,3,"19,824",NaN,NaN,0
2010-12-15,Boston Bruins,2,Buffalo Sabres,3,"18,197",NaN,NaN,0
2010-12-15,Colorado Avalanche,4,Chicago Blackhawks,3,"21,121",NaN,NaN,0
2010-12-15,St. Louis Blues,2,Detroit Red Wings,5,"18,769",NaN,NaN,0
2010-12-15,Carolina Hurricanes,4,Florida Panthers,3,"14,651",NaN,NaN,0
2010-12-15,Philadelphia Flyers,5,Montreal Canadiens,3,"21,273",NaN,NaN,0
2010-12-15,Phoenix Coyotes,0,New Jersey Devils,3,"13,208",NaN,NaN,0
2010-12-15,San Jose Sharks,2,Nashville Predators,3,"14,731",NaN,NaN,0
2010-12-15,New York Rangers,4,Pittsburgh Penguins,1,"18,242",NaN,NaN,0
2010-12-15,Atlanta Thrashers,1,Tampa Bay Lightning,2,"14,441",NaN,SO,0
2010-12-15,Columbus Blue Jackets,2,Vancouver Canucks,3,"18,860",NaN,OT,0
2010-12-15,Anaheim Ducks,2,Washington Capitals,1,"18,398",NaN,OT,0
2010-12-16,Carolina Hurricanes,3,Atlanta Thrashers,2,"11,043",NaN,SO,0
2010-12-16,Toronto Maple Leafs,2,Calgary Flames,5,"19,289",NaN,NaN,0
2010-12-16,San Jose Sharks,4,Dallas Stars,3,"14,899",NaN,OT,0
2010-12-16,Columbus Blue Jackets,3,Edmonton Oilers,6,"16,839",NaN,NaN,0
2010-12-16,Ottawa Senators,3,Minnesota Wild,1,"17,366",NaN,NaN,0
2010-12-16,Boston Bruins,3,Montreal Canadiens,4,"21,273",NaN,NaN,0
2010-12-16,Anaheim Ducks,2,New York Islanders,3,"7,659",NaN,NaN,0
2010-12-16,Phoenix Coyotes,3,New York Rangers,4,"17,675",NaN,SO,0
2010-12-16,Los Angeles Kings,4,St. Louis Blues,6,"19,150",NaN,NaN,0
2010-12-17,Detroit Red Wings,1,Chicago Blackhawks,4,"21,904",NaN,NaN,0
2010-12-17,Ottawa Senators,5,Colorado Avalanche,6,"15,113",NaN,OT,0
2010-12-17,Buffalo Sabres,2,Florida Panthers,6,"16,894",NaN,NaN,0
2010-12-17,Nashville Predators,3,New Jersey Devils,1,"14,137",NaN,NaN,0
2010-12-18,New Jersey Devils,1,Atlanta Thrashers,7,"17,024",NaN,NaN,0
2010-12-18,Washington Capitals,2,Boston Bruins,3,"17,565",NaN,NaN,0
2010-12-18,Anaheim Ducks,2,Carolina Hurricanes,4,"16,603",NaN,NaN,0
2010-12-18,Dallas Stars,2,Columbus Blue Jackets,1,"13,973",NaN,NaN,0
2010-12-18,Minnesota Wild,3,Calgary Flames,1,"19,289",NaN,NaN,0
2010-12-18,Los Angeles Kings,6,Nashville Predators,1,"16,734",NaN,NaN,0
2010-12-18,Phoenix Coyotes,4,New York Islanders,3,"8,433",NaN,SO,0
2010-12-18,New York Rangers,1,Philadelphia Flyers,4,"19,898",NaN,NaN,0
2010-12-18,San Jose Sharks,4,St. Louis Blues,1,"19,150",NaN,NaN,0
2010-12-18,Buffalo Sabres,1,Tampa Bay Lightning,3,"17,141",NaN,NaN,0
2010-12-18,Toronto Maple Leafs,1,Vancouver Canucks,4,"18,860",NaN,NaN,0
2010-12-19,Los Angeles Kings,2,Chicago Blackhawks,3,"21,523",NaN,NaN,0
2010-12-19,Montreal Canadiens,2,Colorado Avalanche,3,"18,007",NaN,NaN,0
2010-12-19,Dallas Stars,4,Detroit Red Wings,3,"20,066",NaN,OT,0
2010-12-19,Washington Capitals,3,Ottawa Senators,2,"19,516",NaN,NaN,0
2010-12-20,Anaheim Ducks,3,Boston Bruins,0,"17,565",NaN,NaN,0
2010-12-20,Calgary Flames,1,Minnesota Wild,4,"18,315",NaN,NaN,0
2010-12-20,Florida Panthers,5,Philadelphia Flyers,0,"19,864",NaN,NaN,0
2010-12-20,Phoenix Coyotes,1,Pittsburgh Penguins,6,"18,262",NaN,NaN,0
2010-12-20,Vancouver Canucks,3,St. Louis Blues,1,"19,150",NaN,NaN,0
2010-12-20,Carolina Hurricanes,1,Tampa Bay Lightning,5,"17,210",NaN,NaN,0
2010-12-20,Atlanta Thrashers,6,Toronto Maple Leafs,3,"19,301",NaN,NaN,0
2010-12-21,St. Louis Blues,4,Atlanta Thrashers,2,"14,662",NaN,NaN,0
2010-12-21,Anaheim Ducks,2,Buffalo Sabres,5,"18,690",NaN,NaN,0
2010-12-21,Calgary Flames,1,Columbus Blue Jackets,3,"12,443",NaN,NaN,0
2010-12-21,Los Angeles Kings,5,Colorado Avalanche,0,"15,891",NaN,NaN,0
2010-12-21,Montreal Canadiens,2,Dallas Stars,5,"17,805",NaN,NaN,0
2010-12-21,Edmonton Oilers,1,San Jose Sharks,2,"17,562",NaN,NaN,0
2010-12-21,New Jersey Devils,1,Washington Capitals,5,"18,398",NaN,NaN,0
2010-12-22,Nashville Predators,1,Chicago Blackhawks,4,"21,526",NaN,NaN,0
2010-12-22,Vancouver Canucks,4,Detroit Red Wings,5,"20,066",NaN,OT,0
2010-12-22,Tampa Bay Lightning,1,New York Islanders,2,"7,324",NaN,OT,0
2010-12-22,Florida Panthers,2,Pittsburgh Penguins,5,"18,238",NaN,NaN,0
2010-12-23,Atlanta Thrashers,1,Boston Bruins,4,"17,565",NaN,NaN,0
2010-12-23,Florida Panthers,4,Buffalo Sabres,3,"18,690",NaN,NaN,0
2010-12-23,Montreal Canadiens,3,Carolina Hurricanes,2,"16,981",NaN,NaN,0
2010-12-23,Vancouver Canucks,7,Columbus Blue Jackets,3,"12,159",NaN,NaN,0
2010-12-23,Minnesota Wild,3,Colorado Avalanche,1,"16,323",NaN,NaN,0
2010-12-23,Calgary Flames,3,Dallas Stars,2,"15,520",NaN,SO,0
2010-12-23,Edmonton Oilers,2,Los Angeles Kings,3,"18,118",NaN,SO,0
2010-12-23,New York Islanders,5,New Jersey Devils,1,"13,312",NaN,NaN,0
2010-12-23,Ottawa Senators,2,Nashville Predators,1,"17,113",NaN,NaN,0
2010-12-23,Tampa Bay Lightning,4,New York Rangers,3,"18,200",NaN,SO,0
2010-12-23,Phoenix Coyotes,1,San Jose Sharks,4,"17,562",NaN,NaN,0
2010-12-23,Detroit Red Wings,3,St. Louis Blues,4,"19,150",NaN,NaN,0
2010-12-23,Pittsburgh Penguins,3,Washington Capitals,2,"18,398",NaN,SO,0
2010-12-26,Tampa Bay Lightning,3,Atlanta Thrashers,2,"14,610",NaN,OT,0
2010-12-26,Washington Capitals,3,Carolina Hurricanes,2,"10,477",NaN,NaN,0
2010-12-26,Columbus Blue Jackets,1,Chicago Blackhawks,4,"21,492",NaN,NaN,0
2010-12-26,Phoenix Coyotes,1,Dallas Stars,0,"17,515",NaN,NaN,0
2010-12-26,Anaheim Ducks,1,Los Angeles Kings,4,"18,313",NaN,NaN,0
2010-12-26,Detroit Red Wings,4,Minnesota Wild,1,"19,227",NaN,NaN,0
2010-12-26,Toronto Maple Leafs,4,New Jersey Devils,1,"5,329",NaN,NaN,0
2010-12-26,Montreal Canadiens,1,New York Islanders,4,"3,136",NaN,NaN,0
2010-12-26,Pittsburgh Penguins,1,Ottawa Senators,3,"20,146",NaN,NaN,0
2010-12-26,Nashville Predators,0,St. Louis Blues,2,"19,150",NaN,NaN,0
2010-12-26,Edmonton Oilers,2,Vancouver Canucks,3,"18,860",NaN,NaN,0
2010-12-27,Minnesota Wild,3,Columbus Blue Jackets,4,"14,454",NaN,SO,0
2010-12-27,Buffalo Sabres,2,Calgary Flames,5,"19,289",NaN,NaN,0
2010-12-27,Detroit Red Wings,4,Colorado Avalanche,3,"18,007",NaN,OT,0
2010-12-27,Boston Bruins,3,Florida Panthers,2,"19,250",NaN,SO,0
2010-12-27,New York Islanders,2,New York Rangers,7,"18,200",NaN,NaN,0
2010-12-27,Los Angeles Kings,4,San Jose Sharks,0,"17,562",NaN,NaN,0
2010-12-28,Buffalo Sabres,4,Edmonton Oilers,2,"16,839",NaN,NaN,0
2010-12-28,Dallas Stars,4,Nashville Predators,2,"17,113",NaN,NaN,0
2010-12-28,Anaheim Ducks,3,Phoenix Coyotes,1,"14,032",NaN,NaN,0
2010-12-28,Atlanta Thrashers,3,Pittsburgh Penguins,6,"18,322",NaN,NaN,0
2010-12-28,Chicago Blackhawks,1,St. Louis Blues,3,"19,150",NaN,NaN,0
2010-12-28,Boston Bruins,4,Tampa Bay Lightning,3,"20,204",NaN,NaN,0
2010-12-28,Carolina Hurricanes,4,Toronto Maple Leafs,3,"19,309",NaN,NaN,0
2010-12-28,Philadelphia Flyers,2,Vancouver Canucks,6,"18,860",NaN,NaN,0
2010-12-28,Montreal Canadiens,0,Washington Capitals,3,"18,398",NaN,NaN,0
2010-12-29,Detroit Red Wings,7,Dallas Stars,3,"18,532",NaN,NaN,0
2010-12-29,San Jose Sharks,3,Minnesota Wild,5,"19,131",NaN,NaN,0
2010-12-29,New York Rangers,3,New Jersey Devils,1,"17,625",NaN,NaN,0
2010-12-29,Pittsburgh Penguins,1,New York Islanders,2,"14,345",NaN,SO,0
2010-12-29,Carolina Hurricanes,4,Ottawa Senators,0,"20,221",NaN,NaN,0
2010-12-29,Los Angeles Kings,3,Phoenix Coyotes,6,"15,153",NaN,NaN,0
2010-12-30,Boston Bruins,2,Atlanta Thrashers,3,"17,624",NaN,SO,0
2010-12-30,San Jose Sharks,5,Chicago Blackhawks,3,"22,112",NaN,NaN,0
2010-12-30,Colorado Avalanche,4,Edmonton Oilers,3,"16,839",NaN,SO,0
2010-12-30,Philadelphia Flyers,7,Los Angeles Kings,4,"18,118",NaN,NaN,0
2010-12-30,Montreal Canadiens,1,Tampa Bay Lightning,4,"20,191",NaN,NaN,0
2010-12-30,Columbus Blue Jackets,3,Toronto Maple Leafs,2,"19,148",NaN,NaN,0
2010-12-31,Philadelphia Flyers,2,Anaheim Ducks,5,"17,103",NaN,NaN,0
2010-12-31,Ottawa Senators,3,Columbus Blue Jackets,4,"17,652",NaN,OT,0
2010-12-31,Colorado Avalanche,2,Calgary Flames,3,"19,289",NaN,NaN,0
2010-12-31,Vancouver Canucks,4,Dallas Stars,1,"17,733",NaN,NaN,0
2010-12-31,New York Islanders,4,Detroit Red Wings,3,"20,066",NaN,OT,0
2010-12-31,Montreal Canadiens,3,Florida Panthers,2,"20,072",NaN,OT,0
2010-12-31,Nashville Predators,4,Minnesota Wild,1,"18,285",NaN,NaN,0
2010-12-31,Atlanta Thrashers,1,New Jersey Devils,3,"13,492",NaN,NaN,0
2010-12-31,Phoenix Coyotes,3,St. Louis Blues,4,"19,150",NaN,NaN,0
2011-01-01,Boston Bruins,6,Buffalo Sabres,7,"18,690",NaN,SO,0
2011-01-01,New Jersey Devils,3,Carolina Hurricanes,6,"16,107",NaN,NaN,0
2011-01-01,Calgary Flames,2,Edmonton Oilers,1,"16,839",NaN,NaN,0
2011-01-01,San Jose Sharks,1,Los Angeles Kings,0,"18,118",NaN,NaN,0
2011-01-01,Toronto Maple Leafs,5,Ottawa Senators,1,"20,027",NaN,NaN,0
2011-01-01,Washington Capitals,3,Pittsburgh Penguins,1,"68,111",NaN,NaN,0
2011-01-01,New York Rangers,1,Tampa Bay Lightning,2,"18,242",NaN,OT,0
2011-01-02,Chicago Blackhawks,1,Anaheim Ducks,2,"16,004",NaN,NaN,0
2011-01-02,Vancouver Canucks,2,Colorado Avalanche,1,"15,323",NaN,NaN,0
2011-01-02,Philadelphia Flyers,3,Detroit Red Wings,2,"20,066",NaN,NaN,0
2011-01-02,New York Rangers,0,Florida Panthers,3,"16,752",NaN,NaN,0
2011-01-02,Phoenix Coyotes,5,Minnesota Wild,6,"17,240",NaN,OT,0
2011-01-02,Atlanta Thrashers,4,Montreal Canadiens,3,"21,273",NaN,OT,0
2011-01-02,Columbus Blue Jackets,1,Nashville Predators,4,"14,593",NaN,NaN,0
2011-01-02,Dallas Stars,4,St. Louis Blues,2,"19,150",NaN,NaN,0
2011-01-03,Florida Panthers,4,Carolina Hurricanes,3,"16,637",NaN,OT,0
2011-01-03,New York Islanders,5,Calgary Flames,2,"19,289",NaN,NaN,0
2011-01-03,Chicago Blackhawks,4,Los Angeles Kings,3,"17,916",NaN,NaN,0
2011-01-03,Vancouver Canucks,4,San Jose Sharks,3,"17,562",NaN,NaN,0
2011-01-03,Boston Bruins,2,Toronto Maple Leafs,1,"19,052",NaN,NaN,0
2011-01-04,Buffalo Sabres,3,Colorado Avalanche,4,"12,548",NaN,OT,0
2011-01-04,Detroit Red Wings,5,Edmonton Oilers,3,"16,839",NaN,NaN,0
2011-01-04,Minnesota Wild,2,New Jersey Devils,1,"13,257",NaN,NaN,0
2011-01-04,Columbus Blue Jackets,2,Phoenix Coyotes,4,"8,222",NaN,NaN,0
2011-01-04,Tampa Bay Lightning,1,Washington Capitals,0,"18,398",NaN,OT,0
2011-01-05,Nashville Predators,4,Anaheim Ducks,1,"12,216",NaN,NaN,0
2011-01-05,Dallas Stars,4,Chicago Blackhawks,2,"21,245",NaN,NaN,0
2011-01-05,Atlanta Thrashers,3,Florida Panthers,2,"12,803",NaN,NaN,0
2011-01-05,Carolina Hurricanes,1,New York Rangers,2,"18,200",NaN,OT,0
2011-01-05,Tampa Bay Lightning,1,Pittsburgh Penguins,8,"18,261",NaN,NaN,0
2011-01-05,Calgary Flames,1,Vancouver Canucks,3,"18,860",NaN,NaN,0
2011-01-06,Minnesota Wild,3,Boston Bruins,1,"17,565",NaN,NaN,0
2011-01-06,Phoenix Coyotes,2,Colorado Avalanche,0,"12,308",NaN,NaN,0
2011-01-06,New York Islanders,1,Edmonton Oilers,2,"16,839",NaN,NaN,0
2011-01-06,Nashville Predators,5,Los Angeles Kings,2,"17,823",NaN,NaN,0
2011-01-06,Pittsburgh Penguins,1,Montreal Canadiens,2,"21,273",NaN,SO,0
2011-01-06,Philadelphia Flyers,4,New Jersey Devils,2,"15,098",NaN,NaN,0
2011-01-06,Buffalo Sabres,3,San Jose Sharks,0,"17,562",NaN,NaN,0
2011-01-06,St. Louis Blues,5,Toronto Maple Leafs,6,"19,283",NaN,SO,0
2011-01-07,Columbus Blue Jackets,0,Anaheim Ducks,6,"12,815",NaN,NaN,0
2011-01-07,Toronto Maple Leafs,9,Atlanta Thrashers,3,"14,592",NaN,NaN,0
2011-01-07,Detroit Red Wings,5,Calgary Flames,4,"19,289",NaN,SO,0
2011-01-07,Ottawa Senators,2,Chicago Blackhawks,3,"21,657",NaN,SO,0
2011-01-07,New York Rangers,3,Dallas Stars,2,"14,934",NaN,SO,0
2011-01-07,Carolina Hurricanes,5,Florida Panthers,3,"14,262",NaN,NaN,0
2011-01-07,Edmonton Oilers,1,Vancouver Canucks,6,"18,860",NaN,NaN,0
2011-01-08,New York Islanders,4,Colorado Avalanche,3,"15,171",NaN,OT,0
2011-01-08,Columbus Blue Jackets,4,Los Angeles Kings,6,"18,118",NaN,NaN,0
2011-01-08,Boston Bruins,2,Montreal Canadiens,3,"21,273",NaN,OT,0
2011-01-08,Tampa Bay Lightning,2,Ottawa Senators,1,"19,698",NaN,NaN,0
2011-01-08,New Jersey Devils,1,Philadelphia Flyers,2,"19,859",NaN,NaN,0
