game_date,visitor_team,visitor_goals,home_team,home_goals,attendance,game_lenght,game_decided,seasonality
2013-10-13,Phoenix Coyotes,5,Carolina Hurricanes,3,"15,384",NaN,NaN,0
2013-10-13,Los Angeles Kings,3,Florida Panthers,0,"12,810",NaN,NaN,0
2013-10-13,New Jersey Devils,0,Winnipeg Jets,3,"15,004",NaN,NaN,0
2013-10-14,Detroit Red Wings,3,Boston Bruins,2,"17,565",NaN,NaN,0
2013-10-14,Minnesota Wild,2,Buffalo Sabres,1,"18,111",NaN,NaN,0
2013-10-14,Edmonton Oilers,2,Washington Capitals,4,"18,506",NaN,NaN,0
2013-10-15,Chicago Blackhawks,3,Carolina Hurricanes,2,"16,263",NaN,SO,0
2013-10-15,Dallas Stars,2,Colorado Avalanche,3,"15,208",NaN,NaN,0
2013-10-15,Columbus Blue Jackets,1,Detroit Red Wings,2,"20,066",NaN,NaN,0
2013-10-15,Florida Panthers,3,Nashville Predators,4,"15,935",NaN,NaN,0
2013-10-15,Buffalo Sabres,4,New York Islanders,3,"10,512",NaN,SO,0
2013-10-15,Vancouver Canucks,3,Philadelphia Flyers,2,"19,588",NaN,NaN,0
2013-10-15,Ottawa Senators,4,Phoenix Coyotes,3,"10,594",NaN,OT,0
2013-10-15,Edmonton Oilers,2,Pittsburgh Penguins,3,"18,410",NaN,NaN,0
2013-10-15,San Jose Sharks,6,St. Louis Blues,2,"14,503",NaN,NaN,0
2013-10-15,Los Angeles Kings,1,Tampa Bay Lightning,5,"16,310",NaN,NaN,0
2013-10-15,Minnesota Wild,1,Toronto Maple Leafs,4,"19,283",NaN,NaN,0
2013-10-15,Montreal Canadiens,3,Winnipeg Jets,0,"15,004",NaN,NaN,0
2013-10-16,Calgary Flames,2,Anaheim Ducks,3,"14,051",NaN,NaN,0
2013-10-16,New York Rangers,2,Washington Capitals,0,"18,506",NaN,NaN,0
2013-10-17,Vancouver Canucks,3,Buffalo Sabres,0,"18,374",NaN,NaN,0
2013-10-17,St. Louis Blues,3,Chicago Blackhawks,2,"21,169",NaN,SO,0
2013-10-17,Detroit Red Wings,4,Colorado Avalanche,2,"18,101",NaN,NaN,0
2013-10-17,San Jose Sharks,3,Dallas Stars,4,"14,898",NaN,SO,0
2013-10-17,Boston Bruins,3,Florida Panthers,2,"14,440",NaN,NaN,0
2013-10-17,Columbus Blue Jackets,3,Montreal Canadiens,5,"21,273",NaN,NaN,0
2013-10-17,Los Angeles Kings,2,Nashville Predators,1,"16,416",NaN,SO,0
2013-10-17,Edmonton Oilers,2,New York Islanders,3,"10,608",NaN,NaN,0
2013-10-17,New Jersey Devils,2,Ottawa Senators,5,"18,867",NaN,NaN,0
2013-10-17,Pittsburgh Penguins,4,Philadelphia Flyers,1,"19,735",NaN,NaN,0
2013-10-17,Minnesota Wild,1,Tampa Bay Lightning,3,"16,454",NaN,NaN,0
2013-10-17,Carolina Hurricanes,3,Toronto Maple Leafs,2,"19,277",NaN,NaN,0
2013-10-18,Phoenix Coyotes,2,Anaheim Ducks,3,"13,206",NaN,SO,0
2013-10-18,St. Louis Blues,3,Winnipeg Jets,4,"15,004",NaN,SO,0
2013-10-19,Colorado Avalanche,4,Buffalo Sabres,2,"18,422",NaN,NaN,0
2013-10-19,Toronto Maple Leafs,1,Chicago Blackhawks,3,"21,801",NaN,NaN,0
2013-10-19,Minnesota Wild,1,Florida Panthers,2,"13,081",NaN,SO,0
2013-10-19,Dallas Stars,2,Los Angeles Kings,5,"18,118",NaN,NaN,0
2013-10-19,Nashville Predators,2,Montreal Canadiens,1,"21,273",NaN,NaN,0
2013-10-19,New York Rangers,0,New Jersey Devils,4,"16,592",NaN,NaN,0
2013-10-19,Carolina Hurricanes,4,New York Islanders,3,"13,008",NaN,NaN,0
2013-10-19,Edmonton Oilers,3,Ottawa Senators,1,"18,623",NaN,NaN,0
2013-10-19,Detroit Red Wings,2,Phoenix Coyotes,5,"14,624",NaN,NaN,0
2013-10-19,Vancouver Canucks,3,Pittsburgh Penguins,4,"18,657",NaN,SO,0
2013-10-19,Calgary Flames,3,San Jose Sharks,6,"17,562",NaN,NaN,0
2013-10-19,Boston Bruins,5,Tampa Bay Lightning,0,"18,512",NaN,NaN,0
2013-10-19,Columbus Blue Jackets,1,Washington Capitals,4,"18,506",NaN,NaN,0
2013-10-20,Dallas Stars,3,Anaheim Ducks,6,"14,531",NaN,NaN,0
2013-10-20,Vancouver Canucks,1,Columbus Blue Jackets,3,"14,168",NaN,NaN,0
2013-10-20,Nashville Predators,3,Winnipeg Jets,1,"15,004",NaN,NaN,0
2013-10-21,San Jose Sharks,1,Detroit Red Wings,0,"20,066",NaN,SO,0
2013-10-21,Calgary Flames,3,Los Angeles Kings,2,"18,118",NaN,NaN,0
2013-10-21,Colorado Avalanche,1,Pittsburgh Penguins,0,"18,606",NaN,NaN,0
2013-10-22,New Jersey Devils,1,Columbus Blue Jackets,4,"14,357",NaN,NaN,0
2013-10-22,Chicago Blackhawks,3,Florida Panthers,2,"15,779",NaN,SO,0
2013-10-22,Nashville Predators,0,Minnesota Wild,2,"17,651",NaN,NaN,0
2013-10-22,Edmonton Oilers,4,Montreal Canadiens,3,"21,273",NaN,NaN,0
2013-10-22,Vancouver Canucks,5,New York Islanders,4,"11,922",NaN,OT,0
2013-10-22,Calgary Flames,2,Phoenix Coyotes,4,"10,141",NaN,NaN,0
2013-10-22,Anaheim Ducks,2,Toronto Maple Leafs,4,"19,408",NaN,NaN,0
2013-10-22,Washington Capitals,5,Winnipeg Jets,4,"15,004",NaN,SO,0
2013-10-23,Boston Bruins,5,Buffalo Sabres,2,"17,645",NaN,NaN,0
2013-10-23,Ottawa Senators,6,Detroit Red Wings,1,"20,066",NaN,NaN,0
2013-10-24,San Jose Sharks,1,Boston Bruins,2,"17,565",NaN,NaN,0
2013-10-24,Calgary Flames,1,Dallas Stars,5,"13,122",NaN,NaN,0
2013-10-24,Washington Capitals,4,Edmonton Oilers,1,"16,839",NaN,NaN,0
2013-10-24,Phoenix Coyotes,4,Los Angeles Kings,7,"18,118",NaN,NaN,0
2013-10-24,Carolina Hurricanes,1,Minnesota Wild,3,"17,668",NaN,NaN,0
2013-10-24,Anaheim Ducks,1,Montreal Canadiens,4,"21,273",NaN,NaN,0
2013-10-24,Vancouver Canucks,3,New Jersey Devils,2,"13,203",NaN,SO,0
2013-10-24,Winnipeg Jets,2,Nashville Predators,3,"16,075",NaN,OT,0
2013-10-24,New York Rangers,1,Philadelphia Flyers,2,"19,768",NaN,NaN,0
2013-10-24,Chicago Blackhawks,5,Tampa Bay Lightning,6,"18,820",NaN,OT,0
2013-10-25,Toronto Maple Leafs,2,Columbus Blue Jackets,5,"13,930",NaN,NaN,0
2013-10-25,Carolina Hurricanes,2,Colorado Avalanche,4,"16,177",NaN,NaN,0
2013-10-25,Buffalo Sabres,3,Florida Panthers,1,"12,984",NaN,NaN,0
2013-10-25,Anaheim Ducks,2,Ottawa Senators,1,"17,590",NaN,NaN,0
2013-10-25,New York Islanders,4,Pittsburgh Penguins,3,"18,664",NaN,NaN,0
2013-10-25,Vancouver Canucks,3,St. Louis Blues,2,"17,604",NaN,OT,0
2013-10-26,New Jersey Devils,4,Boston Bruins,3,"17,565",NaN,NaN,0
2013-10-26,Washington Capitals,2,Calgary Flames,5,"19,289",NaN,NaN,0
2013-10-26,Minnesota Wild,5,Chicago Blackhawks,3,"21,521",NaN,NaN,0
2013-10-26,Winnipeg Jets,2,Dallas Stars,1,"13,875",NaN,SO,0
2013-10-26,New York Rangers,3,Detroit Red Wings,2,"20,066",NaN,OT,0
2013-10-26,San Jose Sharks,2,Montreal Canadiens,0,"21,273",NaN,NaN,0
2013-10-26,St. Louis Blues,6,Nashville Predators,1,"16,681",NaN,NaN,0
2013-10-26,Philadelphia Flyers,5,New York Islanders,2,"13,620",NaN,NaN,0
2013-10-26,Edmonton Oilers,4,Phoenix Coyotes,5,"11,684",NaN,NaN,0
2013-10-26,Buffalo Sabres,2,Tampa Bay Lightning,3,"18,088",NaN,NaN,0
2013-10-26,Pittsburgh Penguins,1,Toronto Maple Leafs,4,"19,539",NaN,NaN,0
2013-10-27,Anaheim Ducks,4,Columbus Blue Jackets,3,"10,542",NaN,NaN,0
2013-10-27,Winnipeg Jets,2,Colorado Avalanche,3,"13,927",NaN,NaN,0
2013-10-27,Tampa Bay Lightning,4,Florida Panthers,3,"12,336",NaN,SO,0
2013-10-27,Edmonton Oilers,1,Los Angeles Kings,2,"18,118",NaN,SO,0
2013-10-27,San Jose Sharks,5,Ottawa Senators,2,"17,145",NaN,NaN,0
2013-10-28,Dallas Stars,4,Buffalo Sabres,3,"18,295",NaN,NaN,0
2013-10-28,Pittsburgh Penguins,3,Carolina Hurricanes,1,"15,042",NaN,NaN,0
2013-10-28,Chicago Blackhawks,5,Minnesota Wild,1,"18,685",NaN,NaN,0
2013-10-28,Montreal Canadiens,2,New York Rangers,0,"18,006",NaN,NaN,0
2013-10-28,Washington Capitals,2,Vancouver Canucks,3,"18,910",NaN,NaN,0
2013-10-29,Ottawa Senators,5,Chicago Blackhawks,6,"21,123",NaN,NaN,0
2013-10-29,Toronto Maple Leafs,4,Edmonton Oilers,0,"16,839",NaN,NaN,0
2013-10-29,Dallas Stars,1,Montreal Canadiens,2,"21,273",NaN,NaN,0
2013-10-29,Tampa Bay Lightning,1,New Jersey Devils,2,"13,501",NaN,NaN,0
2013-10-29,New York Rangers,3,New York Islanders,2,"16,170",NaN,NaN,0
2013-10-29,Anaheim Ducks,3,Philadelphia Flyers,2,"19,615",NaN,NaN,0
2013-10-29,Los Angeles Kings,1,Phoenix Coyotes,3,"10,452",NaN,NaN,0
2013-10-29,Winnipeg Jets,2,St. Louis Blues,3,"15,287",NaN,NaN,0
2013-10-30,Toronto Maple Leafs,4,Calgary Flames,2,"19,289",NaN,NaN,0
2013-10-30,San Jose Sharks,3,Los Angeles Kings,4,"18,118",NaN,OT,0
2013-10-30,Boston Bruins,2,Pittsburgh Penguins,3,"18,627",NaN,NaN,0
2013-10-30,Detroit Red Wings,2,Vancouver Canucks,1,"18,910",NaN,NaN,0
2013-10-31,Anaheim Ducks,2,Boston Bruins,3,"17,565",NaN,SO,0
2013-10-31,Buffalo Sabres,0,New York Rangers,2,"18,006",NaN,NaN,0
2013-10-31,Nashville Predators,4,Phoenix Coyotes,5,"7,401",NaN,SO,0
2013-11-01,Tampa Bay Lightning,3,Carolina Hurricanes,0,"14,828",NaN,NaN,0
2013-11-01,Detroit Red Wings,4,Calgary Flames,3,"19,289",NaN,NaN,0
2013-11-01,Colorado Avalanche,3,Dallas Stars,2,"15,223",NaN,OT,0
2013-11-01,St. Louis Blues,4,Florida Panthers,0,"12,922",NaN,NaN,0
2013-11-01,Montreal Canadiens,3,Minnesota Wild,4,"18,207",NaN,NaN,0
2013-11-01,New York Islanders,5,Ottawa Senators,4,"15,589",NaN,SO,0
2013-11-01,Washington Capitals,7,Philadelphia Flyers,0,"19,702",NaN,NaN,0
2013-11-01,Columbus Blue Jackets,2,Pittsburgh Penguins,4,"18,620",NaN,NaN,0
2013-11-02,Anaheim Ducks,6,Buffalo Sabres,3,"19,070",NaN,NaN,0
2013-11-02,Pittsburgh Penguins,3,Columbus Blue Jackets,0,"18,634",NaN,NaN,0
2013-11-02,Montreal Canadiens,1,Colorado Avalanche,4,"18,152",NaN,NaN,0
2013-11-02,Detroit Red Wings,5,Edmonton Oilers,0,"16,839",NaN,NaN,0
2013-11-02,Nashville Predators,4,Los Angeles Kings,3,"18,118",NaN,NaN,0
2013-11-02,Philadelphia Flyers,1,New Jersey Devils,0,"13,705",NaN,NaN,0
2013-11-02,Boston Bruins,1,New York Islanders,3,"14,018",NaN,NaN,0
2013-11-02,Carolina Hurricanes,1,New York Rangers,5,"18,006",NaN,NaN,0
2013-11-02,Phoenix Coyotes,3,San Jose Sharks,2,"17,562",NaN,SO,0
2013-11-02,St. Louis Blues,2,Tampa Bay Lightning,4,"18,885",NaN,NaN,0
2013-11-02,Toronto Maple Leafs,0,Vancouver Canucks,4,"18,910",NaN,NaN,0
2013-11-02,Chicago Blackhawks,5,Winnipeg Jets,1,"15,004",NaN,NaN,0
2013-11-02,Florida Panthers,2,Washington Capitals,3,"18,506",NaN,SO,0
2013-11-03,Calgary Flames,3,Chicago Blackhawks,2,"21,229",NaN,OT,0
2013-11-03,New Jersey Devils,0,Minnesota Wild,4,"17,571",NaN,NaN,0
2013-11-03,Dallas Stars,4,Ottawa Senators,3,"18,106",NaN,SO,0
2013-11-04,Anaheim Ducks,2,New York Rangers,1,"18,006",NaN,NaN,0
2013-11-04,Detroit Red Wings,2,Winnipeg Jets,4,"15,004",NaN,NaN,0
2013-11-05,Dallas Stars,3,Boston Bruins,2,"17,565",NaN,SO,0
2013-11-05,Philadelphia Flyers,1,Carolina Hurricanes,2,"15,519",NaN,OT,0
2013-11-05,Ottawa Senators,4,Columbus Blue Jackets,1,"13,122",NaN,NaN,0
2013-11-05,Edmonton Oilers,4,Florida Panthers,3,"12,035",NaN,OT,0
2013-11-05,Calgary Flames,1,Minnesota Wild,5,"17,708",NaN,NaN,0
2013-11-05,St. Louis Blues,3,Montreal Canadiens,2,"21,273",NaN,SO,0
2013-11-05,Vancouver Canucks,2,Phoenix Coyotes,3,"13,459",NaN,SO,0
2013-11-05,Buffalo Sabres,5,San Jose Sharks,4,"17,562",NaN,SO,0
2013-11-05,New York Islanders,2,Washington Capitals,6,"18,506",NaN,NaN,0
2013-11-06,Phoenix Coyotes,2,Anaheim Ducks,5,"14,045",NaN,NaN,0
2013-11-06,Winnipeg Jets,1,Chicago Blackhawks,4,"21,122",NaN,NaN,0
2013-11-06,Nashville Predators,6,Colorado Avalanche,4,"14,043",NaN,NaN,0
2013-11-06,Pittsburgh Penguins,1,New York Rangers,5,"18,006",NaN,NaN,0
2013-11-07,Florida Panthers,1,Boston Bruins,4,"17,565",NaN,NaN,0
2013-11-07,New York Islanders,0,Carolina Hurricanes,1,"11,541",NaN,NaN,0
2013-11-07,New York Rangers,4,Columbus Blue Jackets,2,"11,746",NaN,NaN,0
2013-11-07,Dallas Stars,4,Detroit Red Wings,3,"20,066",NaN,OT,0
2013-11-07,Buffalo Sabres,0,Los Angeles Kings,2,"18,118",NaN,NaN,0
2013-11-07,Montreal Canadiens,1,Ottawa Senators,4,"19,292",NaN,NaN,0
2013-11-07,New Jersey Devils,3,Philadelphia Flyers,0,"19,604",NaN,NaN,0
2013-11-07,Vancouver Canucks,4,San Jose Sharks,2,"17,562",NaN,NaN,0
2013-11-07,Calgary Flames,2,St. Louis Blues,3,"14,877",NaN,NaN,0
2013-11-07,Edmonton Oilers,2,Tampa Bay Lightning,4,"18,695",NaN,NaN,0
2013-11-07,Minnesota Wild,2,Washington Capitals,3,"18,506",NaN,SO,0
2013-11-08,Buffalo Sabres,2,Anaheim Ducks,6,"15,577",NaN,NaN,0
2013-11-08,Calgary Flames,2,Colorado Avalanche,4,"17,620",NaN,NaN,0
2013-11-08,New Jersey Devils,1,Toronto Maple Leafs,2,"19,377",NaN,SO,0
2013-11-08,Nashville Predators,0,Winnipeg Jets,5,"15,004",NaN,NaN,0
2013-11-09,Toronto Maple Leafs,1,Boston Bruins,3,"17,565",NaN,NaN,0
2013-11-09,Minnesota Wild,3,Carolina Hurricanes,2,"14,704",NaN,SO,0
2013-11-09,New York Islanders,2,Columbus Blue Jackets,5,"13,949",NaN,NaN,0
2013-11-09,Chicago Blackhawks,5,Dallas Stars,2,"17,167",NaN,NaN,0
2013-11-09,Tampa Bay Lightning,3,Detroit Red Wings,2,"20,066",NaN,OT,0
2013-11-09,Vancouver Canucks,1,Los Angeles Kings,5,"18,118",NaN,NaN,0
2013-11-09,Florida Panthers,2,Ottawa Senators,3,"16,244",NaN,NaN,0
2013-11-09,Edmonton Oilers,2,Philadelphia Flyers,4,"19,725",NaN,NaN,0
2013-11-09,Washington Capitals,3,Phoenix Coyotes,4,"16,106",NaN,SO,0
2013-11-09,Pittsburgh Penguins,1,St. Louis Blues,2,"18,685",NaN,NaN,0
2013-11-10,Vancouver Canucks,1,Anaheim Ducks,3,"17,174",NaN,NaN,0
2013-11-10,Edmonton Oilers,4,Chicago Blackhawks,5,"21,185",NaN,NaN,0
2013-11-10,Washington Capitals,1,Colorado Avalanche,4,"17,625",NaN,NaN,0
2013-11-10,New York Islanders,2,Montreal Canadiens,4,"21,273",NaN,NaN,0
2013-11-10,Nashville Predators,0,New Jersey Devils,5,"12,964",NaN,NaN,0
2013-11-10,Florida Panthers,3,New York Rangers,4,"18,006",NaN,NaN,0
2013-11-10,San Jose Sharks,4,Winnipeg Jets,5,"15,004",NaN,SO,0
2013-11-11,Tampa Bay Lightning,0,Boston Bruins,3,"17,565",NaN,NaN,0
2013-11-12,Los Angeles Kings,2,Buffalo Sabres,3,"18,281",NaN,SO,0
2013-11-12,Colorado Avalanche,1,Carolina Hurricanes,2,"13,278",NaN,NaN,0
2013-11-12,San Jose Sharks,3,Calgary Flames,2,"19,289",NaN,OT,0
2013-11-12,Winnipeg Jets,3,Detroit Red Wings,2,"20,066",NaN,SO,0
2013-11-12,Anaheim Ducks,2,Florida Panthers,3,"13,354",NaN,NaN,0
2013-11-12,Tampa Bay Lightning,2,Montreal Canadiens,1,"21,273",NaN,SO,0
2013-11-12,Nashville Predators,1,New York Islanders,3,"12,108",NaN,NaN,0
2013-11-12,New Jersey Devils,3,New York Rangers,2,"18,006",NaN,NaN,0
2013-11-12,Philadelphia Flyers,5,Ottawa Senators,0,"16,398",NaN,NaN,0
2013-11-12,Phoenix Coyotes,3,St. Louis Blues,2,"15,678",NaN,OT,0
2013-11-12,Columbus Blue Jackets,3,Washington Capitals,4,"18,506",NaN,OT,0
2013-11-13,Dallas Stars,3,Edmonton Oilers,0,"16,839",NaN,NaN,0
2013-11-13,Toronto Maple Leafs,1,Minnesota Wild,2,"17,897",NaN,SO,0
2013-11-13,Philadelphia Flyers,2,Pittsburgh Penguins,1,"18,656",NaN,NaN,0
2013-11-14,Columbus Blue Jackets,2,Boston Bruins,3,"17,565",NaN,OT,0
2013-11-14,Dallas Stars,7,Calgary Flames,3,"19,289",NaN,NaN,0
2013-11-14,Phoenix Coyotes,4,Chicago Blackhawks,5,"21,762",NaN,SO,0
2013-11-14,Los Angeles Kings,3,New York Islanders,2,"13,922",NaN,NaN,0
2013-11-14,Colorado Avalanche,3,St. Louis Blues,7,"14,190",NaN,NaN,0
2013-11-14,Anaheim Ducks,1,Tampa Bay Lightning,5,"17,763",NaN,NaN,0
2013-11-14,San Jose Sharks,2,Vancouver Canucks,1,"18,910",NaN,OT,0
2013-11-15,Toronto Maple Leafs,1,Buffalo Sabres,3,"19,070",NaN,NaN,0
2013-11-15,Anaheim Ducks,2,Carolina Hurricanes,3,"14,802",NaN,SO,0
2013-11-15,Montreal Canadiens,3,Columbus Blue Jackets,2,"11,562",NaN,SO,0
2013-11-15,Washington Capitals,4,Detroit Red Wings,3,"20,066",NaN,SO,0
2013-11-15,San Jose Sharks,3,Edmonton Oilers,1,"16,839",NaN,NaN,0
2013-11-15,Florida Panthers,2,Minnesota Wild,3,"18,102",NaN,NaN,0
2013-11-15,Los Angeles Kings,2,New Jersey Devils,0,"12,168",NaN,NaN,0
2013-11-15,Boston Bruins,2,Ottawa Senators,4,"19,538",NaN,NaN,0
2013-11-15,Nashville Predators,1,Pittsburgh Penguins,4,"18,606",NaN,NaN,0
2013-11-15,Philadelphia Flyers,2,Winnipeg Jets,3,"15,004",NaN,SO,0
2013-11-16,Edmonton Oilers,4,Calgary Flames,2,"19,289",NaN,NaN,0
2013-11-16,Florida Panthers,4,Colorado Avalanche,1,"17,321",NaN,NaN,0
2013-11-16,New York Rangers,1,Montreal Canadiens,0,"21,273",NaN,NaN,0
2013-11-16,Pittsburgh Penguins,1,New Jersey Devils,4,"14,205",NaN,NaN,0
2013-11-16,Chicago Blackhawks,2,Nashville Predators,7,"17,113",NaN,NaN,0
2013-11-16,Detroit Red Wings,4,New York Islanders,5,"15,619",NaN,SO,0
2013-11-16,Tampa Bay Lightning,3,Phoenix Coyotes,6,"12,562",NaN,NaN,0
2013-11-16,Carolina Hurricanes,2,St. Louis Blues,4,"17,936",NaN,NaN,0
2013-11-16,Buffalo Sabres,2,Toronto Maple Leafs,4,"19,447",NaN,NaN,0
2013-11-17,San Jose Sharks,1,Chicago Blackhawks,5,"21,434",NaN,NaN,0
2013-11-17,Winnipeg Jets,1,Minnesota Wild,2,"18,283",NaN,NaN,0
2013-11-17,Los Angeles Kings,1,New York Rangers,0,"18,006",NaN,NaN,0
2013-11-17,Columbus Blue Jackets,4,Ottawa Senators,1,"15,535",NaN,NaN,0
2013-11-17,Dallas Stars,2,Vancouver Canucks,1,"18,910",NaN,NaN,0
2013-11-17,St. Louis Blues,1,Washington Capitals,4,"18,506",NaN,NaN,0
