game_date,visitor_team,visitor_goals,home_team,home_goals,attendance,game_lenght,game_decided,seasonality
2009-10-24,San Jose Sharks,4,Atlanta Thrashers,3,"14,945",NaN,NaN,0
2009-10-24,Edmonton Oilers,2,Calgary Flames,5,"19,289",NaN,NaN,0
2009-10-24,Nashville Predators,0,Chicago Blackhawks,2,"20,272",NaN,NaN,0
2009-10-24,Detroit Red Wings,1,Colorado Avalanche,3,"17,690",NaN,NaN,0
2009-10-24,Carolina Hurricanes,2,Minnesota Wild,3,"18,145",NaN,OT,0
2009-10-24,New York Rangers,4,Montreal Canadiens,5,"21,273",NaN,OT,0
2009-10-24,Washington Capitals,3,New York Islanders,2,"11,541",NaN,OT,0
2009-10-24,Boston Bruins,4,Ottawa Senators,3,"20,154",NaN,SO,0
2009-10-24,Florida Panthers,1,Philadelphia Flyers,5,"19,007",NaN,NaN,0
2009-10-24,Los Angeles Kings,5,Phoenix Coyotes,3,"7,968",NaN,NaN,0
2009-10-24,New Jersey Devils,4,Pittsburgh Penguins,1,"17,132",NaN,NaN,0
2009-10-24,Dallas Stars,4,St. Louis Blues,1,"19,150",NaN,NaN,0
2009-10-24,Buffalo Sabres,3,Tampa Bay Lightning,2,"15,804",NaN,SO,0
2009-10-24,Toronto Maple Leafs,1,Vancouver Canucks,3,"18,810",NaN,NaN,0
2009-10-25,Columbus Blue Jackets,2,Los Angeles Kings,6,"15,820",NaN,NaN,0
2009-10-25,San Jose Sharks,4,Philadelphia Flyers,1,"19,126",NaN,NaN,0
2009-10-25,Edmonton Oilers,0,Vancouver Canucks,2,"18,810",NaN,NaN,0
2009-10-26,Toronto Maple Leafs,6,Anaheim Ducks,3,"14,291",NaN,NaN,0
2009-10-26,Minnesota Wild,1,Chicago Blackhawks,3,"20,046",NaN,NaN,0
2009-10-26,New York Islanders,2,Montreal Canadiens,3,"21,273",NaN,OT,0
2009-10-26,Phoenix Coyotes,2,New York Rangers,5,"18,200",NaN,NaN,0
2009-10-27,Colorado Avalanche,3,Edmonton Oilers,0,"16,839",NaN,NaN,0
2009-10-27,Detroit Red Wings,5,Vancouver Canucks,4,"18,810",NaN,NaN,0
2009-10-27,Philadelphia Flyers,2,Washington Capitals,4,"18,277",NaN,NaN,0
2009-10-28,St. Louis Blues,5,Carolina Hurricanes,2,"15,549",NaN,NaN,0
2009-10-28,Phoenix Coyotes,4,Columbus Blue Jackets,1,"13,184",NaN,NaN,0
2009-10-28,Colorado Avalanche,3,Calgary Flames,2,"19,289",NaN,NaN,0
2009-10-28,Toronto Maple Leafs,3,Dallas Stars,4,"16,302",NaN,OT,0
2009-10-28,Ottawa Senators,4,Florida Panthers,3,"12,596",NaN,NaN,0
2009-10-28,Nashville Predators,4,Minnesota Wild,3,"18,199",NaN,NaN,0
2009-10-28,Buffalo Sabres,4,New Jersey Devils,1,"14,182",NaN,NaN,0
2009-10-28,New York Rangers,1,New York Islanders,3,"15,213",NaN,NaN,0
2009-10-28,Montreal Canadiens,1,Pittsburgh Penguins,6,"16,965",NaN,NaN,0
2009-10-28,Los Angeles Kings,1,San Jose Sharks,2,"17,562",NaN,SO,0
2009-10-29,Washington Capitals,4,Atlanta Thrashers,3,"12,893",NaN,NaN,0
2009-10-29,New Jersey Devils,2,Boston Bruins,1,"17,565",NaN,NaN,0
2009-10-29,Detroit Red Wings,5,Edmonton Oilers,6,"16,839",NaN,SO,0
2009-10-29,Vancouver Canucks,2,Los Angeles Kings,1,"16,838",NaN,SO,0
2009-10-29,Chicago Blackhawks,0,Nashville Predators,2,"13,585",NaN,NaN,0
2009-10-29,Phoenix Coyotes,2,St. Louis Blues,0,"18,087",NaN,NaN,0
2009-10-29,Ottawa Senators,2,Tampa Bay Lightning,5,"13,213",NaN,NaN,0
2009-10-30,Vancouver Canucks,2,Anaheim Ducks,7,"14,756",NaN,NaN,0
2009-10-30,Toronto Maple Leafs,2,Buffalo Sabres,3,"18,300",NaN,OT,0
2009-10-30,Pittsburgh Penguins,4,Columbus Blue Jackets,3,"19,136",NaN,SO,0
2009-10-30,Montreal Canadiens,2,Chicago Blackhawks,3,"20,807",NaN,NaN,0
2009-10-30,Florida Panthers,6,Dallas Stars,5,"16,824",NaN,SO,0
2009-10-30,New York Rangers,2,Minnesota Wild,3,"18,106",NaN,NaN,0
2009-10-30,Colorado Avalanche,1,San Jose Sharks,3,"17,562",NaN,NaN,0
2009-10-30,New York Islanders,4,Washington Capitals,3,"18,277",NaN,OT,0
2009-10-31,Edmonton Oilers,0,Boston Bruins,2,"17,565",NaN,NaN,0
2009-10-31,Detroit Red Wings,3,Calgary Flames,1,"19,289",NaN,NaN,0
2009-10-31,Toronto Maple Leafs,4,Montreal Canadiens,5,"21,273",NaN,SO,0
2009-10-31,Dallas Stars,2,Nashville Predators,4,"12,520",NaN,NaN,0
2009-10-31,Buffalo Sabres,0,New York Islanders,5,"8,889",NaN,NaN,0
2009-10-31,Atlanta Thrashers,3,Ottawa Senators,1,"17,297",NaN,NaN,0
2009-10-31,Carolina Hurricanes,1,Philadelphia Flyers,6,"19,076",NaN,NaN,0
2009-10-31,Anaheim Ducks,2,Phoenix Coyotes,3,"6,495",NaN,SO,0
2009-10-31,Minnesota Wild,2,Pittsburgh Penguins,1,"16,960",NaN,NaN,0
2009-10-31,Florida Panthers,4,St. Louis Blues,0,"17,943",NaN,NaN,0
2009-10-31,New Jersey Devils,2,Tampa Bay Lightning,1,"12,154",NaN,SO,0
2009-11-01,San Jose Sharks,5,Carolina Hurricanes,1,"15,089",NaN,NaN,0
2009-11-01,Boston Bruins,0,New York Rangers,1,"18,200",NaN,NaN,0
2009-11-01,Colorado Avalanche,0,Vancouver Canucks,3,"18,810",NaN,NaN,0
2009-11-01,Columbus Blue Jackets,5,Washington Capitals,4,"18,277",NaN,OT,0
2009-11-02,Edmonton Oilers,1,New York Islanders,3,"10,846",NaN,NaN,0
2009-11-02,Tampa Bay Lightning,2,Philadelphia Flyers,6,"18,667",NaN,NaN,0
2009-11-02,Los Angeles Kings,5,Phoenix Coyotes,3,"5,855",NaN,NaN,0
2009-11-03,Pittsburgh Penguins,4,Anaheim Ducks,3,"16,128",NaN,NaN,0
2009-11-03,Boston Bruins,0,Detroit Red Wings,2,"19,167",NaN,NaN,0
2009-11-03,Atlanta Thrashers,5,Montreal Canadiens,4,"21,273",NaN,NaN,0
2009-11-03,Tampa Bay Lightning,2,Toronto Maple Leafs,1,"19,301",NaN,OT,0
2009-11-03,New York Rangers,1,Vancouver Canucks,4,"18,810",NaN,NaN,0
2009-11-04,New York Islanders,0,Buffalo Sabres,3,"17,626",NaN,NaN,0
2009-11-04,San Jose Sharks,3,Columbus Blue Jackets,2,"13,401",NaN,SO,0
2009-11-04,Phoenix Coyotes,1,Colorado Avalanche,4,"11,012",NaN,NaN,0
2009-11-04,Calgary Flames,3,Dallas Stars,2,"16,369",NaN,OT,0
2009-11-04,Carolina Hurricanes,0,Florida Panthers,3,"12,424",NaN,NaN,0
2009-11-04,Washington Capitals,2,New Jersey Devils,3,"13,498",NaN,NaN,0
2009-11-05,Nashville Predators,0,Anaheim Ducks,4,"14,298",NaN,NaN,0
2009-11-05,Columbus Blue Jackets,4,Atlanta Thrashers,3,"10,878",NaN,NaN,0
2009-11-05,Montreal Canadiens,2,Boston Bruins,1,"17,565",NaN,SO,0
2009-11-05,San Jose Sharks,1,Detroit Red Wings,2,"19,558",NaN,SO,0
2009-11-05,New York Rangers,4,Edmonton Oilers,2,"16,839",NaN,NaN,0
2009-11-05,Pittsburgh Penguins,2,Los Angeles Kings,5,"18,118",NaN,NaN,0
2009-11-05,Vancouver Canucks,5,Minnesota Wild,2,"18,105",NaN,NaN,0
2009-11-05,Tampa Bay Lightning,2,Ottawa Senators,3,"17,511",NaN,OT,0
2009-11-05,Chicago Blackhawks,1,Phoenix Coyotes,3,"10,362",NaN,NaN,0
2009-11-05,Calgary Flames,2,St. Louis Blues,1,"17,559",NaN,OT,0
2009-11-06,Philadelphia Flyers,5,Buffalo Sabres,2,"18,525",NaN,NaN,0
2009-11-06,Toronto Maple Leafs,3,Carolina Hurricanes,2,"14,164",NaN,NaN,0
2009-11-06,Chicago Blackhawks,3,Colorado Avalanche,4,"15,616",NaN,SO,0
2009-11-06,Vancouver Canucks,1,Dallas Stars,2,"17,235",NaN,NaN,0
2009-11-06,Washington Capitals,4,Florida Panthers,1,"15,877",NaN,NaN,0
2009-11-06,New York Islanders,1,New Jersey Devils,2,"14,109",NaN,NaN,0
2009-11-07,Phoenix Coyotes,3,Anaheim Ducks,4,"15,269",NaN,NaN,0
2009-11-07,Buffalo Sabres,2,Boston Bruins,4,"17,565",NaN,NaN,0
2009-11-07,Carolina Hurricanes,2,Columbus Blue Jackets,3,"14,850",NaN,NaN,0
2009-11-07,New York Rangers,1,Calgary Flames,3,"19,289",NaN,NaN,0
2009-11-07,Nashville Predators,3,Los Angeles Kings,1,"15,237",NaN,NaN,0
2009-11-07,Dallas Stars,2,Minnesota Wild,3,"18,558",NaN,NaN,0
2009-11-07,Tampa Bay Lightning,3,Montreal Canadiens,1,"21,273",NaN,NaN,0
2009-11-07,Atlanta Thrashers,3,New York Islanders,6,"14,119",NaN,NaN,0
2009-11-07,New Jersey Devils,3,Ottawa Senators,2,"18,781",NaN,NaN,0
2009-11-07,St. Louis Blues,1,Philadelphia Flyers,2,"19,542",NaN,SO,0
2009-11-07,Pittsburgh Penguins,0,San Jose Sharks,5,"17,562",NaN,NaN,0
2009-11-07,Detroit Red Wings,1,Toronto Maple Leafs,5,"19,303",NaN,NaN,0
2009-11-07,Florida Panthers,4,Washington Capitals,7,"18,277",NaN,NaN,0
2009-11-08,St. Louis Blues,2,Atlanta Thrashers,3,"10,904",NaN,SO,0
2009-11-08,Edmonton Oilers,5,Colorado Avalanche,3,"12,118",NaN,NaN,0
2009-11-09,Los Angeles Kings,1,Chicago Blackhawks,4,"20,293",NaN,NaN,0
2009-11-10,Pittsburgh Penguins,0,Boston Bruins,3,"17,565",NaN,NaN,0
2009-11-10,Calgary Flames,1,Montreal Canadiens,0,"21,273",NaN,NaN,0
2009-11-10,Edmonton Oilers,3,Ottawa Senators,4,"17,977",NaN,SO,0
2009-11-10,Nashville Predators,3,San Jose Sharks,4,"17,562",NaN,NaN,0
2009-11-10,Vancouver Canucks,1,St. Louis Blues,6,"17,175",NaN,NaN,0
2009-11-10,Minnesota Wild,5,Toronto Maple Leafs,2,"19,063",NaN,NaN,0
2009-11-11,Edmonton Oilers,1,Buffalo Sabres,3,"17,797",NaN,NaN,0
2009-11-11,Los Angeles Kings,5,Carolina Hurricanes,2,"13,510",NaN,NaN,0
2009-11-11,Detroit Red Wings,9,Columbus Blue Jackets,1,"15,304",NaN,NaN,0
2009-11-11,Colorado Avalanche,2,Chicago Blackhawks,3,"20,879",NaN,SO,0
2009-11-11,Anaheim Ducks,1,New Jersey Devils,3,"14,123",NaN,NaN,0
2009-11-11,New York Islanders,4,Washington Capitals,5,"18,277",NaN,SO,0
2009-11-12,Florida Panthers,1,Boston Bruins,0,"17,074",NaN,SO,0
2009-11-12,Vancouver Canucks,1,Detroit Red Wings,3,"20,066",NaN,NaN,0
2009-11-12,Atlanta Thrashers,5,New York Rangers,3,"18,200",NaN,NaN,0
2009-11-12,Ottawa Senators,1,Philadelphia Flyers,5,"19,321",NaN,NaN,0
2009-11-12,Montreal Canadiens,4,Phoenix Coyotes,2,"10,064",NaN,NaN,0
2009-11-12,New Jersey Devils,4,Pittsburgh Penguins,1,"17,005",NaN,NaN,0
2009-11-12,Dallas Stars,3,San Jose Sharks,2,"17,562",NaN,SO,0
2009-11-12,Nashville Predators,3,St. Louis Blues,1,"19,150",NaN,NaN,0
2009-11-12,Minnesota Wild,3,Tampa Bay Lightning,4,"14,530",NaN,SO,0
2009-11-13,Los Angeles Kings,0,Atlanta Thrashers,7,"15,638",NaN,NaN,0
2009-11-13,Calgary Flames,1,Buffalo Sabres,2,"18,690",NaN,SO,0
2009-11-13,New York Islanders,4,Carolina Hurricanes,3,"14,163",NaN,OT,0
2009-11-13,Anaheim Ducks,2,Columbus Blue Jackets,3,"15,577",NaN,SO,0
2009-11-13,Toronto Maple Leafs,2,Chicago Blackhawks,3,"21,036",NaN,NaN,0
2009-11-13,Minnesota Wild,1,Washington Capitals,3,"18,277",NaN,NaN,0
2009-11-14,Vancouver Canucks,8,Colorado Avalanche,2,"15,823",NaN,NaN,0
2009-11-14,Anaheim Ducks,4,Detroit Red Wings,7,"20,066",NaN,NaN,0
2009-11-14,New York Islanders,4,Florida Panthers,5,"15,921",NaN,SO,0
2009-11-14,Washington Capitals,2,New Jersey Devils,5,"16,521",NaN,NaN,0
2009-11-14,Montreal Canadiens,0,Nashville Predators,2,"15,604",NaN,NaN,0
2009-11-14,New York Rangers,2,Ottawa Senators,1,"17,561",NaN,SO,0
2009-11-14,Buffalo Sabres,3,Philadelphia Flyers,2,"19,641",NaN,NaN,0
2009-11-14,Dallas Stars,2,Phoenix Coyotes,3,"11,319",NaN,NaN,0
2009-11-14,Boston Bruins,5,Pittsburgh Penguins,6,"17,132",NaN,OT,0
2009-11-14,San Jose Sharks,3,St. Louis Blues,1,"19,150",NaN,NaN,0
2009-11-14,Los Angeles Kings,2,Tampa Bay Lightning,1,"16,612",NaN,SO,0
2009-11-14,Calgary Flames,5,Toronto Maple Leafs,2,"19,316",NaN,NaN,0
2009-11-15,Edmonton Oilers,2,Atlanta Thrashers,3,"11,091",NaN,NaN,0
2009-11-15,Minnesota Wild,4,Carolina Hurricanes,5,"12,194",NaN,SO,0
2009-11-15,San Jose Sharks,3,Chicago Blackhawks,4,"21,130",NaN,OT,0
2009-11-16,New York Islanders,4,Boston Bruins,1,"16,865",NaN,NaN,0
2009-11-16,Edmonton Oilers,2,Columbus Blue Jackets,3,"13,030",NaN,SO,0
2009-11-16,Los Angeles Kings,4,Florida Panthers,3,"12,502",NaN,SO,0
2009-11-16,New Jersey Devils,2,Philadelphia Flyers,3,"19,673",NaN,NaN,0
2009-11-16,Tampa Bay Lightning,4,Phoenix Coyotes,1,"9,503",NaN,NaN,0
2009-11-16,Anaheim Ducks,2,Pittsburgh Penguins,5,"17,052",NaN,NaN,0
2009-11-17,Colorado Avalanche,3,Calgary Flames,2,"19,289",NaN,NaN,0
2009-11-17,Carolina Hurricanes,2,Montreal Canadiens,3,"21,273",NaN,SO,0
2009-11-17,San Jose Sharks,3,Nashville Predators,4,"13,324",NaN,NaN,0
2009-11-17,Washington Capitals,4,New York Rangers,2,"18,200",NaN,NaN,0
2009-11-17,Toronto Maple Leafs,2,Ottawa Senators,3,"17,406",NaN,NaN,0
2009-11-18,Florida Panthers,6,Buffalo Sabres,2,"18,546",NaN,NaN,0
2009-11-18,Dallas Stars,3,Detroit Red Wings,1,"18,112",NaN,NaN,0
2009-11-18,Colorado Avalanche,4,Edmonton Oilers,6,"16,839",NaN,NaN,0
2009-11-18,Philadelphia Flyers,3,Los Angeles Kings,2,"17,821",NaN,NaN,0
2009-11-18,Phoenix Coyotes,3,Minnesota Wild,2,"18,110",NaN,NaN,0
2009-11-19,Tampa Bay Lightning,3,Anaheim Ducks,4,"14,555",NaN,OT,0
2009-11-19,Boston Bruins,4,Atlanta Thrashers,3,"12,112",NaN,SO,0
2009-11-19,Toronto Maple Leafs,5,Carolina Hurricanes,6,"13,502",NaN,SO,0
2009-11-19,Chicago Blackhawks,7,Calgary Flames,1,"19,289",NaN,NaN,0
2009-11-19,Columbus Blue Jackets,4,Dallas Stars,1,"16,155",NaN,NaN,0
2009-11-19,New Jersey Devils,2,Nashville Predators,3,"13,445",NaN,SO,0
2009-11-19,Pittsburgh Penguins,2,Ottawa Senators,6,"17,039",NaN,NaN,0
2009-11-19,Phoenix Coyotes,2,St. Louis Blues,3,"17,107",NaN,OT,0
2009-11-20,Boston Bruins,2,Buffalo Sabres,1,"18,291",NaN,OT,0
2009-11-20,Florida Panthers,2,Detroit Red Wings,1,"18,634",NaN,OT,0
