game_date,visitor_team,visitor_goals,home_team,home_goals,attendance,game_lenght,game_decided,seasonality
1984-10-14,Washington Capitals,5,Chicago Black Hawks,3,NaN,NaN,NaN,0
1984-10-14,Quebec Nordiques,2,Edmonton Oilers,9,NaN,NaN,NaN,0
1984-10-14,St. Louis Blues,5,Los Angeles Kings,2,NaN,NaN,NaN,0
1984-10-14,Minnesota North Stars,3,New York Rangers,1,NaN,NaN,NaN,0
1984-10-14,Calgary Flames,7,Vancouver Canucks,5,NaN,NaN,NaN,0
1984-10-14,Toronto Maple Leafs,2,Winnipeg Jets,5,NaN,NaN,NaN,0
1984-10-15,Philadelphia Flyers,2,Montreal Canadiens,5,NaN,NaN,NaN,0
1984-10-16,Boston Bruins,2,Edmonton Oilers,7,NaN,NaN,NaN,0
1984-10-16,New Jersey Devils,4,New York Islanders,6,NaN,NaN,NaN,0
1984-10-16,Los Angeles Kings,3,Washington Capitals,5,NaN,NaN,NaN,0
1984-10-17,St. Louis Blues,3,Chicago Black Hawks,4,NaN,NaN,NaN,0
1984-10-17,Winnipeg Jets,4,Calgary Flames,7,NaN,NaN,NaN,0
1984-10-17,New York Islanders,6,Detroit Red Wings,4,NaN,NaN,NaN,0
1984-10-17,Vancouver Canucks,3,Pittsburgh Penguins,4,NaN,NaN,NaN,0
1984-10-17,Buffalo Sabres,1,Quebec Nordiques,4,NaN,NaN,NaN,0
1984-10-17,Hartford Whalers,5,Toronto Maple Leafs,3,NaN,NaN,NaN,0
1984-10-18,Detroit Red Wings,3,Hartford Whalers,7,NaN,NaN,NaN,0
1984-10-18,Edmonton Oilers,7,Minnesota North Stars,5,NaN,NaN,NaN,0
1984-10-18,Los Angeles Kings,3,Montreal Canadiens,3,NaN,NaN,OT,0
1984-10-18,Vancouver Canucks,2,Philadelphia Flyers,13,NaN,NaN,NaN,0
1984-10-19,Quebec Nordiques,4,Buffalo Sabres,5,NaN,NaN,NaN,0
1984-10-19,Boston Bruins,2,Calgary Flames,8,NaN,NaN,NaN,0
1984-10-19,Toronto Maple Leafs,1,New Jersey Devils,4,NaN,NaN,NaN,0
1984-10-19,Edmonton Oilers,7,Winnipeg Jets,4,NaN,NaN,NaN,0
1984-10-20,Chicago Black Hawks,4,Detroit Red Wings,7,NaN,NaN,NaN,0
1984-10-20,Vancouver Canucks,2,Hartford Whalers,3,NaN,NaN,NaN,0
1984-10-20,Minnesota North Stars,2,Montreal Canadiens,4,NaN,NaN,NaN,0
1984-10-20,Los Angeles Kings,3,New York Islanders,8,NaN,NaN,NaN,0
1984-10-20,Philadelphia Flyers,1,Pittsburgh Penguins,3,NaN,NaN,NaN,0
1984-10-20,New Jersey Devils,3,St. Louis Blues,8,NaN,NaN,NaN,0
1984-10-20,Quebec Nordiques,12,Toronto Maple Leafs,3,NaN,NaN,NaN,0
1984-10-20,New York Rangers,6,Washington Capitals,5,NaN,NaN,NaN,0
1984-10-21,Minnesota North Stars,6,Buffalo Sabres,8,NaN,NaN,NaN,0
1984-10-21,Los Angeles Kings,2,Chicago Black Hawks,5,NaN,NaN,NaN,0
1984-10-21,Calgary Flames,4,Edmonton Oilers,6,NaN,NaN,NaN,0
1984-10-21,New York Islanders,5,New York Rangers,6,NaN,NaN,NaN,0
1984-10-21,Pittsburgh Penguins,2,Philadelphia Flyers,4,NaN,NaN,NaN,0
1984-10-21,Boston Bruins,2,Winnipeg Jets,3,NaN,NaN,NaN,0
1984-10-23,Hartford Whalers,4,Calgary Flames,9,NaN,NaN,NaN,0
1984-10-23,Philadelphia Flyers,7,Minnesota North Stars,2,NaN,NaN,NaN,0
1984-10-23,Vancouver Canucks,5,New York Islanders,6,NaN,NaN,NaN,0
1984-10-23,Montreal Canadiens,3,Quebec Nordiques,1,NaN,NaN,NaN,0
1984-10-24,Vancouver Canucks,3,Chicago Black Hawks,9,NaN,NaN,NaN,0
1984-10-24,Washington Capitals,3,Edmonton Oilers,3,NaN,NaN,OT,0
1984-10-24,New Jersey Devils,5,Pittsburgh Penguins,2,NaN,NaN,NaN,0
1984-10-24,Boston Bruins,4,St. Louis Blues,1,NaN,NaN,NaN,0
1984-10-24,Detroit Red Wings,1,Toronto Maple Leafs,6,NaN,NaN,NaN,0
1984-10-24,Hartford Whalers,4,Winnipeg Jets,8,NaN,NaN,NaN,0
1984-10-25,Washington Capitals,3,Calgary Flames,5,NaN,NaN,NaN,0
1984-10-25,Buffalo Sabres,2,Montreal Canadiens,3,NaN,NaN,NaN,0
1984-10-25,New York Rangers,11,New Jersey Devils,2,NaN,NaN,NaN,0
1984-10-25,St. Louis Blues,2,Philadelphia Flyers,7,NaN,NaN,NaN,0
1984-10-26,Buffalo Sabres,3,Detroit Red Wings,7,NaN,NaN,NaN,0
1984-10-26,Los Angeles Kings,2,Edmonton Oilers,8,NaN,NaN,NaN,0
1984-10-26,Toronto Maple Leafs,2,Quebec Nordiques,2,NaN,NaN,OT,0
1984-10-27,Hartford Whalers,5,Minnesota North Stars,3,NaN,NaN,NaN,0
1984-10-27,Philadelphia Flyers,4,New Jersey Devils,2,NaN,NaN,NaN,0
1984-10-27,Boston Bruins,8,New York Islanders,3,NaN,NaN,NaN,0
1984-10-27,Montreal Canadiens,5,Pittsburgh Penguins,6,NaN,NaN,NaN,0
1984-10-27,New York Rangers,5,Quebec Nordiques,2,NaN,NaN,NaN,0
1984-10-27,Chicago Black Hawks,5,St. Louis Blues,4,NaN,NaN,NaN,0
1984-10-27,Calgary Flames,5,Toronto Maple Leafs,3,NaN,NaN,NaN,0
1984-10-27,Los Angeles Kings,2,Winnipeg Jets,2,NaN,NaN,OT,0
1984-10-28,Calgary Flames,2,Buffalo Sabres,6,NaN,NaN,NaN,0
1984-10-28,Hartford Whalers,4,Chicago Black Hawks,1,NaN,NaN,NaN,0
1984-10-28,Boston Bruins,6,New York Rangers,4,NaN,NaN,NaN,0
1984-10-28,Washington Capitals,5,Vancouver Canucks,2,NaN,NaN,NaN,0
1984-10-29,Quebec Nordiques,2,Montreal Canadiens,4,NaN,NaN,NaN,0
1984-10-29,Los Angeles Kings,5,Winnipeg Jets,3,NaN,NaN,NaN,0
1984-10-30,Vancouver Canucks,0,Edmonton Oilers,7,NaN,NaN,NaN,0
1984-10-30,Chicago Black Hawks,5,Minnesota North Stars,5,NaN,NaN,OT,0
1984-10-30,New York Rangers,3,New York Islanders,7,NaN,NaN,NaN,0
1984-10-30,Detroit Red Wings,3,Pittsburgh Penguins,4,NaN,NaN,NaN,0
1984-10-31,Philadelphia Flyers,3,Buffalo Sabres,3,NaN,NaN,OT,0
1984-10-31,Quebec Nordiques,5,Hartford Whalers,3,NaN,NaN,NaN,0
1984-10-31,Pittsburgh Penguins,7,New Jersey Devils,6,NaN,NaN,NaN,0
1984-10-31,Toronto Maple Leafs,5,St. Louis Blues,6,NaN,NaN,OT,0
1984-10-31,Los Angeles Kings,10,Vancouver Canucks,3,NaN,NaN,NaN,0
1984-10-31,Calgary Flames,3,Washington Capitals,4,NaN,NaN,OT,0
1984-11-01,Quebec Nordiques,1,Boston Bruins,7,NaN,NaN,NaN,0
1984-11-01,Calgary Flames,9,Detroit Red Wings,5,NaN,NaN,NaN,0
1984-11-01,New York Islanders,5,Montreal Canadiens,6,NaN,NaN,OT,0
1984-11-01,Winnipeg Jets,7,Philadelphia Flyers,4,NaN,NaN,NaN,0
1984-11-02,Hartford Whalers,1,Buffalo Sabres,8,NaN,NaN,NaN,0
1984-11-02,Winnipeg Jets,3,Detroit Red Wings,3,NaN,NaN,OT,0
1984-11-02,Chicago Black Hawks,2,Edmonton Oilers,4,NaN,NaN,NaN,0
1984-11-02,Minnesota North Stars,2,New Jersey Devils,2,NaN,NaN,OT,0
1984-11-03,Buffalo Sabres,4,Hartford Whalers,4,NaN,NaN,OT,0
1984-11-03,Toronto Maple Leafs,0,Los Angeles Kings,7,NaN,NaN,NaN,0
1984-11-03,Boston Bruins,1,Montreal Canadiens,3,NaN,NaN,NaN,0
1984-11-03,Minnesota North Stars,1,Philadelphia Flyers,5,NaN,NaN,NaN,0
1984-11-03,New York Rangers,7,Pittsburgh Penguins,5,NaN,NaN,NaN,0
1984-11-03,New York Islanders,4,Quebec Nordiques,5,NaN,NaN,NaN,0
1984-11-03,Calgary Flames,2,St. Louis Blues,5,NaN,NaN,NaN,0
1984-11-03,Chicago Black Hawks,4,Vancouver Canucks,6,NaN,NaN,NaN,0
1984-11-03,New Jersey Devils,4,Washington Capitals,6,NaN,NaN,NaN,0
1984-11-04,New York Islanders,2,Boston Bruins,6,NaN,NaN,NaN,0
1984-11-04,Edmonton Oilers,2,Winnipeg Jets,1,NaN,NaN,NaN,0
1984-11-05,Chicago Black Hawks,3,Los Angeles Kings,2,NaN,NaN,NaN,0
1984-11-05,Toronto Maple Leafs,3,Minnesota North Stars,5,NaN,NaN,NaN,0
1984-11-06,Montreal Canadiens,2,Detroit Red Wings,4,NaN,NaN,NaN,0
1984-11-06,St. Louis Blues,3,New York Islanders,6,NaN,NaN,NaN,0
1984-11-06,Edmonton Oilers,3,Pittsburgh Penguins,3,NaN,NaN,OT,0
1984-11-06,Winnipeg Jets,3,Quebec Nordiques,5,NaN,NaN,NaN,0
1984-11-07,Chicago Black Hawks,5,Calgary Flames,3,NaN,NaN,NaN,0
1984-11-07,Winnipeg Jets,3,Hartford Whalers,0,NaN,NaN,NaN,0
1984-11-07,Buffalo Sabres,9,Minnesota North Stars,6,NaN,NaN,NaN,0
1984-11-07,Washington Capitals,3,New York Rangers,4,NaN,NaN,NaN,0
1984-11-07,Vancouver Canucks,4,Toronto Maple Leafs,4,NaN,NaN,OT,0
1984-11-08,Detroit Red Wings,2,Boston Bruins,5,NaN,NaN,NaN,0
1984-11-08,Edmonton Oilers,3,New Jersey Devils,2,NaN,NaN,NaN,0
1984-11-08,St. Louis Blues,6,Pittsburgh Penguins,2,NaN,NaN,NaN,0
1984-11-09,Buffalo Sabres,2,Los Angeles Kings,3,NaN,NaN,NaN,0
1984-11-09,New York Islanders,4,New York Rangers,5,NaN,NaN,OT,0
1984-11-09,St. Louis Blues,0,Philadelphia Flyers,6,NaN,NaN,NaN,0
1984-11-09,Vancouver Canucks,5,Winnipeg Jets,7,NaN,NaN,NaN,0
1984-11-09,Edmonton Oilers,8,Washington Capitals,5,NaN,NaN,NaN,0
1984-11-10,Montreal Canadiens,3,Calgary Flames,3,NaN,NaN,OT,0
1984-11-10,Boston Bruins,4,Detroit Red Wings,2,NaN,NaN,NaN,0
1984-11-10,Vancouver Canucks,5,Minnesota North Stars,5,NaN,NaN,OT,0
1984-11-10,Washington Capitals,2,New Jersey Devils,2,NaN,NaN,OT,0
1984-11-10,Pittsburgh Penguins,4,New York Islanders,5,NaN,NaN,NaN,0
1984-11-10,Hartford Whalers,1,Quebec Nordiques,0,NaN,NaN,NaN,0
1984-11-10,Chicago Black Hawks,4,Toronto Maple Leafs,4,NaN,NaN,OT,0
1984-11-11,St. Louis Blues,1,Boston Bruins,1,NaN,NaN,OT,0
1984-11-11,Los Angeles Kings,4,New York Rangers,2,NaN,NaN,NaN,0
1984-11-11,Edmonton Oilers,5,Philadelphia Flyers,7,NaN,NaN,NaN,0
1984-11-11,Minnesota North Stars,7,Toronto Maple Leafs,6,NaN,NaN,NaN,0
1984-11-11,Buffalo Sabres,2,Winnipeg Jets,3,NaN,NaN,NaN,0
1984-11-12,Montreal Canadiens,5,Vancouver Canucks,3,NaN,NaN,NaN,0
1984-11-13,Detroit Red Wings,4,Calgary Flames,5,NaN,NaN,OT,0
1984-11-13,Los Angeles Kings,5,Quebec Nordiques,4,NaN,NaN,OT,0
1984-11-13,Minnesota North Stars,3,Washington Capitals,3,NaN,NaN,OT,0
1984-11-14,Boston Bruins,2,Buffalo Sabres,4,NaN,NaN,NaN,0
1984-11-14,New York Rangers,4,Chicago Black Hawks,6,NaN,NaN,NaN,0
1984-11-14,Montreal Canadiens,4,Edmonton Oilers,2,NaN,NaN,NaN,0
1984-11-14,Quebec Nordiques,7,St. Louis Blues,3,NaN,NaN,NaN,0
1984-11-14,Los Angeles Kings,4,Toronto Maple Leafs,3,NaN,NaN,NaN,0
1984-11-14,Detroit Red Wings,2,Vancouver Canucks,3,NaN,NaN,NaN,0
1984-11-14,Pittsburgh Penguins,4,Winnipeg Jets,3,NaN,NaN,OT,0
1984-11-15,New Jersey Devils,3,Boston Bruins,5,NaN,NaN,NaN,0
1984-11-15,Edmonton Oilers,2,Calgary Flames,6,NaN,NaN,NaN,0
1984-11-15,Minnesota North Stars,1,New York Islanders,6,NaN,NaN,NaN,0
1984-11-15,Hartford Whalers,1,Philadelphia Flyers,6,NaN,NaN,NaN,0
1984-11-16,Washington Capitals,2,Buffalo Sabres,3,NaN,NaN,NaN,0
1984-11-16,Quebec Nordiques,2,St. Louis Blues,4,NaN,NaN,NaN,0
1984-11-16,Pittsburgh Penguins,6,Vancouver Canucks,7,NaN,NaN,NaN,0
1984-11-16,Calgary Flames,6,Winnipeg Jets,2,NaN,NaN,NaN,0
1984-11-17,Philadelphia Flyers,5,Boston Bruins,3,NaN,NaN,NaN,0
1984-11-17,Vancouver Canucks,0,Edmonton Oilers,7,NaN,NaN,NaN,0
1984-11-17,Chicago Black Hawks,7,Hartford Whalers,0,NaN,NaN,NaN,0
1984-11-17,Pittsburgh Penguins,3,Los Angeles Kings,5,NaN,NaN,NaN,0
1984-11-17,Detroit Red Wings,3,Minnesota North Stars,3,NaN,NaN,OT,0
1984-11-17,New Jersey Devils,0,Montreal Canadiens,5,NaN,NaN,NaN,0
1984-11-17,New York Rangers,4,New York Islanders,10,NaN,NaN,NaN,0
1984-11-17,Winnipeg Jets,5,Toronto Maple Leafs,3,NaN,NaN,NaN,0
1984-11-17,Buffalo Sabres,2,Washington Capitals,3,NaN,NaN,NaN,0
1984-11-18,Quebec Nordiques,5,Chicago Black Hawks,3,NaN,NaN,NaN,0
1984-11-18,New Jersey Devils,6,New York Rangers,0,NaN,NaN,NaN,0
1984-11-18,New York Islanders,3,Philadelphia Flyers,3,NaN,NaN,OT,0
1984-11-19,Calgary Flames,4,Los Angeles Kings,5,NaN,NaN,NaN,0
1984-11-19,Toronto Maple Leafs,6,Montreal Canadiens,4,NaN,NaN,NaN,0
1984-11-20,Washington Capitals,3,New York Islanders,5,NaN,NaN,NaN,0
1984-11-20,Chicago Black Hawks,2,Quebec Nordiques,3,NaN,NaN,OT,0
1984-11-20,St. Louis Blues,5,Vancouver Canucks,1,NaN,NaN,NaN,0
1984-11-21,Vancouver Canucks,4,Calgary Flames,6,NaN,NaN,NaN,0
1984-11-21,Hartford Whalers,2,Detroit Red Wings,4,NaN,NaN,NaN,0
1984-11-21,Winnipeg Jets,5,Edmonton Oilers,7,NaN,NaN,NaN,0
1984-11-21,New Jersey Devils,1,Los Angeles Kings,8,NaN,NaN,NaN,0
1984-11-21,Toronto Maple Leafs,1,Minnesota North Stars,7,NaN,NaN,NaN,0
1984-11-21,Buffalo Sabres,2,New York Rangers,3,NaN,NaN,NaN,0
1984-11-21,Boston Bruins,3,Philadelphia Flyers,4,NaN,NaN,NaN,0
1984-11-21,Washington Capitals,3,Pittsburgh Penguins,3,NaN,NaN,OT,0
1984-11-22,Pittsburgh Penguins,3,Hartford Whalers,9,NaN,NaN,NaN,0
1984-11-22,Chicago Black Hawks,2,Montreal Canadiens,3,NaN,NaN,NaN,0
1984-11-23,Philadelphia Flyers,4,Buffalo Sabres,2,NaN,NaN,NaN,0
1984-11-23,St. Louis Blues,3,Calgary Flames,1,NaN,NaN,NaN,0
1984-11-23,Toronto Maple Leafs,5,Detroit Red Wings,6,NaN,NaN,NaN,0
1984-11-23,New Jersey Devils,4,Minnesota North Stars,5,NaN,NaN,OT,0
1984-11-23,Winnipeg Jets,5,Vancouver Canucks,1,NaN,NaN,NaN,0
1984-11-23,New York Islanders,5,Washington Capitals,1,NaN,NaN,NaN,0
1984-11-24,Chicago Black Hawks,2,Boston Bruins,1,NaN,NaN,NaN,0
1984-11-24,St. Louis Blues,6,Edmonton Oilers,7,NaN,NaN,NaN,0
1984-11-24,Philadelphia Flyers,4,Hartford Whalers,4,NaN,NaN,OT,0
1984-11-24,Winnipeg Jets,9,Los Angeles Kings,5,NaN,NaN,NaN,0
1984-11-24,Detroit Red Wings,4,Montreal Canadiens,6,NaN,NaN,NaN,0
1984-11-24,Buffalo Sabres,3,New York Islanders,6,NaN,NaN,NaN,0
1984-11-24,New Jersey Devils,5,Pittsburgh Penguins,3,NaN,NaN,NaN,0
1984-11-24,New York Rangers,3,Quebec Nordiques,8,NaN,NaN,NaN,0
1984-11-24,Minnesota North Stars,4,Toronto Maple Leafs,2,NaN,NaN,NaN,0
1984-11-25,Montreal Canadiens,4,Boston Bruins,7,NaN,NaN,NaN,0
1984-11-25,Quebec Nordiques,3,New York Rangers,2,NaN,NaN,OT,0
1984-11-25,Calgary Flames,4,Vancouver Canucks,2,NaN,NaN,NaN,0
1984-11-25,Chicago Black Hawks,0,Washington Capitals,5,NaN,NaN,NaN,0
1984-11-27,Winnipeg Jets,5,Los Angeles Kings,3,NaN,NaN,NaN,0
1984-11-27,Minnesota North Stars,2,New Jersey Devils,3,NaN,NaN,NaN,0
1984-11-27,Chicago Black Hawks,2,Philadelphia Flyers,4,NaN,NaN,NaN,0
1984-11-27,Buffalo Sabres,2,Pittsburgh Penguins,2,NaN,NaN,OT,0
1984-11-27,Washington Capitals,9,Quebec Nordiques,2,NaN,NaN,NaN,0
1984-11-27,Edmonton Oilers,7,Toronto Maple Leafs,1,NaN,NaN,NaN,0
1984-11-27,St. Louis Blues,6,Vancouver Canucks,1,NaN,NaN,NaN,0
1984-11-28,New York Islanders,2,Calgary Flames,5,NaN,NaN,NaN,0
1984-11-28,Montreal Canadiens,3,Detroit Red Wings,3,NaN,NaN,OT,0
1984-11-28,Minnesota North Stars,4,Hartford Whalers,2,NaN,NaN,NaN,0
1984-11-28,Washington Capitals,2,New York Rangers,1,NaN,NaN,NaN,0
1984-11-29,Edmonton Oilers,4,Boston Bruins,2,NaN,NaN,NaN,0
1984-11-29,Vancouver Canucks,1,Los Angeles Kings,12,NaN,NaN,NaN,0
1984-11-29,New Jersey Devils,2,Philadelphia Flyers,1,NaN,NaN,NaN,0
1984-11-29,Chicago Black Hawks,6,Pittsburgh Penguins,3,NaN,NaN,NaN,0
1984-11-30,Montreal Canadiens,2,Buffalo Sabres,2,NaN,NaN,OT,0
1984-11-30,St. Louis Blues,5,Detroit Red Wings,3,NaN,NaN,NaN,0
1984-11-30,Edmonton Oilers,4,Hartford Whalers,2,NaN,NaN,NaN,0
1984-11-30,Toronto Maple Leafs,3,New York Rangers,3,NaN,NaN,OT,0
1984-11-30,New York Islanders,5,Winnipeg Jets,2,NaN,NaN,NaN,0
1984-12-01,Washington Capitals,5,Boston Bruins,4,NaN,NaN,OT,0
1984-12-01,Vancouver Canucks,3,Los Angeles Kings,6,NaN,NaN,NaN,0
1984-12-01,Calgary Flames,8,Minnesota North Stars,4,NaN,NaN,NaN,0
1984-12-01,Buffalo Sabres,2,Montreal Canadiens,3,NaN,NaN,NaN,0
1984-12-01,Chicago Black Hawks,5,New Jersey Devils,3,NaN,NaN,NaN,0
1984-12-01,Pittsburgh Penguins,1,Philadelphia Flyers,3,NaN,NaN,NaN,0
1984-12-01,Hartford Whalers,4,Quebec Nordiques,8,NaN,NaN,NaN,0
1984-12-01,Detroit Red Wings,5,St. Louis Blues,10,NaN,NaN,NaN,0
1984-12-01,New York Rangers,4,Toronto Maple Leafs,1,NaN,NaN,NaN,0
1984-12-02,Calgary Flames,6,Winnipeg Jets,8,NaN,NaN,NaN,0
1984-12-02,Pittsburgh Penguins,1,Washington Capitals,9,NaN,NaN,NaN,0
1984-12-03,Hartford Whalers,3,Montreal Canadiens,9,NaN,NaN,NaN,0
1984-12-03,Philadelphia Flyers,6,New York Rangers,2,NaN,NaN,NaN,0
1984-12-03,Boston Bruins,3,Quebec Nordiques,3,NaN,NaN,OT,0
1984-12-03,New York Islanders,5,Vancouver Canucks,4,NaN,NaN,NaN,0
1984-12-04,Toronto Maple Leafs,6,Detroit Red Wings,7,NaN,NaN,NaN,0
1984-12-04,Los Angeles Kings,2,Minnesota North Stars,2,NaN,NaN,OT,0
1984-12-04,Winnipeg Jets,2,St. Louis Blues,2,NaN,NaN,OT,0
1984-12-04,New Jersey Devils,1,Washington Capitals,4,NaN,NaN,NaN,0
1984-12-05,Boston Bruins,3,Buffalo Sabres,3,NaN,NaN,OT,0
1984-12-05,Los Angeles Kings,5,Chicago Black Hawks,5,NaN,NaN,OT,0
1984-12-05,New York Islanders,4,Edmonton Oilers,6,NaN,NaN,NaN,0
1984-12-05,Montreal Canadiens,3,Hartford Whalers,5,NaN,NaN,NaN,0
1984-12-05,Calgary Flames,4,New York Rangers,4,NaN,NaN,OT,0
1984-12-05,St. Louis Blues,4,Pittsburgh Penguins,7,NaN,NaN,NaN,0
1984-12-05,Detroit Red Wings,4,Toronto Maple Leafs,2,NaN,NaN,NaN,0
1984-12-06,Montreal Canadiens,3,Boston Bruins,1,NaN,NaN,NaN,0
1984-12-06,Quebec Nordiques,1,Philadelphia Flyers,1,NaN,NaN,OT,0
1984-12-07,Chicago Black Hawks,4,Detroit Red Wings,5,NaN,NaN,NaN,0
1984-12-07,Minnesota North Stars,3,Edmonton Oilers,6,NaN,NaN,NaN,0
1984-12-07,Calgary Flames,3,New Jersey Devils,3,NaN,NaN,OT,0
1984-12-07,Pittsburgh Penguins,4,New York Rangers,3,NaN,NaN,OT,0
1984-12-07,Winnipeg Jets,7,Washington Capitals,5,NaN,NaN,NaN,0
1984-12-08,Buffalo Sabres,3,Boston Bruins,1,NaN,NaN,NaN,0
1984-12-08,Los Angeles Kings,7,Montreal Canadiens,9,NaN,NaN,NaN,0
1984-12-08,Hartford Whalers,4,New York Islanders,3,NaN,NaN,OT,0
1984-12-08,New York Rangers,2,Philadelphia Flyers,4,NaN,NaN,NaN,0
1984-12-08,Calgary Flames,4,Pittsburgh Penguins,6,NaN,NaN,NaN,0
1984-12-08,New Jersey Devils,3,Quebec Nordiques,7,NaN,NaN,NaN,0
1984-12-08,Toronto Maple Leafs,3,St. Louis Blues,3,NaN,NaN,OT,0
1984-12-08,Edmonton Oilers,2,Vancouver Canucks,3,NaN,NaN,OT,0
1984-12-09,Quebec Nordiques,4,Buffalo Sabres,4,NaN,NaN,OT,0
1984-12-09,Toronto Maple Leafs,2,Chicago Black Hawks,7,NaN,NaN,NaN,0
1984-12-09,Minnesota North Stars,2,Winnipeg Jets,4,NaN,NaN,NaN,0
1984-12-09,Detroit Red Wings,0,Washington Capitals,4,NaN,NaN,NaN,0
1984-12-10,Detroit Red Wings,4,Minnesota North Stars,3,NaN,NaN,NaN,0
1984-12-10,Los Angeles Kings,2,New York Rangers,4,NaN,NaN,NaN,0
1984-12-11,New Jersey Devils,7,New York Islanders,5,NaN,NaN,NaN,0
1984-12-11,Vancouver Canucks,4,Quebec Nordiques,3,NaN,NaN,NaN,0
1984-12-11,Washington Capitals,3,St. Louis Blues,3,NaN,NaN,OT,0
1984-12-11,Philadelphia Flyers,4,Winnipeg Jets,5,NaN,NaN,OT,0
1984-12-12,Detroit Red Wings,1,Chicago Black Hawks,5,NaN,NaN,NaN,0
1984-12-12,Winnipeg Jets,2,Calgary Flames,9,NaN,NaN,NaN,0
1984-12-12,Buffalo Sabres,2,Hartford Whalers,2,NaN,NaN,OT,0
1984-12-12,Washington Capitals,3,Minnesota North Stars,2,NaN,NaN,NaN,0
1984-12-12,Boston Bruins,3,New York Rangers,3,NaN,NaN,OT,0
1984-12-12,New York Islanders,3,Pittsburgh Penguins,4,NaN,NaN,NaN,0
1984-12-12,Philadelphia Flyers,3,Toronto Maple Leafs,6,NaN,NaN,NaN,0
1984-12-13,Quebec Nordiques,5,Boston Bruins,5,NaN,NaN,OT,0
1984-12-13,Edmonton Oilers,2,Los Angeles Kings,7,NaN,NaN,NaN,0
1984-12-13,Vancouver Canucks,5,Montreal Canadiens,4,NaN,NaN,NaN,0
1984-12-13,St. Louis Blues,4,New Jersey Devils,4,NaN,NaN,OT,0
1984-12-14,Detroit Red Wings,4,Buffalo Sabres,4,NaN,NaN,OT,0
1984-12-14,Toronto Maple Leafs,4,Winnipeg Jets,6,NaN,NaN,NaN,0
1984-12-15,Vancouver Canucks,1,Boston Bruins,2,NaN,NaN,OT,0
1984-12-15,Montreal Canadiens,3,Hartford Whalers,4,NaN,NaN,OT,0
1984-12-15,Calgary Flames,5,Los Angeles Kings,6,NaN,NaN,NaN,0
1984-12-15,Chicago Black Hawks,5,Minnesota North Stars,3,NaN,NaN,NaN,0
1984-12-15,Quebec Nordiques,3,New Jersey Devils,8,NaN,NaN,NaN,0
1984-12-15,Philadelphia Flyers,2,New York Islanders,6,NaN,NaN,NaN,0
1984-12-15,Edmonton Oilers,8,St. Louis Blues,2,NaN,NaN,NaN,0
1984-12-15,Pittsburgh Penguins,5,Toronto Maple Leafs,2,NaN,NaN,NaN,0
1984-12-15,New York Rangers,2,Washington Capitals,4,NaN,NaN,NaN,0
1984-12-16,Vancouver Canucks,2,Buffalo Sabres,2,NaN,NaN,OT,0
1984-12-16,Minnesota North Stars,5,Chicago Black Hawks,3,NaN,NaN,NaN,0
1984-12-16,Washington Capitals,6,New York Rangers,3,NaN,NaN,NaN,0
1984-12-16,Montreal Canadiens,3,Philadelphia Flyers,2,NaN,NaN,NaN,0
1984-12-16,Detroit Red Wings,2,Winnipeg Jets,5,NaN,NaN,NaN,0
1984-12-17,Edmonton Oilers,2,New Jersey Devils,5,NaN,NaN,NaN,0
1984-12-17,St. Louis Blues,3,Toronto Maple Leafs,2,NaN,NaN,NaN,0
